Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
153,Loyola (IL),32,18,14,.563,5.15,1.02,,8,10,,13,3,,3,9,,2348,2137,,1300,766,1716,.446,212,582,.364,393,554,.709,263,1032,375,173,104,463,560
154,Loyola (MD),33,16,17,.485,-6.32,-3.60,,8,10,,10,4,,6,11,,2175,2249,,1330,810,1748,.463,189,574,.329,440,613,.718,289,1058,418,235,142,478,650
155,Loyola Marymount,30,15,15,.500,-0.47,1.60,,8,10,,10,7,,5,7,,2113,2125,,1205,718,1599,.449,197,567,.347,492,688,.715,294,1043,433,185,104,447,557
156,Maine,32,7,25,.219,-16.33,-4.01,,3,13,,4,9,,3,14,,2069,2400,,1280,861,1866,.461,234,648,.361,444,616,.721,310,1191,448,212,111,369,512
157,Manhattan,32,10,22,.313,-9.67,-2.61,,5,15,,7,7,,3,13,,2259,2485,,1305,796,1759,.453,224,571,.392,669,940,.712,330,1126,479,209,125,468,685
158,Marist,32,8,24,.250,-12.33,-2.74,,5,15,,5,8,,2,14,,2223,2530,,1290,879,1909,.460,250,663,.377,522,707,.738,374,1228,474,204,99,350,614
159,Marquette NCAA,32,19,13,.594,15.26,8.60,,10,8,,14,3,,4,6,,2631,2418,,1285,859,1871,.459,235,639,.368,465,667,.697,319,1077,511,210,114,418,548
160,Marshall,35,20,15,.571,0.18,-1.05,,10,8,,13,3,,4,11,,2997,2939,,1415,1104,2393,.461,242,704,.344,489,742,.659,469,1474,521,214,117,462,714
161,Maryland NCAA,33,24,9,.727,12.79,8.29,,12,6,,13,5,,8,2,,2438,2246,,1325,797,1917,.416,212,628,.338,440,626,.703,383,1160,369,202,118,418,646
162,Maryland-Baltimore County,34,21,13,.618,-3.84,-5.87,,9,7,,13,5,,8,8,,2759,2624,,1390,922,2031,.454,274,775,.354,506,700,.723,320,1205,477,190,82,436,636
163,Maryland-Eastern Shore,34,14,20,.412,-13.77,-7.61,,9,7,,7,4,,5,14,,2424,2583,,1380,880,1938,.454,263,745,.353,562,794,.708,398,1321,499,187,117,482,626
164,Massachusetts,33,15,18,.455,1.63,1.66,,4,14,,11,7,,3,10,,2371,2372,,1320,783,1897,.413,212,615,.345,594,844,.704,368,1220,453,221,95,472,603
165,Massachusetts-Lowell,31,11,20,.355,-10.13,-6.40,,5,11,,8,6,,2,14,,2429,2517,,1255,872,1882,.463,255,695,.367,518,704,.736,329,1080,477,269,82,408,574
166,McNeese State,29,7,22,.241,-14.28,-4.12,,4,14,,4,10,,3,12,,2043,2292,,1165,796,1774,.449,196,562,.349,504,702,.718,380,1193,428,184,93,384,569
167,Memphis,32,19,13,.594,6.47,3.19,,9,9,,14,4,,4,7,,2367,2262,,1290,794,1879,.423,246,729,.337,428,623,.687,352,1161,433,185,132,435,608
168,Mercer,32,15,17,.469,-1.12,-0.92,,9,9,,8,7,,6,7,,2269,2184,,1295,735,1771,.415,272,790,.344,442,592,.747,316,999,430,180,105,328,591
169,Miami (FL) NCAA,33,21,12,.636,14.48,9.57,,10,8,,14,2,,4,6,,2278,2116,,1325,761,1817,.419,208,631,.330,386,522,.739,318,1043,395,197,101,392,553
170,Miami (OH),32,11,21,.344,-8.16,-2.10,,4,14,,10,8,,1,13,,2249,2384,,1290,796,1842,.432,271,782,.347,521,709,.735,357,1223,392,259,115,484,639
171,Michigan NCAA,38,26,12,.684,18.80,10.17,,10,8,,15,3,,3,8,,2851,2523,,1535,958,2060,.465,224,593,.378,383,560,.684,348,1210,438,162,95,478,650
172,Michigan State NCAA,35,20,15,.571,13.67,10.50,,10,8,,14,2,,2,7,,2515,2404,,1405,832,2027,.410,229,662,.346,511,704,.726,349,1150,446,211,105,380,658
173,Middle Tennessee NCAA,36,31,5,.861,9.80,-0.48,,17,1,,13,2,,11,2,,2697,2299,,1445,791,1882,.420,219,678,.323,498,700,.711,286,1088,400,171,85,476,602
174,Milwaukee,35,11,24,.314,-7.37,-2.17,,4,14,,5,8,,2,13,,2347,2494,,1430,891,1915,.465,267,757,.353,445,634,.702,291,1175,479,203,124,408,580
175,Minnesota NCAA,34,24,10,.706,14.56,8.82,,11,7,,17,3,,5,5,,2556,2361,,1390,857,2142,.400,220,712,.309,427,626,.682,415,1312,460,192,124,429,687
176,Mississippi,36,22,14,.611,9.65,7.99,,10,8,,13,6,,6,6,,2807,2747,,1450,938,2204,.426,321,884,.363,550,785,.701,414,1313,557,244,131,501,756
177,Mississippi State,32,16,16,.500,7.12,5.90,,6,12,,10,7,,2,8,,2320,2281,,1285,792,1852,.428,199,632,.315,498,701,.710,354,1182,373,164,108,448,560
178,Mississippi Valley State,32,7,25,.219,-20.54,-7.11,,7,11,,5,4,,2,20,,2235,2665,,1295,935,1910,.490,286,751,.381,509,722,.705,368,1250,521,237,117,456,600
179,Missouri,32,8,24,.250,2.98,6.73,,2,16,,6,11,,0,9,,2213,2333,,1290,779,1821,.428,247,719,.344,528,775,.681,351,1259,397,168,145,439,670
180,Missouri State,33,17,16,.515,2.84,1.18,,7,11,,11,6,,4,8,,2403,2277,,1345,801,1844,.434,224,656,.341,451,601,.750,268,1026,436,196,86,371,614
181,Monmouth,34,27,7,.794,4.94,-2.62,,18,2,,13,2,,12,4,,2761,2504,,1375,853,2097,.407,266,796,.334,532,748,.711,399,1299,444,201,151,498,697
182,Montana,32,16,16,.500,-2.67,-4.02,,11,7,,8,5,,7,8,,2391,2348,,1290,802,1737,.462,202,585,.345,542,772,.702,283,1082,362,166,130,404,605
183,Montana State,32,16,16,.500,-6.14,-5.88,,11,7,,12,5,,4,10,,2561,2532,,1320,815,1815,.449,263,702,.375,639,900,.710,310,1184,401,185,99,429,704
184,Morehead State,30,14,16,.467,-3.60,-1.85,,10,6,,10,4,,4,11,,2370,2311,,1215,780,1689,.462,261,679,.384,490,697,.703,269,981,401,156,108,440,526
185,Morgan State,30,14,16,.467,-15.03,-11.20,,11,5,,9,5,,5,10,,2025,2121,,1210,749,1710,.438,163,570,.286,460,699,.658,336,1129,418,210,113,433,593
186,Mount St. Mary's NCAA,36,20,16,.556,-4.29,-3.51,,14,4,,11,4,,8,11,,2446,2474,,1445,923,2039,.453,190,558,.341,438,664,.660,427,1351,405,230,99,534,674
187,Murray State,33,16,17,.485,-3.06,-4.41,,8,8,,10,4,,3,11,,2639,2543,,1350,879,1955,.450,260,722,.360,525,742,.708,346,1201,439,191,107,434,640
188,Navy,32,16,16,.500,-4.11,-3.92,,10,8,,11,5,,5,9,,2076,2055,,1285,708,1557,.455,223,625,.357,414,600,.690,244,960,416,242,93,497,616
189,NC State,32,15,17,.469,6.09,8.09,,4,14,,11,7,,2,8,,2483,2547,,1290,918,2039,.450,268,726,.369,443,619,.716,380,1156,450,208,93,361,576
190,Nebraska,31,12,19,.387,6.47,10.74,,6,12,,8,8,,3,8,,2168,2264,,1260,805,1800,.447,240,601,.399,414,593,.698,323,1125,411,192,148,422,564
191,Nevada NCAA,35,28,7,.800,10.49,2.03,,14,4,,13,1,,8,4,,2792,2496,,1405,920,2149,.428,236,762,.310,420,607,.692,341,1229,478,193,78,397,724
192,Nevada-Las Vegas,32,11,21,.344,-3.75,2.59,,4,14,,9,10,,2,9,,2202,2405,,1295,882,1957,.451,256,677,.378,385,559,.689,317,1216,442,196,145,377,664
193,New Hampshire,32,20,12,.625,-3.57,-4.46,,10,6,,11,4,,9,8,,2277,2118,,1300,786,1848,.425,214,665,.322,330,524,.630,251,1032,356,197,94,336,589
194,New Mexico,31,17,14,.548,3.04,2.07,,10,8,,11,4,,5,7,,2283,2253,,1245,766,1771,.433,261,708,.369,460,667,.690,307,1049,436,233,102,416,651
195,New Mexico State NCAA,34,28,6,.824,4.66,-3.82,,11,3,,17,1,,8,4,,2678,2310,,1365,827,1972,.419,188,640,.294,468,686,.682,371,1124,359,178,65,466,736
196,New Orleans NCAA,32,20,12,.625,-4.10,-5.34,,13,5,,11,3,,7,8,,2331,2215,,1300,792,1793,.442,209,661,.316,422,614,.687,349,1016,405,269,106,521,684
197,Niagara,33,10,23,.303,-8.34,-4.37,,6,14,,5,8,,3,13,,2448,2579,,1335,921,2090,.441,268,733,.366,469,643,.729,385,1268,509,195,135,382,634
198,Nicholls State,31,14,17,.452,-14.57,-5.23,,7,11,,10,3,,4,14,,2316,2464,,1255,882,1882,.469,258,649,.398,442,645,.685,402,1230,501,195,113,475,611
199,NJIT,31,11,20,.355,-10.12,-4.22,,3,11,,8,4,,2,15,,2253,2320,,1245,814,1773,.459,254,677,.375,438,623,.703,250,1046,439,196,89,416,585
200,Norfolk State,34,17,17,.500,-12.07,-8.57,,12,4,,10,2,,5,12,,2374,2430,,1380,822,2024,.406,266,785,.339,520,795,.654,380,1244,465,201,128,418,653
201,North Carolina NCAA,40,33,7,.825,24.84,11.76,,14,4,,16,0,,6,5,,3377,2824,,1605,982,2377,.413,319,939,.340,541,746,.725,362,1258,458,249,177,544,778
202,North Carolina A&T,32,3,29,.094,-23.07,-9.61,,1,15,,3,10,,0,18,,2056,2435,,1300,817,1840,.444,291,768,.379,510,711,.717,371,1110,522,186,125,312,540
203,North Carolina Central NCAA,34,25,9,.735,-3.18,-12.12,,13,3,,11,2,,11,6,,2542,2159,,1360,788,2007,.393,210,724,.290,373,576,.648,416,1225,359,155,92,474,608
204,North Dakota NCAA,32,22,10,.688,-1.83,-5.45,,14,4,,11,2,,7,6,,2578,2357,,1300,824,1858,.443,215,612,.351,494,715,.691,310,1123,369,201,75,479,654
205,North Dakota State,30,19,11,.633,-1.31,-2.63,,11,5,,11,2,,7,7,,2244,2146,,1215,757,1764,.429,251,660,.380,379,535,.708,301,1046,407,171,88,369,574
206,North Florida,34,15,19,.441,-7.78,-1.65,,8,6,,10,5,,4,13,,2637,2674,,1360,960,2143,.448,257,718,.358,497,725,.686,410,1224,511,273,112,408,654
207,North Texas,30,8,22,.267,-11.14,-3.32,,2,16,,7,11,,1,11,,2075,2258,,1205,784,1815,.432,231,678,.341,459,616,.745,347,1163,413,207,108,398,548
208,Northeastern,31,15,16,.484,-0.78,-0.91,,8,10,,7,4,,7,10,,2234,2230,,1255,806,1773,.455,235,646,.364,383,550,.696,284,1051,424,180,111,359,571
209,Northern Arizona,32,9,23,.281,-13.92,-5.95,,6,12,,5,7,,2,12,,2217,2436,,1285,879,1913,.459,253,750,.337,425,617,.689,303,1145,459,220,101,386,631
210,Northern Colorado,29,11,18,.379,-9.27,-4.20,,7,11,,6,6,,4,11,,2075,2167,,1170,763,1677,.455,222,631,.352,419,588,.713,253,1047,361,179,103,375,574
211,Northern Illinois,32,15,17,.469,-3.29,-2.05,,7,11,,9,8,,6,9,,2310,2261,,1310,777,1786,.435,256,738,.347,451,675,.668,311,1109,443,189,102,477,658
212,Northern Iowa,30,14,16,.467,1.29,5.22,,9,9,,9,4,,3,9,,1854,1931,,1215,697,1624,.429,230,635,.362,307,409,.751,271,1099,365,174,65,415,553
213,Northern Kentucky NCAA,35,24,11,.686,-0.17,-2.84,,12,6,,12,2,,8,7,,2659,2507,,1400,918,2087,.440,227,699,.325,444,628,.707,322,1165,417,207,146,427,643
214,Northwestern NCAA,36,24,12,.667,14.02,8.43,,10,8,,14,4,,5,5,,2558,2357,,1440,817,2025,.403,233,698,.334,490,732,.669,404,1275,428,206,139,430,640
215,Northwestern State,29,13,16,.448,-12.03,-6.07,,7,11,,7,6,,5,10,,2204,2301,,1170,816,1737,.470,228,605,.377,441,663,.665,325,1065,477,203,94,424,628
216,Notre Dame NCAA,36,26,10,.722,17.81,9.78,,12,6,,16,2,,5,4,,2783,2494,,1445,914,2118,.432,250,739,.338,416,565,.736,387,1278,467,188,146,456,575
217,Oakland,34,25,9,.735,4.22,-3.00,,14,4,,13,4,,11,3,,2699,2419,,1365,882,2166,.407,225,703,.320,430,614,.700,388,1246,451,217,109,483,665
218,Ohio,31,20,11,.645,3.90,-2.56,,11,7,,12,4,,7,6,,2387,2166,,1240,768,1853,.414,218,675,.323,412,602,.684,326,1149,337,182,86,417,611
219,Ohio State,32,17,15,.531,10.31,7.28,,7,11,,13,6,,4,7,,2329,2232,,1285,791,1902,.416,278,780,.356,372,560,.664,351,1119,417,158,98,387,615
220,Oklahoma,31,11,20,.355,11.42,12.62,,5,13,,8,7,,1,9,,2262,2299,,1265,806,1871,.431,259,711,.364,428,627,.683,344,1152,416,218,139,415,579
221,Oklahoma State NCAA,33,20,13,.606,19.19,12.22,,9,9,,11,5,,7,5,,2828,2589,,1320,875,1856,.471,235,641,.367,604,834,.724,345,1083,451,213,142,491,683
222,Old Dominion,31,19,12,.613,1.94,-1.35,,12,6,,11,4,,7,5,,1998,1896,,1250,632,1579,.400,202,601,.336,430,609,.706,265,1015,319,154,100,400,570
223,Omaha,32,18,14,.563,-2.24,-1.11,,9,7,,8,4,,8,9,,2685,2673,,1295,941,2031,.463,291,788,.369,500,678,.737,355,1209,492,214,125,481,682
224,Oral Roberts,30,8,22,.267,-5.51,1.24,,4,12,,7,6,,1,13,,2252,2398,,1210,857,1832,.468,277,698,.397,407,576,.707,307,1109,475,204,94,357,524
225,Oregon NCAA,39,33,6,.846,20.80,8.38,,16,2,,17,0,,7,3,,3076,2565,,1565,932,2311,.403,273,873,.313,428,595,.719,408,1274,456,186,133,516,742
226,Oregon State,32,5,27,.156,-4.59,5.89,,1,17,,5,11,,0,13,,2021,2321,,1285,798,1793,.445,237,661,.359,488,696,.701,350,1128,439,259,99,376,578
227,Pacific,33,11,22,.333,-4.57,2.09,,4,14,,8,8,,2,12,,2206,2371,,1325,800,1782,.449,259,734,.353,512,736,.696,268,1159,481,168,140,383,642
228,Penn State,33,15,18,.455,7.90,8.90,,6,12,,9,7,,4,7,,2367,2400,,1345,856,1990,.430,246,677,.363,442,620,.713,370,1282,440,217,134,491,609
229,Pennsylvania,28,13,15,.464,-0.65,-1.50,,6,8,,6,6,,7,8,,1928,1904,,1125,650,1561,.416,222,617,.360,382,524,.729,294,998,355,159,86,381,448
230,Pepperdine,31,9,22,.290,-10.00,1.87,,5,13,,7,7,,1,12,,2140,2490,,1240,910,1874,.486,292,698,.418,378,535,.707,299,1129,513,191,118,337,566
231,Pittsburgh,33,16,17,.485,9.25,11.06,,4,14,,11,6,,2,8,,2404,2464,,1340,910,2028,.449,261,734,.356,383,540,.709,354,1153,498,173,113,322,616
232,Portland,33,11,22,.333,-5.81,2.32,,2,16,,5,10,,2,9,,2215,2383,,1335,846,1971,.429,290,814,.356,401,578,.694,373,1209,460,199,125,382,643
233,Portland State,31,15,16,.484,-7.06,-6.63,,7,11,,10,3,,4,12,,2645,2535,,1280,900,1873,.481,276,747,.369,459,632,.726,322,1173,510,183,85,527,624
234,Prairie View,33,13,20,.394,-14.54,-8.48,,10,8,,10,3,,3,17,,2276,2419,,1330,806,1756,.459,213,610,.349,594,861,.690,383,1253,426,179,127,502,576
235,Presbyterian,30,5,25,.167,-23.63,-5.95,,1,17,,5,8,,0,17,,1836,2245,,1205,766,1674,.458,285,734,.388,428,607,.705,321,1053,429,251,112,348,507
236,Princeton NCAA,30,23,7,.767,6.57,-1.84,,14,0,,10,1,,10,4,,2149,1843,,1205,652,1568,.416,195,587,.332,344,499,.689,238,1002,317,134,78,394,458
237,Providence NCAA,33,20,13,.606,11.24,7.84,,10,8,,15,3,,4,7,,2319,2207,,1325,810,1840,.440,207,631,.328,380,562,.676,322,1142,392,206,96,454,629
238,Purdue NCAA,35,27,8,.771,20.13,8.79,,14,4,,15,2,,6,4,,2790,2393,,1415,902,2145,.421,242,728,.332,347,491,.707,313,1088,451,228,109,411,666
239,Purdue Fort Wayne,33,20,13,.606,0.38,-3.19,,8,8,,14,3,,6,9,,2869,2602,,1340,900,2031,.443,327,854,.383,475,636,.747,277,1089,490,209,82,467,559
240,Quinnipiac,31,10,21,.323,-9.86,-3.22,,7,13,,6,8,,3,10,,2377,2583,,1250,899,1936,.464,239,629,.380,546,739,.739,342,1178,497,242,106,393,617
241,Radford,32,14,18,.438,-11.34,-4.58,,8,10,,8,6,,4,11,,2090,2247,,1300,826,1851,.446,214,600,.357,381,551,.691,300,1060,382,223,118,327,498
242,Rhode Island NCAA,35,25,10,.714,12.88,4.62,,13,5,,13,3,,7,5,,2577,2288,,1405,762,1875,.406,166,563,.295,598,845,.708,373,1212,353,184,104,459,692
243,Rice,35,23,12,.657,0.51,-4.16,,11,7,,13,6,,9,5,,2853,2650,,1415,942,2146,.439,229,693,.330,537,760,.707,341,1213,456,252,96,472,745
244,Richmond,35,22,13,.629,5.45,3.28,,13,5,,12,5,,8,6,,2596,2520,,1410,890,2012,.442,229,714,.321,511,697,.733,373,1279,472,197,105,492,625
245,Rider,33,18,15,.545,-5.34,-5.28,,10,10,,7,5,,9,9,,2498,2500,,1325,859,2007,.428,247,732,.337,535,721,.742,339,1191,449,236,118,444,669
246,Robert Morris,33,14,19,.424,-8.56,-5.13,,9,9,,6,7,,6,12,,2125,2238,,1325,777,1773,.438,162,545,.297,522,754,.692,354,1227,390,212,129,548,689
247,Rutgers,33,15,18,.455,3.69,6.22,,3,15,,10,6,,3,10,,2163,2215,,1325,778,1882,.413,232,709,.327,427,594,.719,356,1158,448,216,167,427,605
248,Sacramento State,31,13,18,.419,-10.69,-5.58,,9,9,,8,5,,4,10,,2204,2303,,1260,827,1828,.452,235,616,.381,414,584,.709,307,1085,442,175,90,333,596
249,Sacred Heart,32,13,19,.406,-10.95,-7.52,,8,10,,6,8,,6,10,,2326,2436,,1305,871,1895,.460,258,681,.379,436,631,.691,310,1117,405,261,132,459,642
250,Saint Francis (PA),34,17,17,.500,-8.13,-7.65,,11,7,,8,6,,9,11,,2577,2533,,1375,924,2157,.428,312,853,.366,373,512,.729,407,1244,492,227,116,457,577
251,Saint Joseph's,31,11,20,.355,0.14,3.69,,4,14,,6,8,,4,9,,2155,2265,,1250,779,1795,.434,281,805,.349,426,584,.729,283,1111,453,173,92,392,633
252,Saint Louis,33,12,21,.364,-6.09,1.85,,6,12,,10,8,,1,10,,2026,2288,,1330,784,1787,.439,240,674,.356,480,688,.698,305,1178,496,209,129,367,598
253,Saint Mary's (CA) NCAA,34,29,5,.853,16.75,2.19,,16,2,,15,2,,10,1,,2449,1954,,1360,738,1792,.412,149,496,.300,329,476,.691,245,903,297,190,82,318,548
254,Saint Peter's,36,23,13,.639,1.60,-3.60,,14,6,,9,5,,11,7,,2376,2189,,1450,782,1881,.416,247,775,.319,378,549,.689,305,1175,419,184,107,481,644
255,Sam Houston,34,21,13,.618,-7.55,-6.35,,10,8,,14,2,,5,9,,2526,2424,,1365,782,1835,.426,233,679,.343,627,863,.727,306,1176,424,216,114,554,706
256,Samford,36,20,16,.556,-1.87,-3.70,,8,10,,10,6,,8,9,,2834,2733,,1490,961,2241,.429,298,900,.331,513,715,.717,419,1277,591,244,134,449,733
257,San Diego,31,13,18,.419,-5.78,0.92,,6,12,,7,10,,6,7,,2025,2210,,1265,785,1710,.459,225,615,.366,415,608,.683,257,1059,378,147,108,312,571
258,San Diego State,33,19,14,.576,6.88,1.47,,9,9,,10,4,,3,9,,2260,2064,,1325,715,1845,.388,219,676,.324,415,587,.707,342,1157,366,175,116,426,627
259,San Francisco,33,20,13,.606,3.80,0.42,,10,8,,12,4,,5,7,,2362,2222,,1320,793,1879,.422,207,618,.335,429,626,.685,318,1163,377,174,127,440,561
260,San Jose State,30,14,16,.467,-2.84,1.74,,7,11,,9,7,,5,8,,2195,2245,,1205,776,1688,.460,191,551,.347,502,672,.747,244,1028,391,179,89,416,585
261,Santa Clara,33,17,16,.515,2.69,2.03,,10,8,,11,6,,5,7,,2204,2158,,1340,769,1703,.452,211,560,.377,409,596,.686,256,1116,416,127,91,409,548
262,Savannah State,29,13,16,.448,-16.04,-8.44,,10,6,,7,4,,6,10,,2485,2665,,1165,960,2123,.452,307,926,.332,438,653,.671,457,1411,585,184,132,461,584
263,Seattle,30,13,17,.433,-8.36,-3.95,,5,9,,9,7,,3,9,,2091,2141,,1225,727,1803,.403,249,790,.315,438,606,.723,344,1137,472,224,101,414,579
264,Seton Hall NCAA,33,21,12,.636,12.10,9.25,,10,8,,12,2,,4,6,,2417,2323,,1335,811,1872,.433,214,628,.341,487,677,.719,295,1087,398,231,114,403,642
265,Siena,34,17,17,.500,-2.00,-2.23,,12,8,,10,4,,5,12,,2549,2541,,1365,901,2014,.447,224,661,.339,515,714,.721,354,1135,430,221,127,415,696
266,South Alabama,32,14,18,.438,-6.57,-2.90,,7,11,,10,7,,4,10,,2286,2322,,1300,793,1793,.442,237,681,.348,499,716,.697,342,1215,436,174,105,520,650
267,South Carolina NCAA,37,26,11,.703,17.52,10.16,,12,6,,15,3,,6,5,,2707,2414,,1505,789,1969,.401,208,687,.303,628,868,.724,382,1304,363,222,142,632,777
268,South Carolina State,31,11,20,.355,-18.37,-6.61,,7,9,,6,4,,4,14,,2167,2486,,1250,886,1832,.484,218,631,.345,496,696,.713,366,1180,447,140,113,389,530
269,South Carolina Upstate,33,17,16,.515,-7.64,-5.23,,7,7,,8,8,,7,8,,2575,2530,,1335,919,2106,.436,264,794,.332,426,585,.728,372,1209,526,196,62,363,598
270,South Dakota,34,22,12,.647,-0.42,-2.08,,12,4,,13,1,,7,7,,2639,2513,,1365,888,2048,.434,273,744,.367,464,639,.726,330,1235,442,174,133,465,681
271,South Dakota State NCAA,35,18,17,.514,-2.30,-0.66,,8,8,,11,2,,3,12,,2683,2697,,1415,963,2140,.450,369,990,.373,402,557,.722,356,1195,510,235,106,400,721
272,South Florida,30,7,23,.233,-7.28,2.39,,1,17,,6,11,,1,11,,1945,2235,,1205,740,1724,.429,281,708,.397,474,692,.685,373,1119,474,247,131,398,515
273,Southeast Missouri State,33,15,18,.455,-5.89,-4.28,,9,7,,10,4,,4,11,,2460,2464,,1330,857,1793,.478,264,719,.367,486,684,.711,310,1163,474,155,99,519,601
274,Southeastern Louisiana,32,16,16,.500,-7.36,-8.13,,9,9,,11,3,,5,12,,2268,2182,,1280,752,1747,.430,202,589,.343,476,682,.698,324,1033,378,200,127,486,660
275,Southern,33,15,18,.455,-14.48,-11.68,,10,8,,11,4,,4,13,,2360,2401,,1325,849,1988,.427,206,653,.315,495,742,.667,425,1206,370,193,135,407,631
276,Southern California NCAA,36,26,10,.722,11.48,6.40,,10,8,,14,3,,6,5,,2816,2633,,1445,973,2243,.434,301,819,.368,386,538,.717,408,1272,522,200,115,452,673
277,Southern Illinois,33,17,16,.515,1.09,2.65,,9,9,,11,6,,5,9,,2260,2289,,1340,812,1817,.447,266,672,.396,399,606,.658,345,1164,417,171,113,453,610
278,SIU Edwardsville,30,6,24,.200,-12.25,-3.29,,1,15,,3,10,,2,13,,2044,2282,,1210,787,1688,.466,176,535,.329,532,727,.732,278,1051,444,190,107,394,659
279,Southern Methodist NCAA,35,30,5,.857,18.71,4.45,,17,1,,18,0,,8,3,,2599,2100,,1400,745,1928,.386,282,878,.321,328,474,.692,329,1035,415,172,105,409,633
280,Southern Mississippi,31,9,22,.290,-13.40,-2.78,,6,12,,8,6,,1,12,,1952,2239,,1260,776,1765,.440,282,763,.370,405,585,.692,272,1138,466,184,124,362,523
281,Southern Utah,33,6,27,.182,-15.58,-5.39,,3,15,,3,10,,2,14,,2559,2814,,1335,917,1922,.477,290,753,.385,690,959,.719,327,1232,504,187,145,414,722
282,St. Bonaventure,32,20,12,.625,5.95,1.48,,11,7,,11,4,,5,5,,2459,2316,,1290,778,1801,.432,243,689,.353,517,747,.692,352,1101,444,165,121,475,659
283,St. Francis (NY),31,4,27,.129,-19.24,-6.54,,2,16,,3,10,,0,16,,1921,2284,,1250,795,1676,.474,161,457,.352,533,783,.681,338,1293,377,166,106,434,585
284,St. John's (NY),33,14,19,.424,6.45,8.39,,7,11,,9,6,,4,9,,2534,2598,,1320,904,1962,.461,249,664,.375,541,772,.701,390,1285,495,207,107,501,676
285,Stanford,31,14,17,.452,6.39,8.59,,6,12,,10,5,,1,10,,2162,2204,,1245,751,1691,.444,258,676,.382,444,640,.694,277,1030,440,192,114,445,586
286,Stephen F. Austin,33,18,15,.545,-7.01,-5.75,,12,6,,12,2,,4,10,,2289,2271,,1330,772,1712,.451,208,592,.351,519,763,.680,306,1013,399,239,102,534,673
287,Stetson,32,11,21,.344,-14.21,-5.45,,3,11,,7,7,,4,13,,2471,2654,,1285,964,2122,.454,267,769,.347,459,660,.695,401,1382,485,164,123,370,613
288,Stony Brook,32,18,14,.563,-4.71,-5.05,,12,4,,10,6,,7,8,,2215,2204,,1280,747,1702,.439,232,618,.375,478,682,.701,303,1158,363,142,75,423,623
289,Syracuse,34,19,15,.559,13.70,8.47,,10,8,,17,4,,2,8,,2594,2416,,1370,867,2014,.430,295,861,.343,387,586,.660,431,1216,582,210,89,456,611
290,TCU,39,24,15,.615,15.64,10.95,,6,12,,15,6,,4,8,,2914,2718,,1570,988,2230,.443,273,757,.361,469,685,.685,392,1260,580,226,149,509,709
291,Temple,32,16,16,.500,4.84,5.09,,7,11,,9,7,,4,8,,2269,2277,,1295,807,1875,.430,226,658,.343,437,601,.727,369,1212,437,172,126,404,486
292,Tennessee,32,16,16,.500,11.28,10.18,,8,10,,11,6,,4,7,,2383,2335,,1285,783,1832,.427,219,616,.356,550,787,.699,355,1184,384,191,121,447,677
293,Tennessee State,30,17,13,.567,-1.57,-2.96,,8,8,,7,5,,8,7,,2134,2032,,1220,637,1567,.407,248,712,.348,510,737,.692,288,980,383,167,89,471,637
294,Tennessee Tech,32,12,20,.375,-7.60,-4.17,,8,8,,7,8,,5,11,,2317,2340,,1300,788,1817,.434,249,724,.344,515,697,.739,336,1163,471,184,109,467,649
295,Tennessee-Martin,35,22,13,.629,-4.70,-4.34,,10,6,,14,2,,7,10,,2693,2630,,1415,931,2097,.444,321,918,.350,447,631,.708,402,1154,538,226,97,477,633
296,Texas,33,11,22,.333,10.99,12.75,,4,14,,10,7,,0,11,,2215,2273,,1320,820,1932,.424,218,669,.326,415,580,.716,367,1183,396,213,104,414,606
297,Texas A&M,31,16,15,.516,10.36,7.97,,8,10,,11,5,,3,7,,2176,2102,,1240,739,1829,.404,249,708,.352,375,514,.730,361,1029,426,205,104,360,539
298,Texas A&M-Corpus Christi,36,24,12,.667,-2.97,-5.79,,12,6,,16,2,,7,9,,2715,2574,,1455,874,1994,.438,285,827,.345,541,790,.685,388,1253,473,255,96,587,740
299,Texas Southern NCAA,35,23,12,.657,-6.41,-7.81,,16,2,,10,0,,11,11,,2593,2544,,1410,940,2113,.445,196,603,.325,466,682,.683,441,1310,453,182,118,473,742
300,Texas State,36,22,14,.611,-2.23,-4.29,,11,7,,13,4,,5,9,,2407,2256,,1455,780,1891,.412,213,676,.315,483,673,.718,349,1197,369,198,134,484,656
301,Texas Tech,32,18,14,.563,14.11,7.86,,6,12,,16,3,,1,9,,2346,2146,,1300,731,1690,.433,255,718,.355,429,602,.713,261,956,370,165,80,436,625
302,Texas-Rio Grande Valley,32,10,22,.313,-11.44,-3.68,,2,12,,7,7,,1,14,,2505,2665,,1305,884,1881,.470,239,655,.365,658,968,.680,370,1274,534,232,85,525,615
303,The Citadel,33,12,21,.364,-12.86,-2.93,,4,14,,8,8,,3,12,,2964,3121,,1335,1106,2162,.512,282,728,.387,627,891,.704,410,1450,626,238,135,578,701
304,Toledo,34,17,17,.500,1.16,-0.90,,9,9,,12,4,,4,10,,2675,2567,,1410,986,2140,.461,208,647,.321,387,567,.683,316,1141,424,232,133,351,687
305,Towson,33,20,13,.606,1.84,-1.28,,11,7,,12,3,,6,8,,2447,2285,,1335,740,1769,.418,240,705,.340,563,820,.687,296,1043,378,178,135,437,703
