Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
284,St. John's (NY),33,14,19,.424,6.45,8.39,,7,11,,9,6,,4,9,,2534,2598,,73.9,106.5,.393,.338,.558,53.1,54.8,8.5,8.6,.524,17.7,32.8,.276
285,Stanford,31,14,17,.452,6.39,8.59,,6,12,,10,5,,1,10,,2162,2204,,69.4,102.0,.378,.400,.552,49.1,58.6,8.9,9.0,.520,18.2,26.9,.263
286,Stephen F. Austin,33,18,15,.545,-7.01,-5.75,,12,6,,12,2,,4,10,,2289,2271,,69.3,98.6,.446,.346,.547,46.9,51.7,10.4,8.9,.512,20.5,28.5,.303
287,Stetson,32,11,21,.344,-14.21,-5.45,,3,11,,7,7,,4,13,,2471,2654,,74.9,110.2,.311,.362,.545,55.1,50.3,6.8,9.9,.517,13.2,32.0,.216
288,Stony Brook,32,18,14,.563,-4.71,-5.05,,12,4,,10,6,,7,8,,2215,2204,,66.9,102.9,.401,.363,.544,51.1,48.6,6.6,6.7,.507,17.3,28.8,.281
289,Syracuse,34,19,15,.559,13.70,8.47,,10,8,,17,4,,2,8,,2594,2416,,67.9,104.0,.291,.428,.527,50.7,67.1,9.0,7.7,.504,16.6,34.5,.192
290,TCU,39,24,15,.615,15.64,10.95,,6,12,,15,6,,4,8,,2914,2718,,68.3,101.5,.307,.339,.532,47.3,58.7,8.4,10.0,.504,16.6,29.2,.210
291,Temple,32,16,16,.500,4.84,5.09,,7,11,,9,7,,4,8,,2269,2277,,67.9,103.6,.321,.351,.527,52.5,54.2,7.8,11.4,.491,15.8,32.2,.233
292,Tennessee,32,16,16,.500,11.28,10.18,,8,10,,11,6,,4,7,,2383,2335,,71.5,101.6,.430,.336,.529,49.5,49.0,8.3,9.1,.487,16.8,30.3,.300
293,Tennessee State,30,17,13,.567,-1.57,-2.96,,8,8,,7,5,,8,7,,2134,2032,,68.7,96.9,.470,.454,.530,46.7,60.1,8.0,7.6,.486,19.7,27.7,.325
294,Tennessee Tech,32,12,20,.375,-7.60,-4.17,,8,8,,7,8,,5,11,,2317,2340,,70.1,102.7,.384,.398,.545,50.4,59.8,8.1,9.7,.502,17.9,29.9,.283
295,Tennessee-Martin,35,22,13,.629,-4.70,-4.34,,10,6,,14,2,,7,10,,2693,2630,,69.8,106.5,.301,.438,.549,46.8,57.8,9.1,7.7,.521,16.6,31.9,.213
296,Texas,33,11,22,.333,10.99,12.75,,4,14,,10,7,,0,11,,2215,2273,,68.5,100.5,.300,.346,.515,51.1,48.3,9.4,8.5,.481,15.8,31.2,.215
297,Texas A&M,31,16,15,.516,10.36,7.97,,8,10,,11,5,,3,7,,2176,2102,,66.8,101.5,.281,.387,.507,46.3,57.6,9.9,8.8,.472,14.8,31.3,.205
298,Texas A&M-Corpus Christi,36,24,12,.667,-2.97,-5.79,,12,6,,16,2,,7,9,,2715,2574,,70.5,100.3,.396,.415,.543,50.5,54.1,9.9,6.5,.510,19.9,31.1,.271
299,Texas Southern NCAA,35,23,12,.657,-6.41,-7.81,,16,2,,10,0,,11,11,,2593,2544,,69.7,103.5,.323,.285,.522,51.6,48.2,7.4,8.9,.491,16.3,34.8,.221
300,Texas State,36,22,14,.611,-2.23,-4.29,,11,7,,13,4,,5,9,,2407,2256,,64.4,96.2,.356,.357,.510,49.7,47.3,8.4,10.5,.469,18.0,28.7,.255
301,Texas Tech,32,18,14,.563,14.11,7.86,,6,12,,16,3,,1,9,,2346,2146,,65.9,100.2,.356,.425,.543,47.7,50.6,7.7,6.7,.508,18.1,25.8,.254
302,Texas-Rio Grande Valley,32,10,22,.313,-11.44,-3.68,,2,12,,7,7,,1,14,,2505,2665,,76.6,106.7,.515,.348,.569,51.9,60.4,9.3,6.9,.533,18.3,31.7,.350
303,The Citadel,33,12,21,.364,-12.86,-2.93,,4,14,,8,8,,3,12,,2964,3121,,82.6,113.2,.412,.337,.604,54.1,56.6,8.6,11.3,.577,18.3,34.3,.290
304,Toledo,34,17,17,.500,1.16,-0.90,,9,9,,12,4,,4,10,,2675,2567,,69.2,105.3,.265,.302,.533,47.2,43.0,9.5,10.7,.509,12.7,25.3,.181
305,Towson,33,20,13,.606,1.84,-1.28,,11,7,,12,3,,6,8,,2447,2285,,68.8,99.5,.464,.399,.529,44.4,51.1,7.8,9.6,.486,16.8,25.6,.318
306,Troy NCAA,37,22,15,.595,-0.47,-3.36,,10,8,,10,4,,6,10,,2889,2667,,70.1,102.4,.322,.398,.530,48.2,49.7,8.5,9.3,.495,15.5,28.5,.232
307,Tulane,31,6,25,.194,-3.98,4.25,,3,15,,4,10,,2,10,,2179,2434,,71.1,109.1,.408,.345,.570,52.7,50.3,8.7,9.8,.537,17.1,32.5,.287
308,Tulsa,32,15,17,.469,2.45,5.29,,8,10,,10,5,,3,9,,2158,2249,,67.8,103.3,.331,.391,.537,48.9,49.5,10.4,13.5,.504,16.0,28.3,.234
309,UAB,33,17,16,.515,-1.17,-1.83,,9,9,,11,5,,4,8,,2369,2316,,67.8,102.8,.293,.377,.524,47.6,50.2,9.7,8.2,.495,14.7,28.1,.203
310,UC Davis NCAA,36,23,13,.639,-5.21,-4.68,,11,5,,11,0,,6,9,,2525,2506,,70.2,98.1,.319,.368,.522,49.2,53.9,9.7,8.9,.487,17.3,27.5,.228
311,UC Irvine,36,21,15,.583,0.18,-2.70,,12,4,,11,2,,7,9,,2514,2331,,67.1,95.8,.388,.335,.484,45.5,52.2,8.3,7.3,.437,13.6,25.5,.271
312,UC Riverside,29,8,21,.276,-11.39,-3.87,,5,11,,5,8,,3,12,,1895,2016,,69.7,99.3,.337,.399,.523,51.1,57.9,7.9,7.3,.485,17.1,28.1,.245
313,UC Santa Barbara,28,6,22,.214,-13.49,-2.00,,4,12,,5,8,,1,12,,1701,1987,,66.2,106.7,.319,.444,.549,50.5,64.0,8.1,7.8,.522,15.3,29.0,.221
314,UCLA NCAA,36,31,5,.861,20.67,6.39,,15,3,,16,1,,8,2,,3233,2719,,74.2,101.8,.254,.358,.512,47.6,46.8,8.5,4.4,.487,13.7,28.4,.173
315,UNC Asheville,33,23,10,.697,0.84,-5.61,,15,3,,13,1,,10,8,,2544,2261,,69.5,96.7,.320,.387,.541,51.0,55.7,7.6,8.6,.518,20.7,26.8,.211
316,UNC Greensboro,35,25,10,.714,-0.10,-2.63,,14,4,,13,4,,8,5,,2628,2424,,68.4,101.3,.347,.370,.536,47.4,53.0,9.4,8.6,.495,17.7,30.1,.258
317,UNC Wilmington NCAA,35,29,6,.829,8.06,-0.55,,15,3,,13,1,,11,3,,2967,2624,,71.5,104.4,.396,.289,.562,48.4,46.2,6.8,7.4,.526,17.8,27.6,.283
318,UT Arlington,36,27,9,.750,5.92,-0.87,,14,4,,14,1,,12,7,,2818,2516,,71.3,98.0,.366,.453,.515,47.9,54.0,9.4,9.4,.485,17.7,29.5,.239
319,Utah,32,20,12,.625,12.45,4.32,,11,7,,14,4,,5,6,,2511,2180,,70.1,96.4,.304,.335,.505,45.1,46.6,8.8,8.3,.474,15.1,23.9,.207
320,Utah State,31,14,17,.452,2.90,2.46,,7,11,,10,5,,3,8,,2241,2195,,68.8,102.5,.334,.376,.520,49.4,56.4,9.0,8.7,.487,13.9,26.6,.232
321,Utah Valley,34,17,17,.500,-1.22,-2.44,,6,8,,8,5,,8,11,,2615,2479,,75.5,94.9,.338,.329,.500,48.8,51.4,9.0,8.6,.467,16.0,24.1,.227
322,UTEP,32,15,17,.469,-3.13,-2.51,,12,6,,8,8,,5,6,,2217,2202,,68.1,99.4,.390,.406,.525,49.7,58.0,8.4,5.2,.490,15.7,24.4,.264
323,UTSA,33,14,19,.424,-7.42,-3.03,,8,10,,11,3,,2,15,,2178,2291,,69.3,100.2,.374,.370,.531,47.4,54.1,8.4,9.7,.499,15.8,24.1,.252
324,Valparaiso,33,24,9,.727,3.94,-1.59,,14,4,,15,2,,7,6,,2465,2274,,70.0,97.7,.320,.379,.510,47.1,54.3,8.7,8.5,.477,16.0,26.6,.222
325,Vanderbilt NCAA,35,19,16,.543,13.69,10.72,,10,8,,11,5,,5,6,,2489,2385,,67.1,101.1,.307,.330,.513,50.0,46.3,8.2,10.7,.481,14.0,26.9,.214
326,Vermont NCAA,35,29,6,.829,6.67,-3.27,,16,0,,16,1,,11,3,,2571,2174,,65.4,95.0,.260,.311,.505,47.2,44.7,8.1,7.4,.475,17.4,26.7,.183
327,Villanova NCAA,36,32,4,.889,23.80,9.28,,15,3,,14,1,,9,2,,2779,2256,,65.6,95.5,.221,.400,.506,47.0,57.0,7.8,6.6,.481,17.6,27.4,.155
328,Virginia NCAA,34,23,11,.676,20.63,10.93,,11,7,,12,4,,7,5,,2246,1916,,60.3,92.1,.338,.398,.499,47.7,50.6,8.1,7.5,.461,18.4,24.3,.237
329,Virginia Commonwealth NCAA,35,26,9,.743,11.57,3.77,,14,4,,15,1,,7,4,,2616,2343,,69.0,95.6,.409,.315,.517,48.2,46.4,7.8,8.9,.475,18.5,27.3,.285
330,VMI,30,6,24,.200,-13.91,-1.80,,3,15,,5,9,,1,14,,2057,2346,,70.2,111.3,.393,.360,.578,53.1,54.5,10.1,7.5,.555,16.1,31.0,.263
331,Virginia Tech NCAA,33,22,11,.667,12.77,8.38,,10,8,,15,2,,4,6,,2610,2465,,69.8,106.3,.273,.359,.538,51.8,49.9,7.7,11.8,.510,14.3,30.2,.196
332,Wagner,30,16,14,.533,-7.13,-7.89,,11,7,,8,7,,8,7,,2047,1973,,65.0,99.9,.384,.358,.509,45.0,52.5,8.6,6.5,.469,15.9,30.3,.266
333,Wake Forest NCAA,33,19,14,.576,14.19,9.80,,9,9,,11,3,,5,8,,2733,2588,,71.7,109.3,.380,.388,.563,48.1,52.7,8.4,9.9,.527,14.3,27.5,.275
334,Washington,31,9,22,.290,2.15,6.82,,2,16,,7,9,,1,11,,2368,2513,,72.8,110.9,.347,.307,.560,48.4,52.3,9.7,9.0,.528,14.2,31.2,.250
335,Washington State,31,13,18,.419,0.13,6.87,,6,12,,9,7,,2,7,,2179,2376,,69.4,110.0,.275,.368,.548,53.1,51.1,8.2,7.7,.524,12.7,28.9,.191
336,Weber State,34,20,14,.588,-2.32,-5.13,,12,6,,10,3,,7,8,,2714,2505,,69.1,105.0,.283,.268,.532,52.0,43.1,6.9,6.9,.499,14.7,29.9,.209
337,West Virginia NCAA,37,28,9,.757,24.45,9.67,,12,6,,16,2,,6,4,,3014,2467,,71.4,91.8,.425,.363,.527,47.9,53.5,7.8,9.0,.488,24.0,31.5,.290
338,Western Carolina,32,9,23,.281,-15.30,-0.70,,4,14,,6,8,,3,13,,1965,2347,,69.4,105.6,.459,.404,.557,49.5,59.4,12.1,10.2,.516,17.0,28.9,.322
339,Western Illinois,28,8,20,.286,-11.00,-2.38,,5,11,,5,8,,3,11,,2012,2151,,70.7,106.2,.393,.315,.542,52.1,51.6,9.0,7.4,.500,12.7,24.0,.287
340,Western Kentucky,32,15,17,.469,-5.80,-2.89,,9,9,,11,3,,4,12,,2209,2302,,67.5,106.6,.247,.383,.546,49.7,55.3,8.0,7.9,.523,14.0,26.7,.175
341,Western Michigan,32,16,16,.500,-0.78,-0.55,,11,7,,13,2,,3,9,,2417,2408,,70.7,106.0,.346,.375,.567,48.0,52.2,8.5,7.1,.538,16.6,25.9,.244
342,Wichita State NCAA,36,31,5,.861,21.24,2.96,,17,1,,16,1,,9,1,,2916,2246,,69.4,89.9,.359,.388,.480,43.9,49.5,7.6,8.9,.437,17.2,23.6,.249
343,William & Mary,31,17,14,.548,-0.14,-0.73,,10,8,,13,1,,3,12,,2534,2411,,71.8,107.4,.347,.408,.545,49.0,49.2,8.8,10.7,.513,13.4,27.2,.245
344,Winthrop NCAA,33,26,7,.788,1.34,-6.12,,15,3,,13,3,,12,3,,2615,2322,,71.5,96.2,.335,.352,.503,49.7,40.8,8.2,9.7,.463,16.7,28.1,.242
345,Wisconsin NCAA,37,27,10,.730,19.40,9.40,,12,6,,15,2,,5,5,,2678,2308,,64.5,95.4,.281,.335,.511,45.3,45.6,8.1,8.5,.476,17.3,25.4,.207
346,Wofford,33,16,17,.485,-0.71,-1.08,,10,8,,11,2,,4,10,,2593,2479,,68.2,107.7,.368,.338,.565,49.7,46.4,9.1,7.8,.529,15.8,27.9,.268
347,Wright State,32,20,12,.625,-1.02,-2.42,,11,7,,12,4,,8,7,,2465,2317,,71.6,100.3,.364,.393,.543,48.2,47.8,9.4,9.1,.508,17.8,26.2,.256
348,Wyoming,38,23,15,.605,2.83,0.55,,8,10,,19,3,,3,10,,2961,2833,,74.0,99.2,.384,.348,.503,50.8,44.6,9.1,9.2,.456,14.0,26.7,.278
349,Xavier NCAA,38,24,14,.632,14.80,11.51,,9,9,,12,4,,4,8,,2836,2711,,68.2,104.2,.334,.395,.546,45.6,55.0,9.3,10.4,.516,15.5,25.5,.233
350,Yale,29,18,11,.621,0.21,-2.19,,9,5,,10,3,,7,7,,2151,2028,,68.2,102.1,.261,.382,.520,47.6,51.7,9.7,9.9,.491,14.9,28.4,.185
351,Youngstown State,34,13,21,.382,-9.75,-2.56,,5,13,,7,7,,3,12,,2616,2801,,73.7,109.3,.280,.362,.552,52.6,53.7,7.8,7.7,.524,14.1,30.8,.201
