Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
153,Loyola (IL),32,15,17,.469,-0.70,1.11,,7,11,,9,7,,4,7,,2059,2082,,1295,726,1676,.433,198,568,.349,432,597,.724,317,1126,403,188,122,473,587
154,Loyola (MD),30,9,21,.300,-10.90,-5.24,,8,10,,5,9,,4,12,,2090,2260,,1230,784,1707,.459,208,559,.372,484,698,.693,318,1048,420,181,130,352,566
155,Loyola Marymount,31,14,17,.452,-3.63,0.87,,6,12,,8,6,,5,10,,2208,2319,,1265,775,1686,.460,250,667,.375,519,717,.724,324,1156,499,169,108,437,572
156,Maine,30,8,22,.267,-17.39,-6.49,,4,12,,5,8,,3,14,,2279,2606,,1215,934,1880,.497,219,593,.369,519,714,.727,342,1212,535,252,142,494,590
157,Manhattan,31,13,18,.419,-7.48,-3.12,,9,11,,8,6,,4,11,,2133,2268,,1255,769,1643,.468,176,523,.337,554,769,.720,324,1113,464,202,104,490,628
158,Marist,30,7,23,.233,-11.69,-4.52,,4,16,,4,10,,2,12,,2145,2360,,1220,833,1776,.469,238,623,.382,456,650,.702,336,1150,448,192,88,355,581
159,Marquette,33,20,13,.606,7.66,5.57,,8,10,,12,7,,5,5,,2517,2448,,1340,886,2073,.427,246,718,.343,430,580,.741,385,1181,534,231,108,460,674
160,Marshall,33,17,16,.515,0.83,-0.30,,12,6,,10,4,,5,9,,2838,2801,,1330,1009,2160,.467,241,644,.374,542,776,.698,397,1339,454,217,85,437,606
161,Maryland NCAA,36,27,9,.750,16.71,8.31,,12,6,,16,1,,4,6,,2725,2400,,1445,874,2145,.407,240,750,.320,412,579,.712,398,1193,409,220,97,407,667
162,Maryland-Baltimore County,32,7,25,.219,-15.37,-6.87,,3,13,,4,9,,3,15,,2307,2579,,1290,904,1821,.496,254,668,.380,517,707,.731,300,1141,487,206,98,441,646
163,Maryland-Eastern Shore,32,10,22,.313,-14.23,-6.17,,7,9,,7,4,,3,17,,2178,2399,,1295,790,1713,.461,233,661,.352,586,837,.700,306,1042,436,213,109,420,571
164,Massachusetts,32,14,18,.438,0.64,2.96,,6,12,,9,7,,3,9,,2353,2427,,1300,823,1928,.427,215,687,.313,566,776,.729,365,1242,469,184,110,398,607
165,Massachusetts-Lowell,29,11,18,.379,-13.59,-6.17,,7,9,,6,6,,5,12,,2221,2401,,1170,850,1776,.479,230,625,.368,471,664,.709,338,1084,408,240,85,417,553
166,McNeese State,29,9,20,.310,-15.24,-6.74,,7,11,,7,6,,2,13,,2083,2301,,1185,822,1785,.461,206,551,.374,451,662,.681,357,1163,452,183,94,336,521
167,Memphis,34,19,15,.559,9.84,3.58,,8,10,,14,6,,2,8,,2603,2390,,1370,825,2062,.400,203,666,.305,537,791,.679,396,1304,431,229,163,477,720
168,Mercer,34,19,15,.559,-3.11,-4.55,,8,10,,10,3,,3,11,,2446,2339,,1390,786,1954,.402,307,872,.352,460,640,.719,336,1077,455,224,139,371,630
169,Miami (FL) NCAA,35,27,8,.771,18.52,10.69,,13,5,,15,1,,6,5,,2633,2359,,1405,865,2008,.431,210,611,.344,419,584,.717,357,1129,398,185,87,404,666
170,Miami (OH),33,13,20,.394,-5.91,-0.25,,6,12,,10,8,,3,11,,2089,2249,,1320,748,1724,.434,261,730,.358,492,656,.750,330,1159,422,175,101,457,633
171,Michigan NCAA,36,23,13,.639,13.75,7.92,,10,8,,13,4,,4,6,,2656,2426,,1445,894,1995,.448,251,725,.346,387,534,.725,308,1190,471,146,113,432,580
172,Michigan State NCAA,35,29,6,.829,22.59,6.94,,13,5,,14,2,,7,3,,2793,2245,,1410,774,2025,.382,204,658,.310,493,690,.714,329,1055,377,187,115,333,606
173,Middle Tennessee NCAA,35,25,10,.714,2.66,-0.70,,13,5,,11,3,,8,5,,2539,2410,,1405,824,1902,.433,232,664,.349,530,794,.668,312,1213,419,206,101,469,652
174,Milwaukee,33,20,13,.606,2.89,-2.02,,10,8,,9,4,,7,6,,2618,2391,,1345,882,1966,.449,239,628,.381,388,558,.695,292,1117,429,169,99,360,670
175,Minnesota,31,8,23,.258,0.86,6.86,,2,16,,7,10,,0,9,,2108,2294,,1255,807,1789,.451,235,615,.382,445,611,.728,312,1169,471,172,119,382,607
176,Mississippi,32,20,12,.625,7.91,4.81,,10,8,,12,2,,7,7,,2405,2306,,1290,779,1821,.428,249,702,.355,499,740,.674,363,1164,459,211,136,453,676
177,Mississippi State,31,14,17,.452,8.18,6.02,,7,11,,10,5,,2,9,,2323,2256,,1245,791,1837,.431,214,623,.343,460,666,.691,377,1145,387,196,110,401,522
178,Mississippi Valley State,35,8,27,.229,-19.86,-8.11,,6,12,,3,6,,3,19,,2293,2704,,1425,973,2152,.452,250,825,.303,508,757,.671,458,1480,506,229,148,490,622
179,Missouri,31,10,21,.323,2.50,6.88,,3,15,,10,7,,0,11,,2126,2262,,1240,759,1791,.424,236,702,.336,508,730,.696,345,1152,428,180,133,349,594
180,Missouri State,32,13,19,.406,-3.52,2.58,,8,10,,8,7,,4,8,,2153,2321,,1290,818,1841,.444,240,656,.366,445,637,.699,311,1158,469,209,83,393,625
181,Monmouth,36,28,8,.778,5.29,-1.85,,17,3,,11,2,,13,4,,2861,2604,,1450,871,2206,.395,290,923,.314,572,821,.697,448,1415,436,212,146,539,721
182,Montana,33,21,12,.636,-0.72,-4.29,,14,4,,12,2,,7,9,,2393,2225,,1330,743,1732,.429,204,633,.322,535,748,.715,266,1043,341,207,103,420,659
183,Montana State,31,14,17,.452,-6.91,-5.35,,9,9,,8,3,,4,12,,2369,2411,,1245,820,1732,.473,231,629,.367,540,791,.683,289,1087,405,178,119,364,607
184,Morehead State,37,23,14,.622,1.04,-1.65,,11,5,,14,2,,8,11,,2722,2553,,1495,810,1851,.438,234,652,.359,699,969,.721,333,1197,404,194,155,548,760
185,Morgan State,31,9,22,.290,-12.57,-7.97,,6,10,,6,6,,2,15,,2089,2223,,1250,800,1756,.456,177,562,.315,446,658,.678,363,1205,430,175,135,452,604
186,Mount St. Mary's,33,14,19,.424,-9.93,-7.99,,10,8,,9,3,,5,15,,2218,2282,,1335,801,1766,.454,172,510,.337,508,713,.712,358,1299,362,198,101,569,590
187,Murray State,31,17,14,.548,-1.58,-3.06,,10,6,,10,4,,4,8,,2212,2093,,1245,719,1580,.455,191,528,.362,464,647,.717,255,969,366,172,70,409,591
188,Navy,33,19,14,.576,-4.99,-7.05,,9,9,,6,9,,11,4,,2230,2135,,1340,707,1713,.413,252,711,.354,469,666,.704,302,1031,412,195,97,438,661
189,NC State,33,16,17,.485,9.83,9.04,,5,13,,11,7,,3,8,,2482,2456,,1330,883,2016,.438,275,735,.374,415,598,.694,371,1173,469,205,136,338,680
190,Nebraska,34,16,18,.471,8.84,5.57,,6,12,,10,8,,3,8,,2456,2345,,1370,799,1822,.439,227,619,.367,520,723,.719,321,1130,428,179,127,446,619
191,Nevada,38,24,14,.632,2.85,1.79,,10,8,,16,3,,5,10,,2878,2740,,1550,934,2335,.400,264,817,.323,606,905,.670,450,1460,519,225,117,488,790
192,Nevada-Las Vegas,33,18,15,.545,5.50,3.17,,8,10,,13,3,,2,10,,2581,2427,,1350,831,2004,.415,213,647,.329,552,792,.697,383,1282,390,212,114,500,717
193,New Hampshire,33,20,13,.606,-7.89,-7.05,,11,5,,11,3,,9,10,,2342,2297,,1330,811,1900,.427,240,702,.342,435,620,.702,257,1121,334,175,116,344,639
194,New Mexico,32,17,15,.531,5.21,2.58,,10,8,,12,4,,5,7,,2432,2348,,1285,807,1919,.421,247,761,.325,487,711,.685,345,1054,452,249,130,393,679
195,New Mexico State,34,23,11,.676,3.59,-3.54,,13,1,,15,2,,7,8,,2424,2145,,1380,780,1989,.392,214,636,.336,371,553,.671,326,1065,365,180,68,376,686
196,New Orleans,30,10,20,.333,-14.21,-8.17,,6,12,,7,5,,3,14,,2249,2325,,1205,785,1725,.455,227,633,.359,528,736,.717,346,1113,444,243,140,493,673
197,Niagara,32,7,25,.219,-11.26,-3.86,,5,15,,5,8,,1,14,,2067,2304,,1300,788,1854,.425,240,673,.357,488,658,.742,356,1144,460,195,134,369,572
198,Nicholls State,34,11,23,.324,-16.68,-5.23,,6,12,,8,4,,1,17,,2298,2598,,1375,909,2031,.448,222,642,.346,558,796,.701,421,1345,479,277,125,471,714
199,NJIT,35,20,15,.571,-4.17,-4.56,,8,6,,12,6,,8,9,,2629,2587,,1410,902,2059,.438,302,869,.348,481,724,.664,388,1276,525,215,141,477,659
200,Norfolk State,34,17,17,.500,-7.55,-6.73,,12,4,,9,2,,7,10,,2494,2494,,1370,824,1948,.423,271,724,.374,575,797,.721,411,1210,480,141,120,446,672
201,North Carolina NCAA,40,33,7,.825,23.44,10.69,,14,4,,15,1,,6,5,,3311,2801,,1600,993,2384,.417,308,850,.362,505,725,.697,441,1282,434,225,122,510,732
202,North Carolina A&T,32,10,22,.313,-16.78,-8.49,,7,9,,8,6,,2,13,,2169,2433,,1305,796,1791,.444,254,749,.339,587,867,.677,356,1188,473,189,101,400,621
203,North Carolina Central,32,13,19,.406,-13.00,-10.03,,7,9,,8,5,,3,12,,2220,2235,,1285,770,1787,.431,226,660,.342,469,673,.697,356,1117,420,175,123,423,606
204,North Dakota,33,17,16,.515,-3.68,-4.91,,10,8,,10,5,,4,9,,2474,2366,,1340,838,1913,.438,252,737,.342,438,702,.624,311,1196,447,208,94,481,679
205,North Dakota State,33,20,13,.606,-0.93,-2.99,,8,8,,12,1,,4,11,,2271,2129,,1325,772,1830,.422,185,573,.323,400,568,.704,295,1114,375,177,93,378,589
206,North Florida,34,22,12,.647,-1.41,-3.92,,10,4,,14,3,,7,9,,2865,2704,,1360,1049,2261,.464,205,609,.337,401,598,.671,443,1312,500,212,83,368,615
207,North Texas,32,12,20,.375,-9.83,-3.23,,7,11,,11,7,,1,12,,2386,2505,,1285,864,1878,.460,232,645,.360,545,784,.695,347,1179,428,226,118,400,689
208,Northeastern,33,18,15,.545,1.60,1.35,,9,9,,7,7,,8,7,,2376,2339,,1365,883,1935,.456,221,655,.337,352,540,.652,335,1161,485,188,109,395,634
209,Northern Arizona,30,5,25,.167,-18.29,-2.83,,3,15,,4,9,,1,15,,2054,2438,,1225,864,1812,.477,268,692,.387,442,609,.726,304,1186,457,186,102,377,549
210,Northern Colorado,31,10,21,.323,-12.22,-4.01,,7,11,,7,9,,3,10,,2292,2482,,1240,811,1714,.473,264,682,.387,596,803,.742,313,1074,449,178,97,381,632
211,Northern Illinois,34,21,13,.618,-0.46,-1.20,,9,9,,18,1,,3,10,,2463,2285,,1370,759,1881,.404,265,778,.341,502,747,.672,338,1186,435,197,118,487,715
212,Northern Iowa NCAA,36,23,13,.639,8.78,4.44,,11,7,,11,3,,6,8,,2475,2303,,1455,850,2011,.423,255,795,.321,348,483,.720,326,1238,434,172,95,420,667
213,Northern Kentucky,30,9,21,.300,-6.87,-0.69,,5,13,,7,7,,2,13,,2116,2233,,1210,754,1721,.438,202,559,.361,523,711,.736,311,1071,397,201,112,347,529
214,Northwestern,32,20,12,.625,10.16,4.12,,8,10,,14,4,,5,6,,2304,2111,,1305,716,1784,.401,227,658,.345,452,625,.723,325,1105,448,157,97,345,544
215,Northwestern State,28,8,20,.286,-15.74,-5.66,,5,13,,6,7,,2,13,,2224,2413,,1120,870,1798,.484,203,581,.349,470,662,.710,393,1103,475,236,91,388,565
216,Notre Dame NCAA,36,24,12,.667,14.10,9.57,,11,7,,14,2,,5,5,,2704,2541,,1445,930,2154,.432,274,742,.369,407,559,.728,410,1210,493,194,110,346,615
217,Oakland,35,23,12,.657,6.30,-1.61,,13,5,,8,4,,11,5,,3023,2746,,1405,982,2259,.435,277,793,.349,505,725,.697,401,1286,536,185,113,431,729
218,Ohio,35,23,12,.657,1.90,-1.18,,11,7,,16,3,,5,6,,2746,2617,,1410,919,2117,.434,261,720,.363,518,704,.736,326,1197,412,209,89,356,690
219,Ohio State,35,21,14,.600,9.39,7.08,,11,7,,15,6,,4,6,,2462,2381,,1420,839,2076,.404,257,770,.334,446,632,.706,391,1263,427,175,78,412,665
220,Oklahoma NCAA,37,29,8,.784,19.76,11.14,,12,6,,14,1,,7,5,,2948,2629,,1495,953,2314,.412,278,825,.337,445,656,.678,434,1341,411,268,118,468,694
221,Oklahoma State,32,12,20,.375,8.18,8.81,,3,15,,8,8,,1,9,,2128,2148,,1295,725,1769,.410,216,631,.342,482,723,.667,383,1151,359,205,94,368,617
222,Old Dominion,38,25,13,.658,4.66,-2.31,,12,6,,11,4,,7,6,,2604,2339,,1530,797,2007,.397,231,733,.315,514,718,.716,356,1229,399,161,121,413,684
223,Omaha,32,18,14,.563,-0.24,-2.04,,10,6,,9,4,,7,9,,2729,2619,,1295,909,1973,.461,250,701,.357,551,729,.756,352,1178,454,195,123,486,697
224,Oral Roberts,31,14,17,.452,-2.69,0.59,,6,10,,8,4,,4,12,,2356,2384,,1245,861,1909,.451,227,619,.367,435,595,.731,324,1092,386,184,82,352,594
225,Oregon NCAA,38,31,7,.816,18.05,8.64,,14,4,,18,0,,5,5,,2990,2614,,1525,931,2199,.423,272,754,.361,480,690,.696,408,1257,486,174,114,533,779
226,Oregon State NCAA,32,19,13,.594,10.39,9.26,,9,9,,12,3,,4,7,,2301,2244,,1280,766,1788,.428,226,695,.325,486,699,.695,364,1180,445,160,121,430,599
227,Pacific,28,8,20,.286,-3.57,2.35,,6,12,,6,8,,2,11,,1948,2009,,1140,650,1528,.425,201,561,.358,508,727,.699,279,969,354,169,93,337,563
228,Penn State,32,16,16,.500,3.17,6.95,,7,11,,11,4,,3,8,,2107,2228,,1290,739,1744,.424,225,615,.366,525,741,.709,324,1152,382,183,104,375,586
229,Pennsylvania,28,11,17,.393,-6.18,-2.15,,5,9,,9,6,,2,11,,1911,2013,,1130,732,1653,.443,181,520,.348,368,550,.669,308,1030,347,175,102,323,512
230,Pepperdine,32,18,14,.563,2.33,1.68,,10,8,,10,3,,6,8,,2349,2287,,1300,834,1914,.436,209,660,.317,410,609,.673,346,1150,420,174,91,355,648
231,Pittsburgh NCAA,33,21,12,.636,15.47,8.75,,9,9,,15,4,,3,6,,2476,2220,,1330,798,1844,.433,222,631,.352,402,608,.661,310,1022,437,186,110,379,597
232,Portland,32,12,20,.375,-2.21,0.56,,6,12,,8,7,,3,9,,2483,2552,,1285,871,1928,.452,264,693,.381,546,784,.696,394,1230,449,181,118,431,625
233,Portland State,31,13,18,.419,-8.15,-5.94,,8,10,,8,6,,4,11,,2408,2409,,1240,875,1878,.466,233,617,.378,426,607,.702,336,1130,448,211,74,439,601
234,Prairie View,31,7,24,.226,-17.43,-6.82,,7,11,,4,6,,3,16,,1873,2202,,1240,748,1637,.457,164,536,.306,542,776,.698,366,1167,415,221,140,498,591
235,Presbyterian,31,11,20,.355,-13.38,-4.98,,5,13,,7,8,,3,11,,2093,2259,,1245,781,1751,.446,243,726,.335,454,665,.683,325,1116,414,217,129,422,566
236,Princeton,29,22,7,.759,7.17,-1.72,,12,2,,13,0,,9,6,,2294,1989,,1175,737,1691,.436,169,486,.348,346,519,.667,272,985,335,164,115,372,532
237,Providence NCAA,35,24,11,.686,11.94,8.46,,10,8,,13,4,,7,4,,2577,2455,,1415,909,2067,.440,221,685,.323,416,578,.720,370,1293,460,207,116,508,699
238,Purdue NCAA,35,26,9,.743,20.17,7.46,,12,6,,17,1,,5,5,,2726,2281,,1415,824,2106,.391,219,697,.314,414,591,.701,315,1074,416,217,101,325,712
239,Purdue Fort Wayne,34,24,10,.706,0.00,-1.66,,12,4,,12,1,,10,7,,2701,2585,,1370,941,2046,.460,280,725,.386,423,616,.687,312,1163,442,197,103,386,663
240,Quinnipiac,30,9,21,.300,-10.38,-4.98,,6,14,,6,8,,3,11,,1969,2131,,1215,729,1755,.415,174,562,.310,499,704,.709,333,1127,392,234,120,369,557
241,Radford,31,16,15,.516,-5.17,-3.45,,9,9,,8,6,,7,7,,2266,2248,,1270,818,1819,.450,182,550,.331,430,610,.705,334,1077,367,230,98,366,527
242,Rhode Island,32,17,15,.531,7.92,3.29,,9,9,,13,4,,3,9,,2220,2072,,1295,713,1672,.426,165,495,.333,481,662,.727,280,1038,306,187,111,397,594
243,Rice,32,12,20,.375,-8.80,-2.70,,7,11,,9,8,,3,11,,2427,2576,,1285,915,1901,.481,277,670,.413,469,669,.701,346,1144,491,227,96,426,662
244,Richmond,32,16,16,.500,7.28,4.56,,7,11,,9,7,,5,7,,2450,2363,,1295,837,1858,.450,217,602,.360,472,670,.704,357,1188,425,151,87,402,611
245,Rider,33,13,20,.394,-5.00,-3.60,,8,12,,7,6,,4,12,,2177,2223,,1340,767,1862,.412,245,721,.340,444,603,.736,350,1173,418,223,90,400,610
246,Robert Morris,32,10,22,.313,-13.53,-7.75,,8,10,,4,8,,5,14,,2082,2267,,1285,800,1843,.434,222,662,.335,445,607,.733,392,1253,500,200,117,489,553
247,Rutgers,32,7,25,.219,-7.06,6.43,,1,17,,7,11,,0,11,,2166,2571,,1295,940,2074,.453,265,711,.373,426,625,.682,441,1334,512,230,131,374,573
248,Sacramento State,31,14,17,.452,-8.63,-5.32,,6,12,,10,5,,3,11,,2210,2237,,1245,789,1839,.429,216,684,.316,443,663,.668,366,1182,443,195,99,375,577
249,Sacred Heart,30,12,18,.400,-13.01,-9.05,,11,7,,6,5,,5,13,,2217,2336,,1210,811,1805,.449,222,618,.359,492,711,.692,359,1114,436,195,121,394,616
250,Saint Francis (PA),30,13,17,.433,-12.57,-9.06,,9,9,,8,6,,5,11,,2110,2181,,1210,796,1776,.448,204,642,.318,385,534,.721,329,1062,406,173,119,345,602
251,Saint Joseph's NCAA,36,28,8,.778,12.10,4.93,,13,5,,12,4,,10,2,,2780,2522,,1445,924,2218,.417,286,920,.311,388,555,.699,351,1277,454,161,103,410,706
252,Saint Louis,32,11,21,.344,-2.73,3.49,,5,13,,7,11,,3,8,,2106,2305,,1290,780,1800,.433,240,731,.328,505,708,.713,316,1196,447,191,138,414,641
253,Saint Mary's (CA),35,29,6,.829,13.60,1.24,,15,3,,20,1,,7,4,,2576,2132,,1400,804,1964,.409,204,621,.329,320,476,.672,332,1048,378,155,87,337,605
254,Saint Peter's,30,14,16,.467,-5.00,-4.30,,12,8,,9,5,,5,10,,1966,1987,,1210,693,1682,.412,221,649,.341,380,533,.713,278,1012,347,192,107,356,584
255,Sam Houston,34,18,16,.529,-6.06,-6.50,,12,6,,10,5,,6,9,,2551,2427,,1370,796,1806,.441,255,716,.356,580,810,.716,259,1154,511,184,104,455,719
256,Samford,33,14,19,.424,-5.94,-4.49,,4,14,,6,7,,5,11,,2440,2442,,1345,820,1848,.444,247,682,.362,555,795,.698,369,1157,458,225,149,483,680
257,San Diego,30,9,21,.300,-7.78,1.42,,4,14,,6,7,,1,11,,1822,2074,,1200,714,1605,.445,177,490,.361,469,664,.706,281,1081,377,179,102,355,570
258,San Diego State,38,28,10,.737,11.89,4.33,,16,2,,16,4,,9,2,,2605,2303,,1530,799,2142,.373,228,760,.300,477,657,.726,390,1266,393,228,135,460,758
259,San Francisco,30,15,15,.500,-2.92,-0.68,,8,10,,10,7,,5,7,,2329,2362,,1220,811,1843,.440,280,725,.386,460,644,.714,336,1096,426,151,139,343,631
260,San Jose State,31,9,22,.290,-5.79,1.35,,4,14,,7,7,,1,13,,2186,2290,,1245,761,1767,.431,211,600,.352,557,811,.687,317,1133,402,194,88,387,642
261,Santa Clara,31,11,20,.355,-4.67,1.86,,7,11,,7,8,,3,9,,2083,2272,,1265,781,1774,.440,243,703,.346,467,645,.724,324,1144,441,152,100,350,582
262,Savannah State,32,16,16,.500,-15.39,-8.59,,9,7,,12,3,,2,12,,1992,2167,,1285,736,1689,.436,203,584,.348,492,678,.726,310,1151,374,221,116,497,651
263,Seattle,32,15,17,.469,-9.62,-5.02,,7,7,,10,8,,3,8,,2074,2140,,1285,738,1807,.408,259,772,.335,405,605,.669,352,1092,447,268,116,416,607
264,Seton Hall NCAA,34,25,9,.735,14.66,8.28,,12,6,,13,3,,7,4,,2522,2305,,1365,814,2027,.402,212,669,.317,465,685,.679,408,1231,414,245,137,469,719
265,Siena,34,21,13,.618,1.73,-3.19,,13,7,,12,3,,7,9,,2659,2492,,1385,851,2041,.417,226,704,.321,564,784,.719,385,1097,390,254,123,423,700
266,South Alabama,33,14,19,.424,-8.18,-2.02,,8,12,,8,6,,4,11,,2284,2426,,1345,834,1975,.422,231,724,.319,527,747,.705,401,1262,454,191,112,432,651
267,South Carolina,34,25,9,.735,12.01,5.83,,11,7,,16,3,,5,5,,2583,2357,,1370,779,1962,.397,287,807,.356,512,751,.682,381,1167,434,215,156,505,768
268,South Carolina State,34,19,15,.559,-9.99,-8.24,,12,4,,10,1,,6,12,,2485,2485,,1360,851,1922,.443,248,715,.347,535,742,.721,362,1190,431,151,95,413,651
269,South Carolina Upstate,32,10,22,.313,-13.78,-4.39,,4,10,,7,10,,3,12,,2315,2495,,1290,889,1935,.459,270,739,.365,447,643,.695,382,1173,528,220,92,369,526
270,South Dakota,32,14,18,.438,-5.58,-0.88,,5,11,,6,6,,5,10,,2443,2537,,1305,852,1875,.454,279,718,.389,554,752,.737,334,1179,477,167,140,447,587
271,South Dakota State NCAA,34,26,8,.765,5.44,-1.22,,12,4,,12,0,,8,7,,2591,2316,,1360,789,1888,.418,207,622,.333,531,736,.721,311,1102,376,192,121,411,708
272,South Florida,33,8,25,.242,-2.85,5.24,,4,14,,4,14,,3,9,,2085,2352,,1320,817,1978,.413,235,736,.319,483,704,.686,413,1193,495,255,106,314,560
273,Southeast Missouri State,29,5,24,.172,-16.05,-3.43,,2,14,,3,10,,2,14,,1944,2252,,1165,824,1734,.475,233,665,.350,371,528,.703,294,1105,516,190,113,395,528
274,Southeastern Louisiana,33,12,21,.364,-13.61,-7.55,,9,9,,9,3,,2,15,,2344,2489,,1325,847,1893,.447,268,717,.374,527,805,.655,389,1192,504,214,124,457,648
275,Southern NCAA,35,22,13,.629,-7.68,-9.37,,11,7,,12,1,,6,10,,2534,2406,,1400,832,2001,.416,234,734,.319,508,764,.665,413,1311,411,183,105,482,671
276,Southern California NCAA,34,21,13,.618,13.52,7.64,,9,9,,16,2,,3,7,,2737,2537,,1380,924,2214,.417,248,764,.325,441,627,.703,430,1279,469,196,135,414,661
277,Southern Illinois,32,22,10,.688,2.79,-1.30,,11,7,,12,4,,9,4,,2360,2229,,1290,764,1687,.453,189,594,.318,512,758,.675,268,1038,377,190,88,478,680
278,SIU Edwardsville,28,6,22,.214,-10.78,-2.60,,3,13,,3,11,,3,11,,1839,2068,,1130,708,1536,.461,175,471,.372,477,675,.707,273,981,380,160,98,336,551
279,Southern Methodist,30,25,5,.833,18.42,4.56,,13,5,,16,1,,7,4,,2319,1903,,1200,676,1690,.400,224,676,.331,327,513,.637,313,878,378,220,118,363,536
280,Southern Mississippi,29,8,21,.276,-10.58,-3.66,,5,13,,6,9,,2,12,,1866,2045,,1180,687,1575,.436,249,699,.356,422,605,.698,281,1026,395,189,87,342,525
281,Southern Utah,30,6,24,.200,-17.36,-4.22,,3,15,,3,10,,3,13,,2040,2429,,1210,839,1700,.494,231,559,.413,520,728,.714,299,1091,402,180,114,371,590
282,St. Bonaventure,31,22,9,.710,6.55,1.87,,14,4,,14,3,,8,5,,2409,2264,,1250,788,1808,.436,218,681,.320,470,676,.695,380,1134,440,166,94,409,611
283,St. Francis (NY),32,15,17,.469,-11.24,-9.24,,11,7,,9,5,,6,11,,2095,2131,,1290,765,1809,.423,152,463,.328,449,630,.713,349,1155,368,204,92,404,592
284,St. John's (NY),32,8,24,.250,-1.90,7.94,,1,17,,7,10,,0,10,,2174,2472,,1280,835,1854,.450,238,643,.370,564,795,.709,355,1265,459,273,109,464,664
285,Stanford,30,15,15,.500,8.06,10.41,,8,10,,12,5,,2,8,,2088,2111,,1210,728,1647,.442,228,627,.364,427,646,.661,318,1053,420,161,93,402,645
286,Stephen F. Austin NCAA,34,28,6,.824,9.23,-5.47,,18,0,,14,0,,9,4,,2728,2153,,1360,764,1745,.438,174,544,.320,451,680,.663,335,1099,398,181,96,631,687
287,Stetson,34,12,22,.353,-10.78,-4.35,,4,10,,6,8,,5,13,,2729,2807,,1390,1052,2221,.474,251,725,.346,452,670,.675,407,1362,524,209,155,415,634
288,Stony Brook NCAA,33,26,7,.788,3.75,-5.28,,14,2,,15,1,,11,5,,2515,2115,,1325,770,1887,.408,212,649,.327,363,506,.717,301,1058,365,186,96,418,606
289,Syracuse NCAA,37,23,14,.622,14.62,9.75,,9,9,,13,4,,3,8,,2589,2409,,1495,877,2127,.412,259,845,.307,396,595,.666,471,1357,570,232,111,491,647
290,TCU,33,12,21,.364,4.07,8.62,,2,16,,9,9,,1,10,,2209,2359,,1320,806,1805,.447,225,647,.348,522,747,.699,349,1204,486,246,151,482,738
291,Temple NCAA,33,21,12,.636,7.69,6.57,,14,4,,11,3,,8,4,,2267,2230,,1345,809,1952,.414,196,628,.312,416,561,.742,358,1262,408,144,120,355,520
292,Tennessee,34,15,19,.441,7.80,7.86,,6,12,,12,4,,1,11,,2554,2556,,1360,886,2081,.426,248,726,.342,536,776,.691,456,1361,471,204,120,420,690
293,Tennessee State,31,20,11,.645,-1.81,-5.30,,11,5,,11,3,,7,7,,2273,2134,,1260,698,1691,.413,253,705,.359,485,709,.684,319,1068,397,177,81,481,624
294,Tennessee Tech,31,19,12,.613,-3.21,-3.66,,11,5,,14,1,,5,9,,2416,2340,,1245,836,1890,.442,236,652,.362,432,633,.682,368,1118,452,192,93,357,654
295,Tennessee-Martin,35,20,15,.571,-5.57,-4.72,,10,6,,11,2,,8,10,,2554,2494,,1420,883,2050,.431,308,907,.340,420,593,.708,358,1213,495,189,96,419,647
296,Texas NCAA,33,20,13,.606,14.80,11.71,,11,7,,14,3,,5,5,,2355,2253,,1330,775,1844,.420,209,606,.345,494,707,.699,362,1183,365,147,107,408,669
297,Texas A&M NCAA,37,28,9,.757,18.45,8.45,,13,5,,17,1,,5,5,,2828,2458,,1500,862,2117,.407,283,848,.334,451,685,.658,396,1296,492,198,131,534,724
298,Texas A&M-Corpus Christi,33,25,8,.758,-3.18,-5.44,,15,3,,13,1,,10,6,,2428,2308,,1320,753,1805,.417,231,662,.349,571,797,.716,381,1186,408,207,71,525,667
299,Texas Southern,33,18,15,.545,-4.64,-6.94,,16,2,,9,0,,7,13,,2403,2327,,1320,873,1993,.438,215,643,.334,368,490,.751,332,1079,446,205,134,355,703
300,Texas State,31,15,16,.484,-5.36,-4.29,,8,12,,10,4,,4,11,,2046,1993,,1250,691,1627,.425,194,560,.346,417,596,.700,312,1063,340,177,92,436,606
301,Texas Tech NCAA,32,19,13,.594,12.41,10.25,,9,9,,14,3,,3,7,,2305,2236,,1295,783,1828,.428,246,691,.356,424,601,.705,360,1080,362,207,104,401,668
302,Texas-Rio Grande Valley,30,8,22,.267,-17.88,-4.25,,4,10,,7,6,,1,13,,1993,2330,,1200,861,1897,.454,207,602,.344,401,586,.684,400,1235,479,191,82,305,507
303,The Citadel,32,10,22,.313,-15.95,-4.75,,3,15,,6,8,,3,13,,2753,2962,,1285,1052,2050,.513,226,642,.352,632,900,.702,413,1440,551,218,130,536,645
304,Toledo,32,17,15,.531,2.96,-2.36,,8,10,,9,6,,6,8,,2482,2286,,1280,815,1874,.435,267,691,.386,389,538,.723,275,1064,408,203,100,390,638
305,Towson,33,20,13,.606,-0.06,-1.57,,11,7,,12,3,,7,6,,2358,2227,,1330,746,1784,.418,209,608,.344,526,709,.742,306,1053,361,171,111,414,687
