Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
73,Duke,0.694,19.23,10.59,0.015,186,0.0449999999999999,0.0419999999999999,8,0,0,1,0,0,1,5,0.6111111111111112,0.8333333333333334,0.5555555555555556,2.8333333333333335,5.166666666666667,-0.4166666666666667,-3.0,6.638888888888889,8.277777777777779,-0.8333333333333334,-0.7222222222222222,-1.25,1.75,0.7777777777777778,-2.0277777777777777,-4.388888888888889
74,Duquesne,0.5,1.41,1.35,0.045,63,-0.036,-0.011,0,0,0,0,0,0,0,0,0.3333333333333333,0.625,0.3333333333333333,-0.20588235294117646,1.8529411764705883,1.7058823529411764,-2.5,-2.411764705882353,-3.088235294117647,-1.1764705882352942,1.6176470588235294,-1.5,-1.5,0.8529411764705882,2.323529411764706,1.2941176470588236
75,East Carolina,0.375,-0.38,3.22,-0.022,-69,0.009,0.0239999999999999,-4,0,0,0,0,0,0,0,0.2222222222222222,0.5,0.23076923076923078,-0.53125,-2.15625,-2.90625,-3.78125,2.75,3.40625,-1.5625,-2.125,-1.6875,-0.65625,-1.625,0.6875,0.34375
76,East Tennessee State,0.667,-1.49,-2.29,0.027,-7,0.0459999999999999,-0.008,3,0,0,0,0,0,0,0,0.7777777777777778,0.8666666666666667,0.5,0.9166666666666666,-0.19444444444444445,1.9166666666666667,0.7777777777777778,-1.25,-1.4722222222222223,-0.4722222222222222,-0.19444444444444445,0.5833333333333334,0.3333333333333333,0.5555555555555556,-0.25,0.6666666666666666
77,Eastern Illinois,0.433,-8.35,-3.52,-0.005,30,0.0149999999999999,-0.0479999999999999,-3,0,0,0,0,0,0,0,0.5625,0.6428571428571429,0.3076923076923077,0.6666666666666666,1.0,-0.06666666666666667,0.5,-2.8,-2.6333333333333333,-2.1666666666666665,-5.3,-0.06666666666666667,-0.23333333333333334,-0.3,-1.5333333333333334,-0.4
78,Eastern Kentucky,0.484,-3.53,-3.86,0.0299999999999999,-15,0.019,0.031,1,0,0,0,0,0,0,0,0.375,0.625,0.3333333333333333,0.22580645161290322,-0.4838709677419355,0.8709677419354839,-1.7419354838709677,-0.5483870967741935,-1.7741935483870968,-3.0,-3.129032258064516,-0.6129032258064516,0.3870967741935484,0.41935483870967744,-0.3225806451612903,-0.03225806451612903
79,Eastern Michigan,0.545,-0.14,1.24,0.025,-188,-0.0379999999999999,0.029,2,0,0,0,0,0,0,0,0.5,0.8235294117647058,0.26666666666666666,-2.696969696969697,-5.696969696969697,1.5757575757575757,0.15151515151515152,2.3636363636363638,2.303030303030303,-1.6363636363636365,-2.0606060606060606,-3.121212121212121,3.4242424242424243,0.42424242424242425,-3.1515151515151514,-1.5454545454545454
80,Eastern Washington,0.529,-4.47,-6.03,-0.002,388,0.017,-0.0089999999999998,4,0,0,0,0,0,0,0,0.5555555555555556,0.8461538461538461,0.29411764705882354,4.676470588235294,11.411764705882353,0.23529411764705882,0.6764705882352942,-0.6764705882352942,-0.7058823529411765,-0.08823529411764706,-0.8235294117647058,-1.3823529411764706,0.20588235294117646,0.47058823529411764,-0.4117647058823529,0.11764705882352941
81,Elon,0.5,-0.67,0.66,-0.001,279,-0.0189999999999999,-0.007,0,0,0,0,0,0,0,0,0.3888888888888889,0.5,0.5333333333333333,2.625,8.71875,-0.59375,-1.1875,-0.9375,-1.21875,-0.65625,-1.03125,2.875,-0.875,-1.75,1.0625,-0.4375
82,Evansville,0.735,8.1,-0.39,0.0849999999999999,-187,0.0289999999999999,-0.012,8,0,0,0,0,0,0,0,0.6666666666666666,0.8125,0.6666666666666666,-1.411764705882353,-5.5,2.5,-4.911764705882353,5.382352941176471,7.735294117647059,-1.588235294117647,2.9705882352941178,5.5588235294117645,-0.47058823529411764,0.7941176470588235,-0.29411764705882354,-3.4411764705882355
83,Fairfield,0.576,-3.84,-3.14,0.004,79,0.0169999999999999,0.044,-1,0,0,0,0,0,0,0,0.6,0.6875,0.5,1.2424242424242424,2.393939393939394,-0.8181818181818182,-2.4545454545454546,-0.30303030303030304,-1.696969696969697,-4.242424242424242,-5.9393939393939394,1.4848484848484849,0.6060606060606061,1.4242424242424243,-0.9696969696969697,-0.09090909090909091
84,Fairleigh Dickinson,0.545,-10.9,-8.31,0.001,-41,0.008,0.002,-2,0,0,0,0,0,0,0,0.6111111111111112,0.6,0.5294117647058824,-0.2727272727272727,-1.2424242424242424,1.8484848484848484,3.878787878787879,-4.696969696969697,-6.818181818181818,-2.090909090909091,-5.363636363636363,-0.45454545454545453,1.2424242424242424,-0.9393939393939394,-2.6363636363636362,2.484848484848485
85,Florida,0.583,14.69,9.19,0.013,131,-0.024,-0.03,5,0,0,0,1,0,0,2,0.5,0.75,0.4,0.6944444444444444,3.638888888888889,1.7222222222222223,2.138888888888889,1.3611111111111112,3.0833333333333335,1.8055555555555556,2.0,1.8611111111111112,1.1944444444444444,0.75,-1.8333333333333333,-0.8888888888888888
86,Florida A&M,0.276,-21.74,-10.67,-0.0399999999999999,-32,-0.027,-0.097,-10,0,0,0,0,0,0,0,0.25,0.5,0.06666666666666667,-0.896551724137931,-1.103448275862069,-3.5172413793103448,-2.9310344827586206,-1.206896551724138,1.6206896551724137,-1.0689655172413792,-4.586206896551724,-0.6896551724137931,-1.0,-0.6551724137931034,1.103448275862069,-1.0689655172413792
87,Florida Atlantic,0.242,-10.3,-1.72,-0.05,194,-0.0169999999999999,0.022,-8,0,0,0,0,0,0,0,0.2777777777777778,0.4166666666666667,0.125,1.7272727272727273,5.878787878787879,-3.9393939393939394,-2.4545454545454546,-1.5454545454545454,-2.757575757575758,-2.757575757575758,-6.333333333333333,-1.0,-0.696969696969697,-0.06060606060606061,0.7272727272727273,2.0303030303030303
88,Florida Gulf Coast,0.6,-0.79,-3.82,0.067,-236,0.0489999999999999,-0.039,6,0,0,0,0,0,0,0,0.5714285714285714,0.8,0.3333333333333333,-1.3142857142857143,-6.742857142857143,3.742857142857143,-0.6285714285714286,0.4,1.8571428571428572,0.9142857142857143,5.3428571428571425,1.9428571428571428,-0.11428571428571428,0.8571428571428571,0.45714285714285713,0.3142857142857143
89,Florida International,0.406,-5.25,-4.81,0.061,-230,0.0379999999999999,-0.02,1,0,0,0,0,0,0,0,0.3888888888888889,0.4375,0.38461538461538464,-1.75,-7.1875,1.84375,-3.78125,-0.84375,-0.625,-1.1875,2.65625,-0.625,-0.875,1.40625,2.9375,1.0
90,Florida State,0.588,12.16,8.16,0.022,-88,-0.0209999999999999,0.007,4,0,0,1,0,0,0,0,0.4444444444444444,0.7333333333333333,0.3333333333333333,-1.3235294117647058,-2.588235294117647,2.1470588235294117,1.7941176470588236,1.0294117647058822,1.2647058823529411,1.3823529411764706,3.4411764705882355,0.17647058823529413,1.8529411764705883,1.0588235294117647,-0.5,-0.35294117647058826
91,Fordham,0.548,1.87,-0.09,-0.001,65,0.0119999999999999,-0.0239999999999999,2,0,0,0,0,0,0,0,0.4444444444444444,0.7368421052631579,0.3,0.967741935483871,2.096774193548387,1.7419354838709677,3.935483870967742,-1.935483870967742,-2.096774193548387,1.6774193548387097,1.6774193548387097,0.967741935483871,1.7419354838709677,0.967741935483871,-1.5161290322580645,1.6451612903225807
92,Fresno State,0.714,5.27,2.24,0.015,-123,0.012,-0.003,4,0,0,0,0,0,0,0,0.7222222222222222,0.8888888888888888,0.46153846153846156,-0.9428571428571428,-3.5142857142857142,3.257142857142857,5.628571428571429,-1.1428571428571428,-1.542857142857143,1.1714285714285715,0.5142857142857142,1.0285714285714285,3.8285714285714287,0.8571428571428571,-4.314285714285714,1.8285714285714285
93,Furman,0.543,-2.83,-4.2,0.019,102,-0.0239999999999999,0.0159999999999999,4,0,0,0,0,0,0,0,0.6111111111111112,0.875,0.2,0.4857142857142857,2.914285714285714,0.9142857142857143,-0.2571428571428571,2.085714285714286,2.5428571428571427,1.7428571428571429,4.314285714285714,0.6285714285714286,-0.37142857142857144,0.5142857142857142,0.6285714285714286,-1.457142857142857
94,Gardner-Webb,0.515,-6.92,-3.96,-0.018,115,-0.0049999999999999,-0.0639999999999999,0,0,0,0,0,0,0,0,0.5555555555555556,0.6923076923076923,0.3125,1.0909090909090908,3.484848484848485,0.9393939393939394,4.606060606060606,-2.212121212121212,-1.2121212121212122,2.8484848484848486,1.2424242424242424,0.3333333333333333,1.5757575757575757,0.30303030303030304,-0.696969696969697,1.7272727272727273
95,George Mason,0.344,-1.79,3.62,-0.0169999999999999,-93,-0.061,-0.0409999999999999,-6,0,0,0,0,0,0,0,0.2777777777777778,0.4666666666666667,0.15384615384615385,-2.15625,-2.90625,-1.90625,-2.15625,0.5625,1.96875,4.4375,7.875,-2.4375,-2.59375,-0.15625,5.8125,-0.59375
96,George Washington,0.737,11.43,4.24,0.019,-69,0.0409999999999999,0.031,7,0,0,0,0,0,0,0,0.6111111111111112,0.8421052631578947,0.6153846153846154,0.18421052631578946,-1.8157894736842106,0.7105263157894737,-0.8947368421052632,5.578947368421052,6.7631578947368425,1.9736842105263157,5.184210526315789,2.4210526315789473,0.23684210526315788,-0.2631578947368421,-0.6578947368421053,-3.9210526315789473
97,Georgetown,0.455,10.31,8.49,0.029,199,-0.0099999999999999,0.029,1,0,0,0,0,1,0,1,0.3888888888888889,0.5294117647058824,0.3333333333333333,1.878787878787879,6.03030303030303,1.878787878787879,0.5757575757575758,-3.8181818181818183,-6.151515151515151,-0.8181818181818182,1.1818181818181819,2.5454545454545454,-0.7575757575757576,1.696969696969697,2.1515151515151514,3.606060606060606
98,Georgia,0.588,9.41,8.47,0.0319999999999999,-184,0.0369999999999999,0.006,0,0,0,0,1,0,0,0,0.5555555555555556,0.7894736842105263,0.25,-1.1470588235294117,-5.411764705882353,0.8529411764705882,-2.4705882352941178,0.38235294117647056,0.3235294117647059,0.08823529411764706,3.0,1.1470588235294117,-1.4411764705882353,1.2352941176470589,2.4411764705882355,-0.29411764705882354
99,Georgia Southern,0.452,-5.65,-3.14,-0.027,121,0.008,0.007,1,0,0,0,0,0,0,0,0.5,0.7142857142857143,0.25,1.5161290322580645,3.903225806451613,0.3548387096774194,4.516129032258065,-0.7419354838709677,-1.3225806451612903,0.0,-3.2580645161290325,-1.1290322580645162,2.7096774193548385,-1.7419354838709677,-3.3548387096774195,3.0
100,Georgia State,0.533,-2.8,-2.19,0.032,-203,0.021,-0.037,0,0,0,0,0,0,0,0,0.45,0.8,0.2857142857142857,-1.8666666666666667,-6.766666666666667,2.2333333333333334,1.2666666666666666,-1.9,-1.6,-2.1333333333333333,-4.066666666666666,-0.7,1.4,-0.03333333333333333,-2.5,1.1
101,Georgia Tech,0.583,12.51,9.95,0.007,-46,0.0369999999999999,0.007,2,0,0,1,0,0,0,0,0.4444444444444444,0.7368421052631579,0.38461538461538464,0.19444444444444445,-1.2777777777777777,0.9444444444444444,1.1944444444444444,0.4166666666666667,0.3888888888888889,3.4166666666666665,7.416666666666667,1.4166666666666667,-0.3055555555555556,1.4722222222222223,1.4166666666666667,0.16666666666666666
102,Gonzaga,0.778,16.92,4.23,0.0899999999999999,21,0.083,0.056,13,0,0,0,0,0,0,0,0.8333333333333334,0.7333333333333333,0.8181818181818182,1.8611111111111112,0.5833333333333334,4.222222222222222,-2.388888888888889,3.0277777777777777,2.7222222222222223,0.6388888888888888,7.416666666666667,3.638888888888889,-0.7222222222222222,0.1111111111111111,1.3333333333333333,-2.1666666666666665
103,Grambling,0.226,-19.62,-8.48,-0.022,-67,-0.0559999999999999,-0.02,-6,0,0,0,0,0,0,0,0.2222222222222222,0.4166666666666667,0.11764705882352941,-1.7096774193548387,-2.161290322580645,-2.225806451612903,-2.4193548387096775,0.16129032258064516,0.9354838709677419,-1.4193548387096775,-3.3225806451612905,-3.2903225806451615,0.1935483870967742,-1.903225806451613,0.5483870967741935,1.3870967741935485
104,Grand Canyon,0.794,1.43,-5.6,0.029,-119,0.0379999999999999,0.0319999999999999,7,0,0,0,0,0,0,0,0.7857142857142857,0.9,0.5833333333333334,-0.47058823529411764,-3.5,2.176470588235294,1.1764705882352942,3.911764705882353,4.705882352941177,1.911764705882353,3.8823529411764706,4.0,0.11764705882352941,-1.1470588235294117,-1.5,-3.4705882352941178
105,Green Bay,0.639,1.16,-0.67,-0.003,-35,-0.014,-0.0569999999999999,3,0,0,0,0,0,0,0,0.6111111111111112,0.7857142857142857,0.47058823529411764,-0.6388888888888888,-0.9722222222222222,0.9722222222222222,2.638888888888889,2.388888888888889,5.555555555555555,0.7222222222222222,-2.0277777777777777,-0.3055555555555556,3.9722222222222223,0.1111111111111111,-4.666666666666667,-1.8333333333333333
106,Hampton,0.656,-8.74,-8.45,-0.015,37,-0.031,-0.0639999999999999,-1,0,0,0,0,0,0,0,0.8125,0.8181818181818182,0.5333333333333333,-0.28125,1.15625,-0.5,1.03125,1.0625,3.71875,3.84375,4.78125,1.0625,-0.4375,-0.5,1.46875,-1.21875
107,Hartford,0.303,-14.29,-5.69,-0.063,230,0.01,0.0919999999999999,-8,0,0,0,0,0,0,0,0.25,0.25,0.35294117647058826,2.6666666666666665,6.96969696969697,-4.2727272727272725,-1.2727272727272727,-1.7575757575757576,-5.303030303030303,-5.606060606060606,-12.030303030303031,-2.909090909090909,1.4242424242424243,-1.393939393939394,-1.606060606060606,2.3333333333333335
108,Harvard,0.467,-0.96,-0.25,0.0389999999999999,-40,0.082,-0.1169999999999999,0,0,0,0,0,0,0,0,0.42857142857142855,0.6153846153846154,0.2857142857142857,1.1333333333333333,-1.3333333333333333,1.1666666666666667,-2.4,-2.933333333333333,-1.2333333333333334,0.36666666666666664,3.066666666666667,2.933333333333333,-2.2333333333333334,2.466666666666667,3.0,-0.26666666666666666
109,Hawaii,0.824,9.03,-1.04,0.059,68,0.019,-0.0329999999999999,10,0,0,0,0,0,0,0,0.8125,0.8421052631578947,0.7777777777777778,1.0,2.0,3.7941176470588234,1.0588235294117647,1.7941176470588236,3.676470588235294,1.2058823529411764,4.294117647058823,4.676470588235294,1.7352941176470589,0.9705882352941176,-1.6176470588235294,-2.176470588235294
110,High Point,0.656,-0.52,-4.24,0.0229999999999999,-192,0.039,0.06,6,0,0,0,0,0,0,0,0.7222222222222222,0.8,0.5333333333333333,-1.46875,-6.0,2.28125,2.03125,3.625,3.34375,0.0,0.4375,3.5,2.75,-0.5,-3.9375,-1.46875
111,Hofstra,0.706,5.02,0.77,0.01,69,0.006,0.0179999999999999,5,0,0,0,0,0,0,0,0.7777777777777778,0.8461538461538461,0.6428571428571429,0.8529411764705882,2.0294117647058822,-1.1176470588235294,-3.8823529411764706,6.4411764705882355,8.941176470588236,0.29411764705882354,2.176470588235294,0.5588235294117647,0.8235294117647058,-0.3235294117647059,0.14705882352941177,-4.235294117647059
112,Holy Cross,0.429,-11.2,-6.11,-0.047,5,-0.0309999999999999,-0.0379999999999999,-6,0,0,0,0,0,0,1,0.2777777777777778,0.5714285714285714,0.2777777777777778,-0.6285714285714286,0.14285714285714285,-2.4,0.17142857142857143,0.34285714285714286,1.4857142857142858,-1.2571428571428571,-5.742857142857143,-0.5714285714285714,0.9142857142857143,-0.6285714285714286,-1.8285714285714285,-1.8857142857142857
113,Houston,0.688,10.3,2.17,0.045,-25,0.0449999999999999,0.0,8,0,0,0,0,0,0,0,0.6666666666666666,0.8333333333333334,0.5454545454545454,0.625,-0.78125,3.78125,2.53125,-0.0625,-0.09375,0.46875,2.1875,1.0,0.90625,0.3125,-1.96875,0.34375
114,Houston Christian,0.5,-10.39,-5.26,0.0379999999999999,-122,0.005,-0.003,0,0,0,0,0,0,0,0,0.5555555555555556,0.8,0.26666666666666666,-1.2058823529411764,-3.588235294117647,-0.2647058823529412,-5.5,2.3823529411764706,3.411764705882353,-1.2058823529411764,1.7352941176470589,-0.8823529411764706,-1.5294117647058822,0.23529411764705882,2.2941176470588234,-3.0294117647058822
115,Howard,0.375,-14.43,-8.33,-0.0199999999999999,-237,-0.039,0.0489999999999999,-4,0,0,0,0,0,0,0,0.375,0.5333333333333333,0.14285714285714285,-3.0625,-7.40625,-2.9375,-4.28125,5.125,5.46875,-1.09375,-1.0,-4.5625,0.53125,-0.28125,0.96875,-2.5
116,Idaho,0.618,-5.19,-5.88,0.027,-213,0.0409999999999999,0.0349999999999999,3,0,0,0,0,0,0,0,0.6666666666666666,0.7333333333333333,0.5333333333333333,-1.3823529411764706,-6.264705882352941,1.5588235294117647,0.38235294117647056,1.8235294117647058,1.5,2.764705882352941,7.205882352941177,0.4117647058823529,-2.0294117647058822,-0.38235294117647056,2.0,0.7352941176470589
117,Idaho State,0.516,-9.83,-6.69,-0.013,-51,0.0289999999999999,0.039,-2,0,0,0,0,0,0,0,0.6111111111111112,0.7692307692307693,0.3333333333333333,0.0967741935483871,-1.6451612903225807,-2.032258064516129,-2.967741935483871,2.032258064516129,1.6774193548387097,-1.6129032258064515,-2.806451612903226,-1.967741935483871,1.2258064516129032,-0.6451612903225806,0.3548387096774194,-0.6129032258064516
118,Illinois,0.441,4.39,7.03,-0.03,-9,-0.023,0.027,-3,1,0,0,0,0,0,0,0.2777777777777778,0.4666666666666667,0.2,-0.6176470588235294,-0.2647058823529412,-2.0294117647058822,-0.5882352941176471,2.0294117647058822,2.1470588235294117,-1.8235294117647058,-5.5,-1.2058823529411764,0.8823529411764706,-1.7352941176470589,-2.9705882352941178,-0.8235294117647058
119,Illinois State,0.563,3.4,2.59,-0.007,62,0.017,-0.011,1,0,0,0,0,0,0,0,0.6666666666666666,0.8125,0.38461538461538464,1.0,1.9375,0.78125,2.84375,-1.46875,-1.875,1.0,0.40625,0.34375,0.40625,0.6875,-0.96875,1.0
120,Illinois-Chicago,0.167,-14.52,-0.81,-0.0399999999999999,-192,-0.0539999999999999,-0.0889999999999999,-11,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0.0,-3.066666666666667,-6.4,-3.533333333333333,-2.7333333333333334,-0.7666666666666667,2.2666666666666666,1.4333333333333333,0.8666666666666667,-4.733333333333333,-1.6333333333333333,0.23333333333333334,3.4,-0.6666666666666666
121,Incarnate Word,0.586,-9.2,-6.2,-0.024,48,0.014,0.1129999999999999,0,0,0,0,0,0,0,0,0.6666666666666666,0.7692307692307693,0.4375,0.896551724137931,1.6551724137931034,-1.7586206896551724,-0.9310344827586207,2.793103448275862,0.5862068965517241,-2.0,-3.2758620689655173,0.3103448275862069,0.5517241379310345,-1.3793103448275863,-0.7586206896551724,-2.0344827586206895
122,Indiana,0.771,19.59,6.9,0.0579999999999999,195,0.0719999999999999,0.0519999999999999,12,1,0,0,0,0,1,5,0.8333333333333334,1.0,0.6,3.6285714285714286,5.571428571428571,3.3142857142857145,-0.08571428571428572,2.4285714285714284,2.085714285714286,1.6571428571428573,6.514285714285714,3.914285714285714,0.6857142857142857,0.8857142857142857,0.45714285714285713,-0.6
123,Indiana State,0.469,0.04,2.2,-0.0239999999999999,98,-0.02,0.0,-2,0,0,0,0,0,0,0,0.4444444444444444,0.7142857142857143,0.15384615384615385,0.5625,3.0625,-0.9375,0.9375,-0.3125,-0.4375,1.46875,0.5625,-0.34375,-0.34375,-0.625,0.65625,0.90625
124,Iona,0.667,3.59,-1.78,0.034,166,0.012,0.012,5,0,0,0,0,0,0,0,0.8,0.8461538461538461,0.5714285714285714,2.121212121212121,5.03030303030303,2.272727272727273,0.5454545454545454,-1.303030303030303,-2.212121212121212,-1.2727272727272727,-0.48484848484848486,3.0303030303030303,1.6666666666666667,1.1515151515151516,-1.1515151515151516,1.0909090909090908
125,Iowa,0.667,17.01,8.71,0.026,-53,0.061,0.0339999999999999,8,1,0,0,0,0,0,0,0.6666666666666666,0.8666666666666667,0.5454545454545454,0.8181818181818182,-1.606060606060606,1.696969696969697,0.18181818181818182,4.090909090909091,4.96969696969697,0.06060606060606061,0.8484848484848485,2.090909090909091,1.4242424242424243,1.7272727272727273,-2.787878787878788,-3.1818181818181817
126,Iowa State,0.657,16.93,10.16,0.065,-42,0.0519999999999999,0.014,6,0,1,0,0,0,0,0,0.5555555555555556,0.875,0.36363636363636365,0.7142857142857143,-1.2,2.8857142857142857,-2.6,0.2857142857142857,0.08571428571428572,-2.7714285714285714,-0.4857142857142857,2.2285714285714286,0.6857142857142857,1.2,-0.7714285714285715,-0.3142857142857143
127,IUPUI,0.406,-5.86,0.11,-0.037,-3,-0.004,0.002,-6,0,0,0,0,0,0,0,0.5625,0.8181818181818182,0.21052631578947367,-0.09375,-0.09375,-1.8125,0.6875,-1.9375,-2.8125,0.375,-1.3125,-0.875,-0.8125,-1.90625,0.6875,2.65625
128,Jackson State,0.556,-8.66,-9.54,0.0149999999999999,99,0.005,-0.0739999999999999,2,0,0,0,0,0,0,0,0.6666666666666666,0.8461538461538461,0.35,0.9444444444444444,2.75,4.083333333333333,8.055555555555555,-6.25,-6.944444444444445,3.2222222222222223,2.1666666666666665,1.5277777777777777,1.8055555555555556,-0.08333333333333333,-2.0277777777777777,3.3333333333333335
129,Jacksonville,0.5,-9.34,-6.09,-0.01,-97,0.034,0.016,0,0,0,0,0,0,0,0,0.5714285714285714,0.8,0.26666666666666666,-0.3125,-3.03125,0.125,1.6875,0.46875,0.21875,1.0625,0.5625,-1.6875,1.5625,-0.5,-1.46875,-0.125
130,Jacksonville State,0.258,-10.26,-3.95,-0.063,166,0.013,0.039,-5,0,0,0,0,0,0,0,0.25,0.3333333333333333,0.14285714285714285,2.064516129032258,5.354838709677419,-2.0,3.4516129032258065,-2.3870967741935485,-4.483870967741935,-0.7096774193548387,-5.451612903225806,-0.12903225806451613,0.6129032258064516,0.3225806451612903,-1.8064516129032258,1.2903225806451613
131,James Madison,0.656,6.17,0.5,0.0529999999999999,-20,0.068,-0.0199999999999999,6,0,0,0,0,0,0,0,0.6111111111111112,0.6666666666666666,0.75,1.46875,-0.625,2.75,-0.8125,-0.46875,-0.0625,0.09375,3.46875,0.625,-1.3125,0.6875,1.125,-0.34375
132,Kansas,0.868,23.87,11.22,0.0979999999999999,2,0.0969999999999999,-0.011,13,0,1,0,0,0,1,4,0.8333333333333334,1.0,0.7,1.868421052631579,0.05263157894736842,5.7631578947368425,0.18421052631578946,0.2631578947368421,0.7105263157894737,0.2631578947368421,5.5,5.026315789473684,0.13157894736842105,0.868421052631579,-0.3157894736842105,-1.5789473684210527
133,Kansas City,0.387,-6.31,-2.24,-0.002,-61,0.018,-0.0609999999999999,-3,0,0,0,0,0,0,0,0.2857142857142857,0.6923076923076923,0.13333333333333333,-0.3225806451612903,-1.967741935483871,0.3870967741935484,1.1290322580645162,-3.2903225806451615,-2.7096774193548385,0.7741935483870968,0.5806451612903226,-2.4516129032258065,0.0967741935483871,-0.5806451612903226,1.1935483870967742,1.1290322580645162
134,Kansas State,0.515,12.31,9.79,-0.005,-66,-0.01,-0.001,2,0,1,0,0,0,0,0,0.2777777777777778,0.7058823529411765,0.18181818181818182,-0.7878787878787878,-2.0,0.8787878787878788,2.6363636363636362,1.5454545454545454,2.272727272727273,2.8181818181818183,3.484848484848485,0.30303030303030304,0.696969696969697,-1.303030303030303,-0.3333333333333333,-1.393939393939394
135,Kennesaw State,0.355,-8.58,-1.61,-0.024,-135,0.0159999999999999,0.0149999999999999,-6,0,0,0,0,0,0,0,0.5,0.5714285714285714,0.17647058823529413,-1.1935483870967742,-4.354838709677419,-1.4838709677419355,-0.22580645161290322,-1.0,-1.903225806451613,-1.8064516129032258,-4.193548387096774,-1.1935483870967742,0.22580645161290322,-0.0967741935483871,0.22580645161290322,0.5161290322580645
136,Kent State,0.594,-1.53,-1.47,0.002,-77,-0.0309999999999999,-0.0569999999999999,1,0,0,0,0,0,0,0,0.5555555555555556,0.8125,0.42857142857142855,-1.40625,-2.40625,0.75,1.40625,1.28125,3.53125,3.03125,4.0625,-1.96875,-0.0625,0.46875,0.125,-2.53125
137,Kentucky,0.75,20.23,8.84,0.0809999999999999,50,0.0399999999999999,-0.013,11,0,0,0,1,0,1,8,0.7222222222222222,1.0,0.36363636363636365,1.1944444444444444,1.3888888888888888,5.583333333333333,1.8611111111111112,-0.9722222222222222,-0.9722222222222222,0.8055555555555556,5.166666666666667,4.944444444444445,1.4166666666666667,2.6666666666666665,-1.3333333333333333,0.6944444444444444
138,La Salle,0.29,-6.09,4.65,-0.0549999999999999,136,-0.0339999999999999,-0.0559999999999999,-10,0,0,0,0,0,0,1,0.2222222222222222,0.4375,0.07692307692307693,0.8064516129032258,4.387096774193548,-3.6129032258064515,-1.3548387096774193,-3.0,-2.838709677419355,-2.5483870967741935,-6.967741935483871,-2.5161290322580645,1.1935483870967742,-0.9354838709677419,-0.16129032258064516,1.064516129032258
139,Lafayette,0.2,-15.0,-6.0,-0.029,2,0.008,-0.033,-9,0,0,0,0,0,0,0,0.16666666666666666,0.3076923076923077,0.11764705882352941,0.2,0.06666666666666667,-3.1666666666666665,-3.2,-2.8666666666666667,-3.1333333333333333,-3.6,-7.9,-1.1333333333333333,-0.5666666666666667,-1.3666666666666667,1.1,0.9
140,Lamar,0.367,-14.69,-8.77,-0.021,16,-0.02,-0.0299999999999999,-2,0,0,0,0,0,0,0,0.16666666666666666,0.4375,0.2857142857142857,-0.23333333333333334,0.5333333333333333,-0.06666666666666667,2.7666666666666666,-1.2,-0.6,2.3333333333333335,1.5333333333333334,-1.4333333333333333,0.8,0.5,-0.06666666666666667,1.9
141,Lehigh,0.531,-4.42,-5.2,0.02,-101,0.032,0.014,1,0,0,0,0,0,0,0,0.7222222222222222,0.6666666666666666,0.4375,-0.53125,-3.15625,0.46875,-1.5,1.40625,1.625,-0.4375,1.21875,0.0625,0.71875,-0.375,0.53125,-0.15625
142,Liberty,0.406,-10.42,-3.73,-0.007,171,0.009,0.026,-4,0,0,0,0,0,0,0,0.5555555555555556,0.5714285714285714,0.35714285714285715,2.125,5.34375,-0.28125,0.21875,-5.25,-8.09375,-2.125,-3.09375,0.625,-1.28125,-0.71875,1.6875,3.4375
143,Lipscomb,0.364,-8.85,-3.81,-0.008,96,-0.011,-0.04,-3,0,0,0,0,0,0,0,0.5,0.4,0.35714285714285715,0.7878787878787878,2.909090909090909,-1.0303030303030303,-1.2121212121212122,-1.7272727272727273,-1.2121212121212122,-1.1818181818181819,-2.1515151515151514,0.6666666666666666,-0.42424242424242425,-0.8181818181818182,0.5151515151515151,-0.7575757575757576
144,Little Rock,0.857,7.12,-1.76,0.0579999999999999,-28,0.071,0.0449999999999999,10,0,0,0,0,0,0,0,0.85,1.0,0.75,1.1428571428571428,-0.8,4.742857142857143,3.8,-0.4,-1.7428571428571429,-0.8285714285714286,0.14285714285714285,2.1142857142857143,2.5714285714285716,0.2857142857142857,-3.742857142857143,0.8857142857142857
145,Long Beach State,0.571,4.09,4.57,-0.01,39,0.02,0.0079999999999998,1,0,0,0,0,0,0,0,0.75,0.8461538461538461,0.375,0.8285714285714286,1.1142857142857143,0.17142857142857143,1.7428571428571429,0.11428571428571428,-0.08571428571428572,-0.4,-2.4857142857142858,1.2285714285714286,1.0857142857142856,-1.0857142857142856,-1.9142857142857144,0.17142857142857143
146,Long Island University,0.516,-11.79,-11.01,-0.019,15,-0.073,0.014,-1,0,0,0,0,0,0,0,0.5,0.5714285714285714,0.47058823529411764,-1.2258064516129032,0.4838709677419355,-0.7741935483870968,0.8709677419354839,2.0,2.3548387096774195,1.0,0.1935483870967742,-0.9354838709677419,1.8387096774193548,-0.5806451612903226,-0.9354838709677419,-1.064516129032258
