Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
143,Long Beach State,33,17,16,.515,-0.42,1.55,,8,8,,8,3,,6,10,,2344,2347,,70.2,100.0,.390,.321,.517,48.7,53.1,10.9,6.8,.486,17.3,32.1,.254
144,Long Island University,31,14,17,.452,-11.56,-8.25,,11,7,,10,3,,4,13,,2162,2225,,68.2,100.2,.393,.367,.505,51.2,46.5,8.3,9.9,.464,17.0,35.3,.272
145,Longwood,31,12,19,.387,-14.69,-3.74,,,,,9,3,,3,14,,2297,2437,,74.6,99.3,.282,.322,.516,47.9,61.0,9.6,5.2,.493,17.6,32.0,.184
146,Louisiana,30,13,17,.433,-4.74,-4.74,,10,8,,10,4,,3,12,,2043,2025,,67.0,101.7,.345,.314,.530,47.9,47.2,10.3,12.2,.499,16.9,31.1,.235
147,Louisiana State,31,11,20,.355,0.97,5.93,,2,14,,11,7,,0,9,,1905,2059,,64.0,95.6,.320,.284,.479,50.7,51.3,9.5,10.7,.440,16.6,35.3,.222
148,Louisiana Tech,35,24,11,.686,2.89,-0.40,,9,7,,12,2,,9,8,,2557,2442,,68.6,105.8,.374,.294,.534,51.7,45.5,9.7,8.3,.500,16.2,35.2,.256
149,Louisiana-Monroe,31,12,19,.387,-10.75,-5.30,,6,12,,8,6,,3,12,,2108,2224,,68.0,100.0,.467,.339,.532,51.3,43.6,10.2,8.2,.481,20.3,35.9,.338
150,Louisville NCAA,33,20,13,.606,14.08,7.99,,11,7,,15,4,,4,7,,2505,2304,,67.9,110.6,.357,.396,.546,51.3,58.3,11.4,10.9,.514,16.5,39.8,.251
151,Loyola (IL),30,14,16,.467,-4.85,0.56,,5,13,,9,6,,5,10,,1945,2017,,64.1,100.7,.369,.336,.518,51.9,58.4,7.7,9.0,.482,18.1,35.4,.253
152,Loyola (MD),30,13,17,.433,-5.23,-4.09,,6,12,,6,7,,7,9,,1949,1983,,66.3,97.6,.392,.287,.513,50.0,51.0,9.7,11.2,.472,19.2,34.7,.274
153,Loyola Marymount,34,18,16,.529,-1.47,1.32,,7,7,,9,6,,6,8,,2578,2581,,70.4,106.9,.404,.267,.541,49.6,51.9,10.6,10.1,.506,15.6,34.2,.279
154,Maine,30,19,11,.633,-6.53,-6.26,,11,5,,9,3,,10,7,,1931,1864,,66.2,96.8,.397,.365,.509,50.5,61.1,11.0,9.1,.469,18.5,31.9,.273
155,Manhattan,31,11,20,.355,-4.68,-2.97,,4,14,,6,8,,4,12,,2031,2084,,67.7,96.4,.361,.241,.482,47.7,42.2,11.4,10.0,.442,14.6,30.8,.247
156,Marist,30,1,29,.033,-17.21,-2.85,,1,17,,1,12,,0,16,,1684,2115,,63.7,87.7,.284,.376,.480,45.2,49.3,8.1,3.7,.454,19.5,26.1,.181
157,Marquette NCAA,34,22,12,.647,15.17,8.23,,11,7,,13,4,,6,5,,2485,2198,,64.4,111.9,.349,.351,.564,49.0,59.9,12.1,5.5,.528,13.8,31.2,.259
158,Marshall,34,24,10,.706,7.80,1.57,,11,5,,15,4,,8,5,,2717,2347,,70.6,112.0,.440,.298,.566,51.7,57.9,8.9,17.9,.534,15.3,34.6,.301
159,Maryland NCAA,33,24,9,.727,17.75,7.95,,13,3,,15,1,,7,3,,2629,2254,,70.2,112.2,.336,.249,.552,50.4,56.4,10.9,11.0,.518,13.9,35.6,.245
160,Maryland-Baltimore County,30,4,26,.133,-16.92,-6.19,,3,13,,0,13,,4,12,,1893,2215,,66.5,94.1,.329,.280,.494,43.2,48.5,8.9,8.1,.458,15.1,23.8,.226
161,Maryland-Eastern Shore,32,11,21,.344,-16.18,-7.38,,8,8,,6,6,,4,12,,1945,2216,,66.0,91.8,.362,.307,.482,50.3,52.0,8.2,5.6,.448,19.4,34.2,.233
162,Massachusetts,32,12,20,.375,-1.76,3.40,,5,11,,7,6,,3,11,,2262,2396,,70.3,99.7,.339,.382,.493,51.8,47.8,7.8,9.5,.460,16.3,36.9,.225
163,McNeese State,30,10,20,.333,-11.82,-4.34,,5,11,,7,5,,3,13,,2032,2106,,66.8,101.4,.303,.301,.510,50.5,47.2,11.0,10.7,.486,17.7,37.7,.194
164,Memphis,34,24,10,.706,11.74,3.65,,13,3,,17,3,,6,4,,2565,2233,,67.1,112.5,.444,.394,.570,48.3,54.8,12.1,13.8,.536,14.8,32.1,.308
165,Mercer,33,16,17,.485,-5.05,-1.20,,10,10,,10,6,,4,11,,2514,2478,,70.7,107.3,.433,.421,.559,51.6,53.3,8.5,6.2,.521,17.8,35.1,.304
166,Miami (FL),33,20,13,.606,11.35,7.01,,4,12,,12,4,,2,8,,2390,2136,,66.9,108.2,.372,.368,.558,52.3,54.7,10.4,12.4,.530,17.8,35.1,.252
167,Miami (OH),32,14,18,.438,0.56,1.43,,9,7,,10,3,,2,13,,1996,2024,,61.0,101.0,.374,.376,.540,49.1,48.8,8.0,10.3,.500,18.2,28.3,.272
168,Michigan,32,15,17,.469,10.04,9.37,,7,11,,10,6,,3,8,,2059,1970,,62.2,102.7,.290,.432,.515,47.1,62.3,11.1,5.9,.481,14.0,29.5,.209
169,Michigan State NCAA,37,28,9,.757,15.33,8.17,,14,4,,15,2,,8,4,,2658,2361,,65.9,108.7,.369,.263,.547,56.3,62.2,9.9,9.5,.516,17.5,39.8,.253
170,Middle Tennessee,33,19,14,.576,-1.99,-3.33,,13,5,,12,4,,7,8,,2282,2135,,66.5,104.0,.379,.298,.543,51.5,46.1,9.1,7.7,.501,17.2,30.7,.279
171,Milwaukee,34,20,14,.588,1.23,0.52,,10,8,,10,4,,7,8,,2370,2314,,66.8,103.6,.431,.407,.536,52.5,53.6,8.3,6.3,.498,17.4,31.9,.296
172,Minnesota NCAA,35,21,14,.600,15.64,7.32,,9,9,,14,3,,4,7,,2533,2242,,65.7,109.0,.339,.317,.560,51.2,63.9,11.7,16.4,.531,15.9,32.9,.238
173,Mississippi,35,24,11,.686,13.46,5.77,,9,7,,15,4,,6,4,,2743,2474,,70.4,109.8,.335,.364,.542,51.1,49.3,10.4,13.1,.517,14.3,34.7,.222
174,Mississippi State,36,24,12,.667,12.55,4.60,,9,7,,13,4,,5,6,,2622,2336,,67.8,106.3,.353,.445,.544,51.3,51.5,8.5,17.8,.514,15.5,29.9,.242
175,Mississippi Valley State,32,9,23,.281,-19.69,-9.88,,8,10,,6,3,,3,15,,2057,2315,,69.9,91.3,.364,.358,.497,48.7,53.9,11.1,7.1,.467,21.0,31.1,.231
176,Missouri NCAA,34,23,11,.676,17.39,6.36,,10,6,,16,2,,4,6,,2627,2252,,71.0,108.0,.339,.333,.538,48.0,56.4,15.3,12.3,.501,15.0,34.7,.246
177,Missouri State,36,24,12,.667,7.57,1.40,,8,10,,19,2,,4,9,,2572,2350,,64.5,109.6,.363,.345,.550,52.6,56.4,8.9,8.6,.512,14.8,33.4,.266
178,Monmouth,31,12,19,.387,-11.20,-7.82,,8,10,,8,6,,4,11,,1976,2065,,66.9,95.2,.359,.373,.500,48.3,59.4,10.9,6.6,.462,18.4,30.3,.246
179,Montana NCAA,32,22,10,.688,3.93,-2.35,,10,6,,14,2,,7,7,,2228,1960,,63.4,109.8,.369,.322,.579,52.2,50.1,10.2,9.2,.548,16.9,30.6,.267
180,Montana State,29,15,14,.517,-3.18,-2.45,,10,6,,9,5,,6,9,,1992,1962,,65.1,105.5,.377,.378,.546,47.0,53.0,9.5,8.7,.514,15.3,27.8,.260
181,Morehead State,35,24,11,.686,3.51,-3.07,,15,3,,15,2,,7,7,,2505,2216,,66.2,107.4,.362,.342,.545,55.8,57.0,13.5,10.8,.514,18.5,40.4,.248
182,Morgan State NCAA,37,27,10,.730,-1.18,-6.15,,15,1,,11,1,,12,7,,2813,2606,,70.0,107.2,.439,.276,.520,52.4,48.0,9.3,9.6,.475,15.6,39.7,.307
183,Mount St. Mary's,31,16,15,.516,-4.38,-6.28,,12,6,,10,3,,6,12,,2045,1959,,67.1,97.5,.402,.309,.507,48.5,49.3,11.2,11.3,.476,17.1,30.8,.257
184,Murray State NCAA,36,31,5,.861,8.69,-3.89,,17,1,,15,0,,11,4,,2753,2175,,68.0,112.4,.419,.305,.586,54.7,56.9,14.2,14.2,.556,18.3,39.7,.291
185,Navy,30,13,17,.433,-12.01,-7.91,,7,7,,10,4,,3,12,,2138,2261,,72.0,97.8,.383,.406,.521,45.6,55.6,9.6,7.2,.479,17.8,27.5,.273
186,NC State,36,20,16,.556,8.47,7.30,,5,11,,10,7,,5,8,,2398,2322,,65.7,101.1,.366,.294,.517,49.6,56.4,9.9,10.5,.483,16.9,33.0,.249
187,Nebraska,33,15,18,.455,6.60,6.66,,2,14,,12,6,,1,10,,2194,2169,,64.9,101.7,.375,.313,.534,49.7,61.3,10.3,8.9,.502,16.8,29.5,.253
188,Nevada,34,21,13,.618,6.50,2.56,,11,5,,15,1,,5,10,,2703,2551,,70.4,112.2,.345,.300,.569,51.3,48.8,7.2,9.6,.536,14.6,32.2,.252
189,Nevada-Las Vegas NCAA,34,25,9,.735,12.57,4.82,,11,5,,15,4,,9,3,,2485,2168,,67.4,107.7,.327,.356,.552,49.5,61.3,11.5,10.2,.520,14.9,29.3,.234
190,New Hampshire,30,13,17,.433,-9.54,-6.29,,6,10,,9,4,,3,12,,1825,1873,,64.7,93.3,.401,.377,.471,50.6,51.1,7.3,6.3,.431,16.9,33.4,.259
191,New Mexico NCAA,35,30,5,.857,12.49,3.84,,14,2,,17,1,,10,2,,2655,2352,,67.7,111.3,.449,.365,.541,53.6,56.0,9.7,10.4,.506,13.6,35.4,.301
192,New Mexico State NCAA,34,22,12,.647,2.06,1.66,,11,5,,12,3,,7,8,,2662,2639,,72.1,108.6,.384,.388,.564,48.6,52.7,8.3,8.0,.532,15.6,29.9,.269
193,New Orleans,30,8,22,.267,-13.50,-4.50,,3,15,,6,7,,2,11,,1778,1986,,65.4,90.3,.420,.338,.504,49.2,54.1,9.6,5.8,.460,21.3,28.4,.288
194,Niagara,33,18,15,.545,0.32,-2.50,,9,9,,8,3,,6,8,,2382,2289,,69.2,102.7,.373,.397,.508,48.0,54.2,11.6,10.6,.472,14.8,33.2,.253
195,Nicholls State,30,11,19,.367,-10.99,-2.61,,7,9,,9,2,,2,12,,1967,2114,,64.7,100.1,.408,.398,.538,46.2,60.6,13.1,3.3,.502,17.9,27.8,.282
196,NJIT,31,10,21,.323,-19.59,-8.24,,4,8,,8,5,,1,15,,1905,2070,,69.1,88.9,.332,.355,.468,47.6,56.5,10.7,8.7,.434,18.5,29.1,.216
197,Norfolk State,30,11,19,.367,-11.89,-6.42,,9,7,,6,4,,5,11,,2119,2260,,72.6,95.7,.404,.258,.525,50.1,44.0,11.3,8.0,.498,21.2,33.5,.257
198,North Carolina,37,20,17,.541,10.14,9.83,,5,11,,14,5,,4,8,,2758,2661,,72.4,102.2,.373,.234,.511,53.4,57.0,9.3,13.5,.480,17.2,39.0,.243
199,North Carolina A&T,33,11,22,.333,-12.02,-5.66,,6,10,,7,6,,3,15,,2241,2376,,71.1,95.2,.355,.447,.496,47.7,53.0,9.3,13.2,.469,18.2,30.9,.222
200,North Carolina Central,29,7,22,.241,,,,,,,3,3,,0,16,,1748,2043,,68.5,87.7,.299,.278,.472,46.2,57.7,11.9,8.4,.439,20.8,32.6,.201
201,North Dakota,31,8,23,.258,,,,5,3,,3,5,,2,8,,1941,2225,,66.0,94.1,.451,.419,.535,48.8,56.7,8.4,8.8,.496,21.8,26.9,.307
202,North Dakota State,29,11,18,.379,-8.53,-5.76,,8,10,,6,8,,5,9,,2047,2087,,69.2,99.9,.350,.248,.514,51.0,55.9,7.4,7.7,.472,16.1,30.7,.255
203,North Florida,31,13,18,.419,-9.53,-2.11,,8,12,,5,7,,5,10,,1830,2019,,64.3,91.4,.393,.338,.504,46.7,58.9,9.2,8.3,.474,20.9,29.2,.248
204,North Texas NCAA,33,24,9,.727,-2.49,-4.72,,13,5,,12,2,,9,6,,2437,2303,,68.8,105.7,.527,.308,.558,52.7,49.4,6.2,6.6,.508,18.2,33.3,.379
205,Northeastern,33,20,13,.606,6.48,2.21,,14,4,,9,4,,8,6,,2124,1983,,61.4,103.6,.347,.300,.537,47.7,51.0,11.5,9.5,.500,16.3,30.7,.250
206,Northern Arizona,28,14,14,.500,-7.54,-2.35,,8,8,,8,4,,6,10,,1965,2003,,67.7,101.4,.384,.311,.556,50.7,64.5,9.8,9.0,.528,19.6,28.8,.258
207,Northern Colorado,33,25,8,.758,2.06,-4.26,,12,4,,13,2,,9,4,,2426,2202,,67.5,108.5,.471,.372,.566,50.6,49.1,10.7,7.0,.517,16.3,30.6,.351
208,Northern Illinois,30,10,20,.333,-7.64,-2.05,,6,10,,7,7,,3,13,,2017,2158,,69.6,96.2,.396,.338,.488,51.5,57.2,9.4,9.4,.452,18.2,35.8,.256
209,Northern Iowa NCAA,35,30,5,.857,12.03,4.27,,15,3,,14,0,,9,3,,2216,1929,,59.4,106.6,.370,.379,.541,52.0,49.1,9.5,6.4,.496,15.4,30.7,.281
210,Northwestern,34,20,14,.588,8.32,4.99,,7,11,,15,4,,2,10,,2351,2238,,62.8,108.8,.351,.487,.554,48.3,71.6,10.2,12.2,.521,15.0,30.8,.251
211,Northwestern State,29,10,19,.345,-14.98,-4.70,,5,11,,7,7,,3,12,,2186,2333,,75.4,98.7,.487,.305,.516,47.6,48.6,10.3,11.8,.487,18.7,33.0,.297
212,Notre Dame NCAA,35,23,12,.657,13.14,6.22,,10,8,,17,3,,3,6,,2635,2393,,64.0,116.4,.381,.345,.571,52.6,63.7,8.6,7.8,.537,13.6,34.7,.275
213,Oakland NCAA,35,26,9,.743,-0.64,-2.96,,17,1,,13,1,,10,7,,2676,2504,,70.5,108.4,.427,.312,.542,53.4,50.1,9.6,11.2,.498,16.4,37.6,.307
214,Ohio NCAA,37,22,15,.595,4.56,-0.03,,7,9,,13,4,,5,9,,2763,2569,,69.2,105.7,.410,.353,.537,49.5,56.6,10.6,6.7,.494,15.5,32.4,.295
215,Ohio State NCAA,37,29,8,.784,19.49,7.37,,14,4,,17,1,,6,5,,2740,2274,,65.1,113.0,.358,.354,.586,51.2,55.4,10.8,12.2,.561,15.0,28.9,.249
216,Oklahoma,31,13,18,.419,6.24,7.79,,4,12,,11,4,,1,10,,2235,2283,,67.9,105.3,.340,.405,.540,49.2,51.0,8.5,6.9,.501,15.6,29.5,.253
217,Oklahoma State NCAA,33,22,11,.667,12.34,6.97,,9,7,,15,1,,3,7,,2437,2243,,68.6,107.2,.365,.421,.558,51.0,49.2,9.4,7.0,.524,16.1,29.1,.261
218,Old Dominion NCAA,36,27,9,.750,11.39,1.78,,15,3,,15,0,,9,6,,2415,2069,,62.9,106.2,.303,.254,.512,55.8,60.1,12.4,8.6,.488,16.2,42.4,.197
219,Oral Roberts,33,20,13,.606,-0.88,-3.85,,13,5,,10,3,,8,8,,2313,2182,,67.6,102.5,.399,.260,.521,53.6,47.9,9.1,10.9,.484,16.9,34.9,.272
220,Oregon,32,16,16,.500,4.00,5.96,,7,11,,11,8,,4,7,,2237,2247,,67.0,102.7,.334,.292,.517,51.0,44.2,10.1,8.7,.479,15.9,35.4,.239
221,Oregon State,32,14,18,.438,3.76,5.79,,8,10,,9,7,,4,9,,1929,1989,,63.6,94.8,.427,.305,.515,50.4,54.5,12.8,6.1,.476,20.4,32.0,.289
222,Pacific,35,23,12,.657,2.90,-1.19,,12,4,,11,4,,12,7,,2297,2133,,62.0,105.1,.356,.353,.528,51.9,53.0,8.8,7.3,.501,15.3,32.6,.231
223,Penn State,31,11,20,.355,6.58,6.32,,3,15,,7,9,,3,8,,2013,2005,,62.5,103.5,.332,.372,.533,52.4,57.7,7.4,5.3,.499,16.0,30.1,.235
224,Pennsylvania,28,6,22,.214,-13.31,-3.31,,5,9,,3,10,,3,12,,1751,2031,,64.9,95.5,.349,.401,.522,48.2,63.1,8.0,5.6,.477,20.0,29.1,.261
225,Pepperdine,31,7,24,.226,-8.44,0.94,,3,11,,5,11,,0,12,,2044,2316,,66.8,97.6,.374,.323,.493,50.3,49.4,7.3,7.2,.449,16.9,33.6,.264
226,Pittsburgh NCAA,34,25,9,.735,14.30,7.39,,13,5,,17,1,,5,4,,2336,2101,,62.6,107.5,.428,.290,.536,53.6,66.3,8.1,10.4,.497,16.2,37.0,.297
227,Portland,32,21,11,.656,6.35,2.04,,10,4,,13,2,,5,7,,2306,2117,,65.2,109.6,.362,.362,.572,52.1,59.1,9.8,5.0,.538,17.2,34.0,.266
228,Portland State,32,13,19,.406,-3.49,-1.21,,7,9,,8,4,,5,12,,2496,2536,,69.1,111.6,.346,.371,.576,47.9,47.7,9.0,9.8,.546,16.6,33.1,.248
229,Prairie View,30,16,14,.533,-15.79,-12.11,,11,7,,11,3,,5,10,,1930,1865,,68.5,93.1,.365,.351,.477,49.4,57.5,11.6,12.6,.448,17.4,31.4,.224
230,Presbyterian,31,5,26,.161,,,,2,16,,2,7,,1,18,,1873,2267,,66.1,89.6,.276,.320,.508,44.2,49.7,8.5,5.7,.478,20.7,23.5,.192
231,Princeton,31,22,9,.710,-0.02,-5.56,,11,3,,11,3,,11,6,,1871,1652,,59.6,100.4,.323,.379,.542,51.0,55.0,12.8,9.5,.509,19.1,29.9,.232
232,Providence,31,12,19,.387,7.04,8.24,,4,14,,8,9,,4,9,,2554,2547,,74.0,110.9,.339,.358,.523,51.5,48.5,10.8,9.7,.493,13.9,41.5,.228
233,Purdue NCAA,35,29,6,.829,17.52,8.81,,14,4,,15,3,,8,2,,2467,2144,,66.7,105.3,.386,.300,.533,48.9,56.9,10.6,12.2,.491,14.1,29.4,.279
234,Purdue Fort Wayne,31,16,15,.516,-9.42,-4.73,,9,9,,10,4,,5,10,,2129,2112,,67.9,100.0,.332,.326,.514,49.3,50.3,8.6,11.6,.479,16.1,29.3,.231
235,Quinnipiac,33,23,10,.697,-3.50,-9.37,,15,3,,14,1,,8,9,,2415,2194,,68.9,106.2,.402,.204,.526,55.9,51.4,10.2,5.7,.482,16.5,40.8,.290
236,Radford,31,19,12,.613,-6.42,-6.90,,13,5,,13,3,,6,8,,2217,2127,,71.0,99.6,.403,.249,.504,54.6,61.4,8.2,9.2,.481,17.5,36.9,.239
237,Rhode Island,36,26,10,.722,9.16,3.33,,9,7,,15,2,,9,6,,2737,2528,,68.8,109.7,.335,.317,.530,48.9,53.8,11.8,11.9,.498,13.2,35.3,.233
238,Rice,31,8,23,.258,-5.72,1.15,,1,15,,7,10,,1,13,,1983,2161,,67.4,94.5,.367,.306,.486,50.0,52.5,10.9,8.1,.451,17.6,32.9,.237
239,Richmond NCAA,35,26,9,.743,10.03,3.43,,13,3,,14,1,,7,6,,2427,2196,,65.0,104.5,.324,.362,.541,46.2,50.9,12.4,11.9,.511,14.6,26.0,.227
240,Rider,33,17,16,.515,-3.71,-1.68,,9,9,,7,6,,8,9,,2295,2362,,69.1,99.5,.345,.338,.515,47.9,50.7,9.8,8.1,.481,16.0,28.2,.238
241,Robert Morris NCAA,35,23,12,.657,-3.71,-6.15,,15,3,,12,3,,10,7,,2399,2306,,67.6,101.0,.460,.292,.527,51.1,53.1,11.2,7.2,.489,18.6,34.6,.306
242,Rutgers,32,15,17,.469,1.29,5.91,,5,13,,13,6,,1,9,,2160,2295,,68.1,98.7,.344,.351,.513,48.0,57.1,8.5,16.0,.482,18.1,33.2,.229
243,Sacramento State,30,9,21,.300,-12.41,-2.65,,3,13,,5,8,,4,12,,1935,2140,,68.6,94.1,.357,.311,.507,46.9,57.4,10.5,7.9,.465,17.8,25.5,.256
244,Sacred Heart,29,14,15,.483,-11.39,-8.72,,7,11,,9,4,,4,11,,2087,2123,,70.3,102.0,.274,.364,.530,52.3,55.3,9.8,8.4,.514,19.0,36.2,.169
245,Saint Francis (PA),30,11,19,.367,-15.87,-7.08,,9,9,,9,5,,2,14,,1875,2104,,65.2,95.5,.364,.362,.525,47.5,61.0,8.9,7.5,.482,21.0,30.4,.267
246,Saint Joseph's,31,11,20,.355,-2.13,3.97,,5,11,,8,5,,2,12,,2141,2330,,70.7,96.9,.387,.359,.509,44.5,55.5,10.2,8.6,.466,16.2,26.5,.275
247,Saint Louis,36,23,13,.639,5.46,2.55,,11,5,,18,4,,5,6,,2283,2168,,63.4,97.3,.357,.358,.519,48.5,55.0,8.7,11.4,.496,17.8,28.0,.221
248,Saint Mary's (CA) NCAA,34,28,6,.824,13.38,2.20,,11,3,,14,2,,9,2,,2668,2258,,67.0,116.7,.334,.358,.590,53.2,57.5,7.3,11.4,.557,14.8,34.4,.254
249,Saint Peter's,30,16,14,.533,-2.73,-4.57,,11,7,,7,7,,9,6,,1863,1808,,65.6,93.1,.353,.289,.481,52.9,47.0,11.3,12.2,.444,20.1,38.6,.234
250,Sam Houston NCAA,33,25,8,.758,3.71,-3.37,,14,2,,13,1,,7,6,,2616,2284,,70.6,111.5,.370,.395,.567,53.0,74.0,11.0,7.0,.536,16.1,34.9,.260
251,Samford,31,11,20,.355,-7.32,-2.54,,5,13,,7,7,,4,10,,1789,1881,,57.8,99.9,.332,.510,.566,46.9,65.3,9.0,6.0,.545,20.2,23.2,.221
252,San Diego,32,11,21,.344,-2.60,1.98,,3,11,,5,9,,3,8,,1996,2119,,63.8,97.0,.354,.373,.517,47.8,54.0,10.4,8.8,.478,18.2,28.3,.252
253,San Diego State NCAA,34,25,9,.735,11.34,4.21,,11,5,,14,1,,9,7,,2389,2101,,63.9,108.8,.401,.306,.543,54.8,52.3,11.4,13.0,.522,17.1,40.2,.249
254,San Francisco,30,12,18,.400,-3.48,2.82,,7,7,,9,4,,3,10,,2116,2186,,68.1,101.5,.449,.299,.539,52.7,51.0,7.7,5.1,.500,18.3,32.3,.308
255,San Jose State,31,14,17,.452,-2.06,0.83,,6,10,,10,4,,4,12,,2289,2342,,67.7,108.6,.389,.291,.553,50.3,52.3,6.9,6.3,.513,15.9,34.6,.283
256,Santa Clara,32,11,21,.344,-5.84,1.66,,3,11,,6,12,,5,8,,2049,2225,,67.3,94.9,.439,.294,.501,50.0,45.4,10.7,10.5,.455,19.4,33.9,.300
257,Savannah State,26,11,15,.423,-12.90,-5.75,,,,,8,3,,2,11,,1528,1604,,64.2,91.1,.333,.278,.496,51.4,53.7,11.6,7.9,.467,21.4,34.4,.217
258,Seattle,31,17,14,.548,,,,,,,9,3,,6,10,,2489,2488,,79.9,100.1,.439,.248,.518,52.7,42.7,11.6,4.6,.485,18.6,36.6,.283
259,Seton Hall,32,19,13,.594,10.43,5.78,,9,9,,13,5,,5,6,,2563,2414,,71.6,110.1,.333,.298,.525,49.3,51.9,10.1,11.9,.495,12.3,36.0,.227
260,Siena NCAA,34,27,7,.794,8.48,-1.17,,17,1,,17,0,,9,5,,2554,2226,,70.0,106.6,.387,.243,.527,52.9,52.3,12.4,8.5,.493,14.7,35.5,.261
261,South Alabama,32,17,15,.531,-7.72,-3.82,,8,10,,9,6,,6,8,,2124,2177,,66.7,97.9,.387,.262,.507,50.2,50.6,8.9,9.7,.462,18.1,34.6,.274
262,South Carolina,31,15,16,.484,8.26,7.29,,6,10,,11,5,,2,9,,2227,2197,,70.7,101.6,.291,.344,.499,46.6,37.3,12.3,14.5,.473,14.6,33.1,.189
263,South Carolina State,32,18,14,.563,-9.31,-8.65,,10,6,,10,3,,6,10,,2224,2225,,68.8,100.2,.382,.300,.533,50.4,54.0,10.1,7.7,.490,19.2,34.4,.280
264,South Carolina Upstate,29,6,23,.207,,,,5,13,,3,8,,2,14,,1741,1966,,66.3,90.2,.355,.311,.490,48.1,59.3,10.5,12.9,.458,21.3,32.5,.231
265,South Dakota,32,22,10,.688,,,,7,1,,5,2,,3,7,,2543,2346,,75.1,105.3,.426,.350,.567,49.3,60.5,9.2,10.6,.540,17.1,26.3,.283
266,South Dakota State,30,14,16,.467,-6.05,-5.05,,10,8,,9,5,,5,7,,2227,2197,,68.8,107.0,.450,.336,.537,50.1,48.7,8.0,5.4,.484,14.9,33.2,.335
267,South Florida,33,20,13,.606,8.72,7.21,,9,9,,11,5,,4,6,,2226,2176,,65.0,103.1,.453,.268,.521,50.6,50.6,9.5,8.8,.479,16.3,34.3,.309
268,Southeast Missouri State,30,7,23,.233,-14.49,-3.06,,3,15,,4,10,,2,12,,1927,2172,,68.3,92.8,.405,.307,.499,48.4,50.6,8.6,6.7,.462,19.4,30.4,.264
269,Southeastern Louisiana,31,19,12,.613,-3.97,-6.21,,10,6,,14,1,,4,9,,2255,2074,,68.5,105.3,.389,.323,.571,48.6,55.6,10.8,13.9,.540,18.9,29.9,.274
270,Southern,30,5,25,.167,-23.96,-10.96,,3,15,,4,8,,1,14,,1802,2173,,70.7,84.9,.368,.306,.458,45.0,56.1,8.3,9.2,.428,19.9,28.4,.220
271,Southern California,30,16,14,.533,8.93,6.47,,8,10,,11,5,,2,9,,1789,1715,,63.0,93.9,.355,.232,.494,52.7,42.6,9.0,12.2,.461,19.3,34.2,.231
272,Southern Illinois,30,15,15,.500,3.44,1.27,,6,12,,10,5,,3,9,,2104,2026,,66.3,104.9,.377,.349,.553,50.4,55.5,9.6,8.0,.522,17.5,30.4,.260
273,SIU Edwardsville,28,5,23,.179,,,,,,,0,7,,1,12,,1739,2122,,69.8,89.0,.316,.341,.483,45.2,55.1,7.5,6.0,.445,18.5,25.0,.222
274,Southern Methodist,31,14,17,.452,2.39,3.78,,7,9,,10,7,,4,6,,2053,1998,,63.2,104.8,.414,.335,.552,53.0,46.9,9.0,7.6,.516,18.6,33.5,.290
275,Southern Mississippi,34,20,14,.588,4.21,2.25,,8,8,,11,3,,6,8,,2200,2034,,63.7,101.6,.403,.262,.507,55.1,43.0,8.3,11.3,.459,16.6,37.8,.290
276,Southern Utah,29,7,22,.241,-17.42,-4.75,,3,15,,6,8,,0,13,,1861,2125,,68.3,92.8,.378,.246,.527,50.8,51.5,8.2,10.1,.484,23.0,32.1,.274
277,St. Bonaventure,31,15,16,.484,1.29,1.96,,7,9,,10,4,,3,10,,2173,2182,,68.7,102.1,.354,.273,.536,51.2,57.0,8.5,10.0,.510,18.0,33.4,.234
278,St. Francis (NY),29,11,18,.379,-13.83,-8.42,,8,10,,5,8,,6,10,,1753,1884,,65.2,91.2,.366,.399,.490,48.0,56.4,12.1,9.3,.462,20.1,31.4,.225
279,St. John's (NY),33,17,16,.515,9.23,8.70,,6,12,,10,8,,4,8,,2251,2190,,65.4,102.7,.316,.295,.508,51.8,52.9,10.1,9.7,.473,15.6,35.5,.206
280,Stanford,32,14,18,.438,5.71,6.50,,7,11,,10,6,,2,10,,2212,2237,,67.5,101.9,.372,.331,.523,49.1,53.8,7.9,4.4,.492,15.5,29.7,.247
281,Stephen F. Austin,32,23,9,.719,-2.42,-6.90,,11,5,,13,2,,6,6,,2126,1914,,63.1,104.8,.359,.225,.533,53.7,55.1,10.7,6.3,.497,17.2,37.2,.254
282,Stetson,29,7,22,.241,-17.62,-2.14,,5,15,,5,9,,2,13,,1744,2097,,67.2,89.5,.327,.410,.477,45.0,52.6,9.5,6.9,.452,18.8,27.4,.200
283,Stony Brook,32,22,10,.688,-3.64,-7.64,,13,3,,12,2,,9,7,,2205,2047,,66.9,102.9,.368,.305,.520,51.9,47.8,10.7,5.8,.484,16.0,32.9,.254
284,Syracuse NCAA,35,30,5,.857,21.72,7.21,,15,3,,17,2,,8,1,,2832,2324,,71.0,114.0,.369,.309,.596,53.0,64.6,13.5,17.2,.576,18.3,37.1,.249
285,TCU,32,13,19,.406,-0.25,4.15,,5,11,,9,8,,3,10,,2169,2269,,66.0,101.5,.337,.412,.548,49.0,58.1,7.9,5.4,.517,18.5,28.4,.236
