Rk,School,G,W,L,W-L%,SRS,SOS,Unnamed: 8,W.1,L.1,Unnamed: 11,W.2,L.2,Unnamed: 14,W.3,L.3,Unnamed: 17,Tm.,Opp.,Unnamed: 20,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
272,South Carolina,19,16,3,.842,11.16,2.37,,4,2,,10,1,,3,2,,1392,1225,,65.0,111.9,.328,.427,.547,53.4,58.6,7.2,8.9,.514,13.6,34.7,.237
273,South Carolina State,19,5,14,.263,-14.01,-0.89,,1,2,,5,3,,0,11,,1357,1555,,72.6,97.7,.338,.290,.485,51.1,56.9,12.0,10.3,.448,16.6,37.7,.230
274,South Carolina Upstate,19,6,13,.316,-10.14,-1.39,,1,5,,4,4,,2,9,,1357,1384,,68.1,103.5,.301,.385,.529,46.7,50.1,11.4,9.4,.506,14.5,26.9,.196
275,South Dakota,21,9,12,.429,-11.07,-3.57,,2,4,,6,4,,2,7,,1602,1631,,70.8,105.9,.307,.352,.543,53.7,46.4,5.3,5.2,.512,16.4,33.9,.219
276,South Dakota State,21,12,9,.571,0.31,-0.58,,5,1,,7,2,,3,3,,1612,1514,,69.9,109.8,.282,.400,.574,51.1,46.8,9.3,11.1,.555,15.2,26.5,.190
277,South Florida,17,12,5,.706,4.34,-1.37,,5,1,,9,2,,2,3,,1291,1194,,70.5,107.8,.391,.403,.541,49.3,56.5,10.4,9.1,.496,13.2,28.7,.290
278,Southeast Missouri State,20,7,13,.350,-19.41,-5.04,,2,5,,7,3,,0,9,,1360,1474,,71.4,94.7,.293,.355,.499,47.6,51.2,8.1,7.0,.469,15.7,25.4,.199
279,Southeastern Louisiana,19,7,12,.368,-11.02,-0.77,,2,4,,5,2,,2,8,,1273,1349,,66.5,100.8,.336,.374,.522,50.5,59.4,10.8,5.3,.486,17.3,32.2,.238
280,Southern,18,9,9,.500,-6.88,1.25,,3,2,,6,0,,3,9,,1344,1312,,73.3,100.5,.323,.373,.524,47.4,50.8,14.1,7.5,.496,16.0,28.4,.217
281,Southern California,19,8,11,.421,8.93,8.40,,2,6,,5,3,,1,6,,1439,1429,,71.5,105.3,.342,.386,.550,50.5,57.9,9.6,12.0,.518,16.8,31.3,.242
282,Southern Illinois,20,13,7,.650,6.34,-0.72,,5,4,,10,3,,2,3,,1461,1296,,65.4,111.7,.376,.412,.582,50.9,58.8,8.5,7.7,.543,14.7,26.7,.285
283,SIU Edwardsville,20,11,9,.550,-7.10,-5.10,,4,3,,8,1,,1,8,,1409,1351,,65.9,107.0,.353,.364,.531,50.0,46.2,9.9,12.8,.495,13.6,30.9,.250
284,Southern Indiana,21,5,16,.238,-13.23,-2.68,,2,6,,4,7,,1,9,,1413,1510,,70.2,95.3,.353,.360,.503,50.8,50.7,9.2,8.9,.458,17.3,28.6,.260
285,Southern Methodist,19,13,6,.684,15.27,2.54,,4,2,,9,2,,3,3,,1439,1191,,68.4,110.6,.297,.345,.543,53.6,56.7,12.5,14.2,.517,14.7,37.8,.205
286,Southern Mississippi,20,12,8,.600,-5.17,-2.34,,6,2,,7,1,,5,4,,1406,1404,,69.5,101.2,.371,.340,.513,50.2,50.9,10.6,13.6,.475,15.0,30.2,.258
287,Southern Utah,19,7,12,.368,-4.94,-0.35,,2,6,,5,3,,1,9,,1457,1483,,71.2,107.0,.379,.362,.538,47.9,43.7,9.1,5.3,.493,13.8,29.3,.284
288,St. Bonaventure,19,12,7,.632,8.80,0.59,,3,4,,7,2,,3,3,,1409,1253,,66.7,111.1,.277,.376,.565,51.6,48.7,10.0,12.3,.532,14.2,31.2,.216
289,St. John's (NY),20,13,7,.650,16.32,8.67,,5,4,,9,2,,2,3,,1544,1391,,69.6,110.8,.274,.322,.527,54.1,53.9,9.5,13.2,.498,13.8,40.1,.194
290,St. Thomas,21,14,7,.667,0.60,-5.06,,4,2,,8,1,,5,5,,1547,1327,,64.0,114.5,.290,.475,.575,50.1,55.2,9.1,7.4,.546,12.5,27.2,.216
291,Stanford,19,10,9,.526,8.40,5.83,,5,4,,8,3,,2,3,,1498,1449,,71.7,107.8,.292,.401,.584,49.9,62.1,7.0,7.5,.557,16.0,22.0,.217
292,Stephen F. Austin,19,12,7,.632,2.43,-1.75,,5,3,,6,3,,4,3,,1486,1330,,73.5,104.4,.408,.333,.550,54.2,50.4,12.6,8.3,.511,19.5,37.7,.293
293,Stetson,21,12,9,.571,-5.11,-0.95,,4,2,,7,1,,3,8,,1609,1504,,67.3,113.9,.262,.444,.574,49.8,53.5,8.0,7.4,.543,14.0,30.1,.206
294,Stonehill,22,2,20,.091,-20.22,-3.89,,0,7,,2,5,,0,15,,1384,1700,,70.4,88.9,.229,.465,.486,44.3,49.1,10.4,7.5,.460,17.8,22.1,.158
295,Stony Brook,20,10,10,.500,-4.78,-1.30,,3,4,,7,3,,3,7,,1419,1444,,67.6,103.7,.292,.374,.519,49.6,45.0,9.7,9.4,.488,13.6,28.5,.206
296,Syracuse,19,13,6,.684,9.19,8.80,,4,4,,9,1,,2,3,,1431,1375,,73.1,103.1,.317,.343,.534,49.0,50.0,12.2,12.4,.498,15.0,27.4,.232
297,Tarleton State,19,12,7,.632,-2.27,0.48,,5,3,,6,2,,4,5,,1337,1266,,67.2,104.8,.279,.279,.515,50.6,47.5,13.1,10.0,.483,14.8,34.5,.203
298,TCU,19,14,5,.737,16.00,2.37,,3,3,,9,1,,3,2,,1567,1308,,72.1,113.7,.358,.298,.570,55.1,60.5,13.1,10.7,.538,15.4,36.7,.259
299,Temple,20,8,12,.400,-3.02,0.82,,1,6,,4,5,,2,4,,1409,1452,,68.9,100.3,.313,.447,.488,48.6,47.4,11.2,7.0,.447,12.8,29.9,.227
300,Tennessee,18,14,4,.778,22.61,9.17,,4,1,,10,0,,2,2,,1435,1193,,71.2,112.0,.331,.412,.557,53.5,62.3,11.8,13.6,.518,13.4,33.6,.253
301,Tennessee State,20,11,9,.550,-6.64,-5.26,,4,3,,8,1,,2,7,,1517,1424,,70.7,106.7,.322,.363,.548,49.7,47.1,9.1,8.3,.511,15.5,29.8,.242
302,Tennessee Tech,20,7,13,.350,-14.73,-4.21,,2,5,,5,4,,2,9,,1381,1515,,68.7,99.9,.325,.367,.545,46.3,48.3,7.1,7.6,.514,15.9,17.9,.232
303,Tennessee-Martin,20,11,9,.550,-6.97,-4.72,,4,3,,7,2,,4,6,,1641,1570,,75.9,106.8,.307,.372,.550,51.3,45.9,8.8,6.4,.515,14.1,26.0,.232
304,Texas,19,14,5,.737,13.97,3.92,,3,3,,10,2,,2,2,,1464,1273,,68.7,112.2,.303,.350,.580,52.2,55.5,9.9,12.8,.551,15.6,31.3,.225
305,Texas A&M,19,12,7,.632,13.52,7.62,,3,3,,7,2,,3,3,,1408,1296,,66.9,110.1,.380,.397,.488,56.5,45.7,11.3,9.2,.443,11.4,43.7,.266
306,Texas A&M-Commerce,18,7,11,.389,-10.88,1.19,,1,4,,5,3,,2,8,,1315,1317,,70.2,102.6,.239,.488,.533,46.0,59.3,12.3,14.2,.511,15.2,25.9,.164
307,Texas A&M-Corpus Christi,19,11,8,.579,-5.26,-3.40,,4,2,,7,2,,4,5,,1439,1268,,72.7,104.3,.341,.309,.509,55.0,54.9,13.3,9.2,.474,14.2,35.0,.234
308,Texas Southern,17,5,12,.294,-10.08,-0.71,,3,3,,2,2,,2,9,,1123,1237,,70.1,94.3,.252,.367,.469,47.1,46.0,9.7,12.0,.441,14.6,29.5,.169
309,Texas State,20,7,13,.350,-6.57,0.82,,1,7,,3,4,,4,7,,1397,1439,,68.9,101.4,.353,.263,.520,51.9,49.2,9.3,9.5,.485,16.8,33.2,.244
310,Texas Tech,18,15,3,.833,15.30,4.80,,4,1,,11,0,,1,2,,1381,1192,,66.4,114.8,.338,.410,.574,51.7,56.2,9.1,9.4,.535,13.6,31.5,.261
311,Texas-Rio Grande Valley,20,6,14,.300,-10.16,-0.60,,2,7,,5,5,,1,7,,1482,1584,,74.7,98.0,.438,.313,.523,47.1,54.0,11.4,8.8,.481,17.8,27.6,.302
312,The Citadel,20,9,11,.450,-4.94,-3.53,,1,6,,5,4,,2,7,,1426,1374,,66.8,106.8,.331,.350,.549,53.6,43.9,8.1,7.9,.515,15.6,31.2,.240
313,Toledo,19,12,7,.632,2.05,-0.32,,6,1,,7,2,,5,2,,1495,1450,,70.4,111.7,.361,.278,.561,49.8,45.4,10.4,6.3,.519,13.4,30.2,.275
314,Towson,20,12,8,.600,0.64,-0.20,,5,2,,9,0,,3,3,,1353,1286,,63.0,105.4,.370,.343,.506,56.0,46.1,9.6,12.0,.479,15.6,41.1,.231
315,Troy,20,12,8,.600,0.92,-2.20,,6,2,,11,1,,1,7,,1596,1386,,71.5,109.6,.370,.411,.549,53.8,54.7,14.0,8.4,.511,16.0,36.2,.269
316,Tulane,19,12,7,.632,5.90,0.74,,3,4,,9,2,,2,3,,1633,1510,,74.7,112.9,.477,.378,.601,45.2,50.8,11.8,11.3,.561,13.2,18.9,.352
317,Tulsa,18,10,8,.556,0.67,-3.15,,1,5,,10,2,,0,5,,1398,1292,,72.7,105.4,.405,.420,.553,48.8,51.5,11.5,9.0,.511,16.5,27.7,.297
318,UAB,19,12,7,.632,1.29,1.68,,4,2,,8,3,,3,3,,1455,1426,,69.0,109.6,.401,.309,.534,52.8,47.8,9.9,11.7,.487,13.7,35.6,.296
319,UC Davis,19,12,7,.632,1.51,-2.44,,7,1,,8,3,,3,4,,1385,1260,,68.9,104.4,.419,.387,.554,51.1,52.3,11.4,10.4,.515,17.9,31.4,.298
320,UC Irvine,20,14,6,.700,8.73,1.47,,7,1,,7,0,,4,6,,1508,1310,,69.7,107.6,.315,.287,.556,52.9,59.5,9.8,9.1,.522,15.4,29.9,.234
321,UC Riverside,21,8,13,.381,-5.31,0.42,,3,6,,7,2,,0,11,,1443,1499,,67.3,102.1,.252,.422,.488,50.8,54.7,8.0,4.4,.459,11.8,30.9,.175
322,UC San Diego,20,13,7,.650,3.15,-1.40,,7,1,,9,1,,4,5,,1521,1349,,67.2,112.4,.329,.427,.571,50.6,48.9,9.8,8.4,.534,12.9,27.1,.252
323,UC Santa Barbara,19,12,7,.632,0.09,-3.26,,5,4,,7,3,,4,4,,1494,1375,,70.0,111.7,.396,.310,.603,55.2,52.4,6.0,8.9,.574,17.4,29.0,.285
324,UCLA,19,8,11,.421,5.09,5.98,,3,5,,5,4,,2,4,,1239,1227,,66.1,98.6,.365,.287,.505,51.5,51.4,9.3,12.5,.462,16.1,30.9,.261
325,UNC Asheville,21,13,8,.619,-1.40,-0.63,,5,1,,8,1,,2,5,,1711,1561,,71.6,112.4,.443,.390,.582,50.8,59.6,8.3,10.7,.541,15.2,30.6,.328
326,UNC Greensboro,20,15,5,.750,2.12,-1.55,,6,1,,9,0,,3,5,,1550,1374,,67.5,113.4,.255,.422,.573,51.4,55.1,9.9,7.6,.553,13.4,29.4,.180
327,UNC Wilmington,19,14,5,.737,2.56,-0.31,,5,2,,6,0,,7,4,,1541,1351,,68.5,117.5,.372,.396,.574,49.5,43.8,9.6,7.1,.534,10.9,28.6,.283
328,UT Arlington,19,9,10,.474,-1.49,2.93,,4,4,,8,1,,0,9,,1409,1416,,72.0,103.0,.388,.453,.541,52.5,63.7,9.4,9.5,.502,18.8,34.5,.276
329,Utah,20,14,6,.700,17.74,8.84,,5,4,,11,0,,1,4,,1579,1401,,70.8,111.6,.284,.386,.563,52.5,59.7,9.1,11.5,.545,14.1,29.1,.188
330,Utah State,19,17,2,.895,14.13,3.25,,5,1,,9,0,,4,2,,1561,1292,,70.6,115.6,.375,.310,.581,55.3,58.2,10.4,11.9,.550,13.9,32.8,.269
331,Utah Tech,19,7,12,.368,-8.60,-0.60,,3,5,,3,3,,4,9,,1317,1449,,71.8,95.3,.390,.348,.525,48.1,53.3,9.2,12.7,.497,19.5,27.5,.250
332,Utah Valley,20,9,11,.450,-2.17,1.44,,4,5,,7,1,,1,9,,1372,1394,,69.9,97.6,.415,.312,.509,48.8,59.0,11.0,10.3,.464,15.5,26.3,.291
333,UTEP,20,11,9,.550,-2.52,-0.52,,2,3,,10,2,,0,6,,1489,1395,,72.6,102.5,.470,.312,.545,48.9,52.4,16.3,9.3,.503,17.9,30.5,.327
334,UTSA,20,8,12,.400,-6.67,-2.14,,2,5,,6,5,,2,7,,1617,1670,,72.5,108.8,.353,.455,.535,51.3,54.1,6.7,10.6,.497,13.5,32.3,.254
335,Valparaiso,20,6,14,.300,-6.23,-0.07,,2,7,,5,6,,1,8,,1359,1437,,68.8,98.8,.280,.357,.501,47.9,49.4,8.8,10.1,.467,14.8,28.4,.201
336,Vanderbilt,18,5,13,.278,-0.51,4.22,,0,5,,5,6,,0,4,,1210,1295,,68.0,98.9,.355,.416,.499,49.2,42.5,9.5,8.1,.458,14.1,27.3,.251
337,Vermont,20,15,5,.750,1.78,-2.89,,5,0,,8,1,,5,3,,1470,1286,,64.7,112.8,.252,.444,.576,50.8,51.8,8.2,8.8,.557,12.5,23.8,.176
338,Villanova,19,11,8,.579,14.52,8.57,,4,4,,6,3,,2,4,,1377,1264,,65.2,109.0,.318,.484,.547,51.8,48.9,8.2,6.2,.500,13.2,28.6,.260
339,Virginia,19,14,5,.737,10.74,3.52,,5,3,,11,0,,1,4,,1238,1101,,62.3,103.9,.273,.325,.521,49.2,63.7,12.9,15.5,.500,12.1,26.4,.177
340,Virginia Commonwealth,19,12,7,.632,8.62,2.04,,4,2,,9,5,,2,0,,1403,1278,,67.2,109.3,.374,.426,.574,52.8,57.4,9.2,13.1,.532,16.7,30.3,.289
341,VMI,20,4,16,.200,-18.54,-3.07,,1,6,,4,5,,0,9,,1413,1588,,74.0,94.9,.256,.360,.521,50.6,43.3,7.3,6.6,.500,19.7,28.2,.169
342,Virginia Tech,19,12,7,.632,11.79,6.21,,4,4,,9,1,,1,4,,1403,1297,,68.4,107.9,.357,.422,.582,51.9,60.3,8.2,7.4,.538,16.5,26.5,.285
343,Wagner,18,9,9,.500,-11.62,-7.62,,3,3,,5,2,,4,7,,1143,1123,,63.4,99.4,.268,.394,.487,49.9,58.0,10.3,6.5,.455,13.2,29.6,.186
344,Wake Forest,19,13,6,.684,14.14,4.56,,5,3,,11,0,,1,4,,1524,1342,,70.0,113.1,.329,.386,.584,51.0,44.1,8.4,10.9,.544,14.0,26.4,.262
345,Washington,20,11,9,.550,11.28,7.88,,3,6,,8,3,,2,4,,1606,1538,,72.0,109.5,.345,.356,.559,50.6,50.1,7.6,10.4,.526,14.4,29.7,.249
346,Washington State,20,14,6,.700,13.57,4.67,,5,4,,10,1,,2,3,,1513,1335,,67.6,111.3,.334,.317,.557,54.0,45.7,7.8,14.2,.531,13.5,31.1,.230
347,Weber State,20,12,8,.600,3.38,-1.27,,3,4,,8,1,,3,5,,1516,1290,,66.4,113.4,.354,.419,.578,51.7,50.5,9.1,4.4,.538,12.9,24.6,.273
348,West Virginia,19,7,12,.368,4.27,8.59,,2,4,,7,5,,0,3,,1299,1381,,68.2,99.6,.377,.378,.518,48.9,55.0,6.5,9.8,.473,15.4,27.1,.275
349,Western Carolina,20,15,5,.750,1.15,-2.79,,4,3,,7,2,,8,3,,1512,1338,,68.6,109.6,.278,.376,.546,53.8,40.4,6.1,8.9,.522,13.1,30.3,.192
350,Western Illinois,20,13,7,.650,-7.37,-4.87,,6,1,,7,2,,6,5,,1415,1310,,67.6,103.4,.364,.310,.512,56.9,50.5,7.9,14.9,.489,16.7,39.1,.221
351,Western Kentucky,20,14,6,.700,-0.56,-2.85,,3,3,,9,0,,4,4,,1611,1502,,77.4,104.1,.323,.319,.548,52.1,46.5,10.1,8.2,.521,16.5,29.5,.221
352,Western Michigan,19,8,11,.421,-6.49,-2.27,,5,2,,4,4,,2,7,,1416,1436,,69.1,106.5,.317,.372,.539,52.0,51.5,7.6,6.5,.523,16.3,34.4,.195
353,Wichita State,19,8,11,.421,1.73,4.18,,0,6,,6,3,,1,5,,1385,1399,,71.0,102.7,.275,.328,.523,53.2,40.8,8.2,12.6,.499,15.8,32.4,.186
354,William & Mary,20,7,13,.350,-12.02,-6.13,,2,5,,6,3,,1,8,,1448,1450,,67.8,106.2,.368,.484,.543,50.8,52.2,6.7,4.3,.507,14.3,27.1,.263
355,Winthrop,22,14,8,.636,-0.06,-2.85,,5,2,,9,2,,5,6,,1736,1537,,68.7,111.7,.502,.397,.576,51.8,48.0,9.7,7.8,.536,16.4,32.6,.356
356,Wisconsin,20,16,4,.800,18.62,9.52,,8,1,,11,1,,3,3,,1519,1337,,65.6,115.8,.368,.346,.580,54.4,47.3,9.1,4.9,.539,13.0,31.8,.285
357,Wofford,20,11,9,.550,-5.21,-1.15,,4,3,,7,1,,4,5,,1539,1520,,69.0,109.5,.288,.435,.554,52.8,53.5,5.1,7.9,.540,14.0,28.7,.179
358,Wright State,21,11,10,.524,0.44,-1.56,,6,4,,6,3,,3,6,,1812,1708,,72.6,118.2,.304,.274,.617,50.8,49.3,8.1,7.8,.590,13.9,27.4,.231
359,Wyoming,19,10,9,.526,-1.17,4.36,,3,3,,7,1,,0,7,,1398,1423,,69.6,105.7,.420,.351,.569,51.3,48.1,7.6,7.8,.524,18.6,31.5,.316
360,Xavier,19,10,9,.526,15.07,9.97,,4,4,,8,4,,1,4,,1459,1362,,71.2,107.9,.321,.323,.535,52.4,61.2,9.5,9.7,.498,13.9,33.7,.236
361,Yale,18,12,6,.667,3.18,-0.44,,3,0,,4,1,,6,4,,1372,1206,,67.2,111.1,.258,.338,.548,53.7,50.6,9.2,10.3,.520,12.6,31.1,.190
362,Youngstown State,21,15,6,.714,2.06,-3.95,,7,3,,10,1,,5,5,,1716,1455,,71.4,114.5,.256,.422,.564,54.5,54.4,8.8,12.8,.535,13.5,34.2,.194
