Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
284,Southern Utah,35,23,12,.657,-1.51,-4.57,,14,6,,13,3,,8,8,,2720,2538,,70.8,101.0,.281,.390,.539,46.6,47.3,8.2,9.5,.506,15.4,22.0,.211
285,St. Bonaventure,33,23,10,.697,8.27,4.79,,12,5,,13,2,,7,4,,2309,2194,,66.2,100.0,.222,.441,.528,50.0,59.3,7.7,6.9,.503,16.8,27.5,.159
286,St. Francis (NY),30,10,20,.333,-13.49,-7.93,,7,11,,3,9,,7,9,,2017,2116,,68.2,102.5,.325,.308,.539,50.6,50.0,9.1,10.0,.510,16.7,29.1,.224
287,St. John's (NY),32,17,15,.531,11.95,6.51,,8,11,,12,7,,4,7,,2547,2373,,74.2,99.2,.332,.383,.526,50.7,50.5,8.2,9.0,.489,18.4,31.5,.238
288,St. Thomas,30,10,20,.333,-11.15,-5.59,,4,14,,5,8,,3,12,,2241,2260,,68.2,110.4,.310,.405,.593,54.5,47.5,5.0,10.0,.567,15.0,23.3,.226
289,Stanford,32,16,16,.500,6.27,8.59,,8,12,,10,5,,3,9,,2124,2198,,66.8,102.4,.290,.391,.539,44.9,49.0,10.7,10.7,.514,14.7,22.9,.199
290,Stephen F. Austin,32,22,10,.688,2.43,-1.60,,14,4,,13,3,,7,4,,2385,2190,,71.9,94.8,.366,.380,.529,48.1,53.0,10.0,8.9,.490,21.7,31.1,.261
291,Stetson,30,11,19,.367,-10.34,-4.07,,5,11,,7,8,,4,11,,2090,2144,,67.5,104.2,.241,.411,.543,49.0,55.5,9.1,8.5,.522,15.2,26.8,.166
292,Stony Brook,31,18,13,.581,-6.63,-5.43,,10,8,,13,4,,5,9,,2261,2267,,68.6,106.2,.232,.408,.544,51.2,51.0,8.4,7.8,.524,15.3,29.2,.159
293,Syracuse,33,16,17,.485,10.12,7.82,,9,11,,11,5,,3,8,,2553,2477,,68.5,107.6,.235,.487,.535,51.0,70.3,9.3,9.0,.506,14.3,32.1,.177
294,Tarleton State,31,14,17,.452,-3.18,-0.50,,9,9,,10,5,,4,12,,2002,2025,,65.7,99.0,.352,.420,.545,52.9,58.9,7.8,13.3,.513,21.4,32.4,.248
295,TCU NCAA,34,21,13,.618,13.72,10.16,,8,10,,12,4,,4,6,,2328,2207,,67.2,95.8,.269,.349,.505,44.0,54.2,10.6,8.6,.474,16.4,26.1,.191
296,Temple,29,17,12,.586,4.61,4.30,,10,7,,11,3,,5,6,,1936,1927,,67.1,98.2,.317,.366,.495,48.3,56.3,9.6,9.9,.455,14.8,29.3,.230
297,Tennessee NCAA,35,27,8,.771,20.46,9.94,,14,4,,16,0,,6,5,,2571,2203,,68.6,91.0,.315,.392,.501,47.8,52.1,9.6,7.9,.464,20.1,27.2,.224
298,Tennessee State,32,14,18,.438,-9.34,-7.31,,8,10,,8,5,,5,11,,2282,2246,,69.8,100.2,.382,.375,.536,48.9,54.8,9.9,9.8,.496,17.8,28.1,.273
299,Tennessee Tech,32,11,21,.344,-7.27,-3.03,,7,10,,7,7,,3,12,,2328,2357,,70.6,103.5,.229,.400,.535,49.1,62.2,9.4,7.9,.509,16.0,29.7,.168
300,Tennessee-Martin,30,8,22,.267,-11.13,-3.02,,4,14,,5,8,,2,13,,2067,2206,,70.6,104.2,.363,.388,.535,50.5,55.5,9.7,12.8,.497,15.8,30.5,.261
301,Texas NCAA,34,22,12,.647,17.01,8.87,,10,8,,16,3,,4,7,,2339,2062,,64.5,93.3,.391,.335,.509,49.2,44.1,8.9,9.2,.470,20.0,29.6,.266
302,Texas A&M,40,27,13,.675,12.93,7.42,,9,9,,16,4,,5,5,,2908,2643,,68.6,95.2,.328,.383,.513,49.5,64.4,10.4,12.2,.475,20.8,33.2,.235
303,Texas A&M-Corpus Christi NCAA,35,23,12,.657,-6.78,-9.10,,7,7,,9,4,,7,6,,2682,2454,,72.3,96.6,.393,.434,.532,47.0,55.3,8.9,10.0,.484,20.0,27.8,.296
304,Texas Southern NCAA,32,19,13,.594,-3.30,-6.24,,13,5,,7,2,,8,10,,2209,2115,,69.7,94.4,.334,.355,.484,46.8,48.5,11.5,6.3,.453,15.1,27.9,.216
305,Texas State,29,21,8,.724,0.14,-2.86,,12,3,,12,1,,7,6,,2043,1834,,65.6,96.1,.339,.389,.522,48.1,53.6,8.7,7.3,.486,19.6,28.4,.241
306,Texas Tech NCAA,37,27,10,.730,20.08,8.65,,12,6,,18,0,,3,7,,2667,2244,,67.3,89.2,.319,.454,.493,45.4,53.6,9.9,7.3,.458,20.4,25.9,.220
307,Texas-Rio Grande Valley,31,8,23,.258,-10.18,-1.28,,3,15,,4,9,,3,12,,2212,2438,,73.2,107.5,.360,.393,.542,52.8,60.6,9.5,9.4,.509,15.4,32.7,.250
308,The Citadel,31,13,18,.419,-6.80,-1.97,,6,12,,7,8,,5,9,,2381,2382,,71.0,106.1,.256,.396,.526,50.5,48.9,9.5,9.6,.495,12.4,27.4,.189
309,Toledo,34,26,8,.765,6.26,-3.22,,17,3,,13,2,,9,5,,2717,2334,,70.3,97.7,.227,.414,.491,46.8,49.8,7.3,10.8,.468,13.6,26.8,.152
310,Towson,34,25,9,.735,6.47,-2.15,,15,3,,12,2,,11,5,,2478,2185,,66.2,96.7,.319,.414,.516,45.5,45.9,7.1,8.8,.479,17.1,26.2,.229
311,Troy,32,20,12,.625,-3.56,-3.52,,10,6,,10,3,,8,6,,2214,2100,,69.1,94.2,.325,.371,.510,47.5,51.4,11.8,10.6,.475,18.8,26.7,.229
312,Tulane,29,14,15,.483,6.74,5.33,,10,8,,9,4,,3,8,,2121,2080,,69.3,102.1,.285,.453,.526,55.3,65.3,7.4,12.5,.496,17.3,32.7,.203
313,Tulsa,31,11,20,.355,1.56,4.07,,4,14,,8,8,,1,10,,2089,2167,,67.3,103.8,.290,.447,.547,51.6,54.7,10.6,10.9,.522,17.5,30.1,.200
314,UAB NCAA,35,27,8,.771,10.90,-0.14,,14,4,,16,2,,7,4,,2811,2336,,70.4,93.8,.303,.373,.511,46.9,46.8,7.7,8.5,.477,19.5,27.6,.214
315,UC Davis,24,13,11,.542,-3.70,-4.29,,6,6,,7,5,,5,4,,1628,1593,,67.9,97.2,.358,.337,.511,50.7,47.1,8.6,5.9,.472,17.0,28.5,.252
316,UC Irvine,25,15,10,.600,1.59,-0.93,,10,5,,9,1,,6,7,,1656,1507,,66.1,91.3,.301,.323,.474,47.0,48.1,9.3,6.6,.432,15.6,26.7,.218
317,UC Riverside,28,16,12,.571,-0.92,-1.89,,10,7,,10,4,,6,7,,1865,1784,,66.1,95.1,.273,.298,.495,47.9,48.1,8.2,7.6,.461,14.4,22.2,.196
318,UC San Diego,29,13,16,.448,-7.04,-3.78,,7,11,,9,4,,4,11,,2036,2046,,68.5,102.5,.216,.330,.538,53.6,46.9,8.9,8.9,.516,15.6,27.1,.154
319,UC Santa Barbara,28,17,11,.607,1.38,-4.39,,9,6,,11,3,,5,7,,2066,1841,,67.0,96.0,.296,.331,.510,46.8,51.4,9.2,6.5,.473,16.7,25.6,.217
320,UCLA NCAA,35,27,8,.771,19.30,8.36,,15,5,,14,1,,8,4,,2639,2256,,66.5,95.3,.283,.381,.510,47.5,50.2,6.6,7.5,.476,17.2,25.3,.205
321,UNC Asheville,32,17,15,.531,-4.52,-5.28,,8,8,,9,6,,6,7,,2410,2201,,68.0,98.9,.264,.327,.510,51.3,46.9,9.3,8.6,.485,16.7,31.9,.176
322,UNC Greensboro,32,17,15,.531,-2.47,-1.99,,9,9,,9,5,,7,6,,2083,2079,,63.2,101.7,.282,.483,.539,46.0,56.3,10.8,7.9,.503,16.5,25.1,.216
323,UNC Wilmington,36,27,9,.750,-0.66,-2.84,,15,3,,12,2,,9,5,,2596,2483,,66.7,101.2,.334,.328,.530,52.5,40.8,6.5,7.7,.498,17.2,31.6,.231
324,UT Arlington,29,11,18,.379,-5.49,-0.94,,7,10,,8,4,,3,13,,1948,1993,,66.5,99.8,.312,.398,.517,49.9,65.1,10.2,7.9,.483,17.2,31.6,.220
325,Utah,31,11,20,.355,5.45,6.61,,4,16,,7,9,,2,9,,2161,2197,,67.2,104.6,.286,.351,.523,49.8,50.5,9.2,10.4,.494,13.2,29.2,.201
326,Utah State,34,18,16,.529,10.41,4.53,,8,10,,9,7,,4,7,,2497,2273,,67.3,97.9,.286,.387,.525,47.0,55.1,9.1,8.9,.495,16.3,22.5,.203
327,Utah Tech,31,13,18,.419,-8.53,-0.53,,6,12,,10,6,,3,11,,2247,2296,,73.9,99.8,.290,.383,.522,49.6,53.8,11.1,10.9,.494,16.2,27.5,.201
328,Utah Valley,32,20,12,.625,2.37,-1.60,,10,8,,11,2,,6,9,,2279,2084,,68.2,93.7,.274,.374,.478,44.2,51.2,11.1,8.4,.447,14.1,24.9,.186
329,UTEP,34,20,14,.588,0.27,-0.48,,11,7,,12,6,,7,6,,2352,2265,,67.9,97.3,.378,.335,.524,52.9,50.1,8.2,6.1,.497,18.7,28.9,.242
330,UTSA,32,10,22,.313,-10.46,-1.49,,3,15,,8,10,,1,11,,2153,2313,,70.0,102.8,.319,.387,.545,49.1,56.7,9.7,9.1,.526,15.8,25.5,.205
331,Valparaiso,32,14,18,.438,-1.61,0.83,,6,12,,8,8,,3,8,,2264,2257,,67.4,101.5,.222,.365,.545,50.8,50.4,8.4,8.6,.520,15.0,20.1,.165
332,Vanderbilt,36,19,17,.528,11.00,8.05,,7,11,,11,8,,5,8,,2548,2442,,68.9,97.8,.349,.389,.525,50.4,55.3,9.2,12.6,.485,18.2,27.7,.254
333,Vermont NCAA,34,28,6,.824,7.81,-5.70,,17,1,,16,0,,10,4,,2544,2065,,65.1,92.9,.228,.376,.500,45.3,43.8,7.4,8.8,.475,15.4,18.6,.158
334,Villanova NCAA,38,30,8,.789,19.31,10.29,,16,4,,12,1,,8,5,,2726,2383,,63.6,98.3,.250,.422,.505,48.5,49.9,7.4,11.2,.473,15.9,28.9,.183
335,Virginia,35,21,14,.600,8.88,6.60,,12,8,,11,7,,7,6,,2184,2104,,59.9,99.9,.233,.375,.514,50.1,51.9,9.1,9.8,.488,15.8,28.8,.166
336,Virginia Commonwealth,32,22,10,.688,9.83,5.17,,14,4,,12,4,,9,3,,2146,1997,,68.6,90.6,.383,.359,.491,51.4,53.9,11.3,7.1,.444,21.1,32.0,.271
337,VMI,32,16,16,.500,-2.47,-2.05,,9,9,,9,4,,6,9,,2529,2375,,69.2,106.0,.245,.466,.524,50.3,47.3,9.9,11.3,.494,12.8,28.4,.182
338,Virginia Tech NCAA,36,23,13,.639,14.48,6.48,,11,9,,11,4,,7,6,,2549,2261,,63.6,98.4,.256,.369,.521,48.6,51.0,9.9,9.3,.489,16.5,26.2,.191
339,Wagner,27,21,6,.778,-1.12,-9.01,,13,3,,12,1,,9,5,,2010,1747,,68.3,93.0,.394,.395,.512,46.4,52.0,8.9,7.1,.476,19.7,26.7,.264
340,Wake Forest,35,25,10,.714,13.24,4.75,,13,7,,18,2,,5,6,,2749,2452,,71.2,97.0,.294,.367,.505,47.8,48.9,11.0,7.8,.473,15.5,26.1,.207
341,Washington,32,17,15,.531,5.03,6.72,,11,9,,11,6,,3,7,,2260,2314,,70.4,101.5,.302,.341,.532,53.8,54.3,7.4,9.5,.499,18.8,35.5,.217
342,Washington State,37,22,15,.595,12.57,5.97,,11,9,,13,7,,8,5,,2644,2400,,67.4,95.9,.303,.349,.507,48.6,48.1,7.2,9.0,.469,17.8,29.5,.223
343,Weber State,33,21,12,.636,-1.73,-5.21,,13,7,,9,6,,8,5,,2513,2319,,71.1,98.5,.254,.394,.539,51.0,50.9,7.5,5.0,.512,18.3,24.3,.184
344,West Virginia,33,16,17,.485,10.23,10.74,,4,14,,12,5,,1,10,,2259,2276,,68.5,100.7,.341,.369,.540,52.8,53.2,10.1,7.5,.506,19.4,33.6,.243
345,Western Carolina,32,11,21,.344,-10.48,-1.90,,5,13,,8,5,,2,14,,2261,2472,,69.3,110.2,.293,.452,.553,50.0,52.9,9.0,11.4,.525,12.7,27.7,.211
346,Western Illinois,32,16,16,.500,-6.34,-5.51,,7,11,,9,6,,7,9,,2493,2470,,72.4,105.0,.304,.331,.562,48.3,44.7,7.3,7.8,.525,15.4,21.7,.236
347,Western Kentucky,32,19,13,.594,3.30,0.23,,11,7,,13,4,,5,6,,2414,2214,,71.0,97.5,.158,.442,.510,51.2,59.3,9.2,7.6,.493,17.5,29.4,.112
348,Western Michigan,31,8,23,.258,-13.51,-2.30,,4,16,,4,10,,2,13,,2027,2329,,66.5,111.5,.303,.401,.553,52.1,48.9,10.6,12.4,.526,13.1,31.1,.213
349,Wichita State,28,15,13,.536,8.11,6.00,,6,9,,11,6,,3,5,,1917,1858,,67.8,96.6,.303,.368,.507,48.5,52.3,9.8,11.1,.473,17.4,28.3,.215
350,William & Mary,32,5,27,.156,-13.91,-1.88,,4,14,,4,10,,1,14,,2044,2380,,69.9,105.2,.269,.413,.553,50.3,52.3,12.9,14.0,.530,15.9,26.5,.189
351,Winthrop,32,23,9,.719,-1.56,-3.63,,14,2,,13,0,,7,7,,2407,2246,,69.3,100.1,.327,.405,.534,48.0,44.8,10.4,8.2,.502,17.1,25.8,.231
352,Wisconsin NCAA,33,25,8,.758,13.13,9.16,,15,5,,12,4,,9,2,,2308,2177,,67.0,98.5,.272,.336,.516,49.9,46.9,7.0,8.8,.489,15.2,24.4,.186
353,Wofford,32,19,13,.594,2.01,-1.55,,10,8,,11,4,,7,8,,2322,2120,,65.6,100.6,.285,.461,.561,47.0,49.3,9.3,8.6,.531,18.3,21.5,.211
354,Wright State NCAA,36,22,14,.611,-1.94,-5.11,,15,7,,12,3,,7,7,,2729,2585,,70.0,102.6,.256,.346,.536,49.1,41.5,10.5,7.3,.510,16.3,29.4,.183
355,Wyoming NCAA,34,25,9,.735,9.36,3.60,,13,5,,14,1,,8,5,,2466,2227,,66.3,97.3,.241,.382,.501,48.0,42.3,7.7,8.5,.472,14.1,24.2,.174
356,Xavier,36,23,13,.639,13.23,8.34,,8,11,,16,5,,4,6,,2668,2492,,69.1,98.8,.259,.366,.516,48.1,48.6,9.7,9.2,.483,15.9,26.1,.193
357,Yale NCAA,31,19,12,.613,-0.10,-1.34,,11,3,,10,3,,6,6,,2226,2143,,70.3,98.0,.318,.414,.518,49.8,48.5,10.3,9.5,.486,16.5,26.3,.219
358,Youngstown State,34,19,15,.559,-6.28,-7.12,,12,9,,13,7,,6,8,,2470,2374,,67.6,103.0,.287,.358,.532,48.4,49.2,8.7,8.7,.501,15.2,27.8,.206
