Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
158,Manhattan,20,7,13,.350,-12.20,-8.35,,6,12,,4,6,,3,6,,1268,1345,,825,443,1044,.424,114,345,.330,345,489,.706,197,738,246,121,82,311,405
159,Marist,21,12,9,.571,-8.99,-8.80,,10,8,,6,3,,6,5,,1332,1336,,850,460,1174,.392,154,499,.309,262,378,.693,197,727,250,142,59,255,369
160,Marquette,27,13,14,.481,8.51,8.58,,8,11,,7,7,,6,6,,1883,1885,,1085,666,1609,.414,202,596,.339,351,483,.727,285,913,362,197,86,294,481
161,Marshall,22,15,7,.682,5.70,-1.66,,9,5,,9,3,,6,3,,1758,1596,,885,587,1351,.434,175,488,.359,247,372,.664,234,819,263,154,60,321,342
162,Maryland NCAA,31,17,14,.548,13.94,11.97,,9,11,,11,6,,4,6,,2135,2034,,1240,729,1777,.410,256,742,.345,320,448,.714,283,1052,377,177,84,342,521
163,Maryland-Baltimore County,20,14,6,.700,-1.05,-5.70,,10,4,,5,4,,9,2,,1391,1298,,800,463,1167,.397,158,480,.329,214,299,.716,178,680,212,107,56,245,373
164,Massachusetts,15,8,7,.533,4.77,1.03,,6,4,,4,3,,3,3,,1151,1095,,615,403,880,.458,90,266,.338,199,294,.677,131,555,230,105,53,221,280
165,Massachusetts-Lowell,23,11,12,.478,-6.05,-3.61,,7,8,,3,4,,6,6,,1575,1631,,920,556,1304,.426,150,474,.316,369,515,.717,215,760,234,142,61,260,447
166,McNeese State,24,10,14,.417,-18.34,-11.46,,4,11,,7,5,,3,8,,1927,1722,,960,635,1423,.446,185,513,.361,267,401,.666,219,777,338,181,84,367,415
167,Memphis,28,20,8,.714,13.81,4.13,,11,4,,10,1,,4,3,,2027,1756,,1120,606,1557,.389,170,613,.277,374,549,.681,243,916,308,170,86,443,481
168,Mercer,29,18,11,.621,1.28,-1.60,,8,9,,9,4,,6,6,,2225,2082,,1180,772,1764,.438,216,679,.318,322,457,.705,261,972,350,182,74,350,437
169,Merrimack,18,9,9,.500,-9.06,-8.67,,9,9,,6,3,,3,6,,1193,1200,,725,425,1007,.422,116,337,.344,234,331,.707,200,671,246,121,41,269,300
170,Miami (FL),27,10,17,.370,3.23,7.75,,4,15,,7,8,,1,8,,1794,1916,,1085,722,1610,.448,248,656,.378,224,318,.704,245,936,401,188,112,331,420
171,Miami (OH),23,12,11,.522,-2.67,-2.72,,9,8,,7,4,,5,6,,1663,1647,,925,598,1335,.448,196,550,.356,255,360,.708,226,809,316,125,85,282,376
172,Michigan NCAA,28,23,5,.821,22.00,11.25,,14,3,,13,1,,6,2,,2123,1822,,1125,667,1698,.393,174,541,.322,314,413,.760,254,868,280,139,78,281,462
173,Michigan State NCAA,28,15,13,.536,9.80,11.48,,9,11,,12,3,,3,8,,1944,1991,,1125,693,1625,.426,176,548,.321,429,599,.716,265,959,371,181,86,295,498
174,Middle Tennessee,23,5,18,.217,-10.78,-0.78,,3,13,,5,6,,0,9,,1426,1627,,920,610,1293,.472,140,437,.320,267,378,.706,186,827,300,174,76,320,329
175,Milwaukee,22,10,12,.455,-7.71,-6.98,,7,10,,4,5,,6,6,,1662,1678,,900,582,1288,.452,192,507,.379,322,451,.714,208,830,323,114,62,297,426
176,Minnesota,29,14,15,.483,11.04,11.73,,6,14,,13,4,,0,10,,2103,2123,,1175,760,1722,.441,192,546,.352,411,591,.695,332,1158,432,155,78,394,570
177,Mississippi,28,16,12,.571,11.18,6.00,,10,8,,10,4,,5,6,,1927,1782,,1125,623,1482,.420,191,541,.353,345,500,.690,255,892,364,194,90,424,483
178,Mississippi State,33,18,15,.545,9.24,6.79,,8,10,,9,6,,5,4,,2287,2206,,1340,791,1958,.404,261,803,.325,363,486,.747,337,1055,468,237,129,389,542
179,Mississippi Valley State,24,2,22,.083,-38.17,-7.63,,2,13,,1,5,,1,16,,1364,2097,,960,771,1592,.484,207,578,.358,348,518,.672,322,1087,440,222,67,263,369
180,Missouri NCAA,26,16,10,.615,12.37,10.87,,8,8,,8,4,,6,4,,1909,1870,,1050,654,1518,.431,165,497,.332,397,556,.714,271,916,296,161,105,332,494
181,Missouri State,24,17,7,.708,5.16,-0.02,,12,6,,9,4,,7,2,,1762,1594,,960,581,1418,.410,164,503,.326,268,390,.687,198,768,250,135,60,246,400
182,Monmouth,20,12,8,.600,-5.88,-7.63,,12,6,,7,2,,5,5,,1521,1486,,815,504,1200,.420,159,484,.329,319,461,.692,220,792,280,131,85,317,418
183,Montana,28,15,13,.536,-3.65,-1.57,,7,9,,8,4,,5,8,,1981,1876,,1135,667,1555,.429,162,520,.312,380,567,.670,252,919,324,165,77,351,507
184,Montana State,23,13,10,.565,-5.62,-4.62,,8,6,,5,3,,6,6,,1703,1655,,935,554,1292,.429,172,499,.345,375,484,.775,193,756,246,135,66,311,471
185,Morehead State NCAA,31,23,8,.742,-0.95,-4.33,,17,3,,12,1,,8,5,,2132,1986,,1250,736,1806,.408,231,741,.312,283,418,.677,272,954,366,242,98,374,555
186,Morgan State,22,14,8,.636,-6.55,-11.24,,7,5,,5,5,,7,2,,1755,1606,,880,533,1263,.422,159,520,.306,381,532,.716,238,792,267,161,76,388,435
187,Mount St. Mary's NCAA,23,12,11,.522,-5.67,-6.67,,9,7,,6,3,,6,6,,1454,1431,,930,526,1300,.405,129,422,.306,250,325,.769,198,740,217,151,65,237,402
188,Murray State,26,13,13,.500,-2.86,-8.20,,10,10,,9,4,,4,8,,1986,1739,,1045,620,1478,.419,193,604,.320,306,445,.688,227,832,292,136,102,348,369
189,Navy,18,15,3,.833,1.02,-3.48,,12,1,,8,2,,6,1,,1287,1206,,730,436,950,.459,124,369,.336,210,309,.680,142,569,234,110,64,275,355
190,NC State,25,14,11,.560,9.60,6.48,,9,8,,7,4,,5,5,,1820,1742,,1005,640,1415,.452,170,497,.342,292,403,.725,262,840,327,158,93,371,429
191,Nebraska,27,7,20,.259,6.08,12.28,,3,16,,6,9,,1,10,,1889,2004,,1085,711,1686,.422,240,771,.311,342,476,.718,291,1073,388,184,98,356,466
192,Nevada,26,16,10,.615,5.40,2.12,,8,7,,10,2,,2,7,,1916,1812,,1040,592,1448,.409,212,638,.332,416,582,.715,231,897,356,169,66,324,505
193,Nevada-Las Vegas,27,12,15,.444,-1.48,1.01,,8,10,,8,4,,3,7,,1875,1822,,1080,618,1470,.420,232,637,.364,354,486,.728,223,875,369,136,83,324,400
194,New Hampshire,19,10,9,.526,-8.20,-6.70,,9,6,,5,6,,5,3,,1278,1266,,765,434,1011,.429,122,355,.344,276,386,.715,139,665,182,101,68,237,358
195,New Mexico,22,6,16,.273,-12.38,-1.73,,1,8,,,,,3,8,,1436,1578,,890,557,1255,.444,180,528,.341,284,414,.686,213,771,319,177,67,299,399
196,New Mexico State,20,12,8,.600,-1.21,-5.09,,7,6,,4,2,,5,5,,1422,1283,,800,452,1051,.430,124,383,.324,255,358,.712,154,609,231,94,42,257,360
197,New Orleans,25,10,15,.400,-10.91,-9.74,,8,7,,6,3,,2,10,,1899,1910,,1010,684,1511,.453,159,499,.319,383,559,.685,293,887,336,209,94,393,446
198,Niagara,20,9,11,.450,-7.54,-6.99,,7,9,,5,3,,3,7,,1293,1304,,800,453,1067,.425,150,442,.339,248,347,.715,186,722,276,93,65,264,369
199,Nicholls State,25,18,7,.720,-5.21,-8.71,,14,2,,8,1,,7,5,,1960,1831,,1010,644,1503,.428,186,538,.346,357,512,.697,261,946,317,144,67,395,428
200,NJIT,19,7,12,.368,-9.75,-5.70,,6,10,,3,5,,4,6,,1256,1333,,770,494,1065,.464,127,383,.332,218,313,.696,175,707,241,88,65,274,363
201,Norfolk State NCAA,25,17,8,.680,-6.16,-8.51,,8,4,,7,4,,6,3,,1839,1742,,1005,573,1419,.404,203,642,.316,393,561,.701,263,922,317,140,94,384,476
202,North Alabama,24,13,11,.542,-10.05,-6.30,,7,8,,8,4,,3,6,,1756,1666,,970,577,1378,.419,199,583,.341,313,454,.689,206,840,253,140,70,341,417
203,North Carolina NCAA,29,18,11,.621,14.79,9.52,,10,6,,10,1,,3,7,,2181,2028,,1160,735,1734,.424,233,665,.350,325,466,.697,280,943,376,247,133,396,526
204,North Carolina A&T,21,11,10,.524,-14.27,-8.06,,7,1,,5,4,,5,6,,1517,1523,,845,550,1264,.435,170,488,.348,253,377,.671,256,849,330,123,84,392,402
205,North Carolina Central,14,5,9,.357,-15.99,-8.76,,3,5,,4,2,,0,6,,942,1003,,565,346,771,.449,94,275,.342,217,299,.726,150,522,201,91,46,215,256
206,North Dakota,26,9,17,.346,-10.35,-3.35,,8,8,,5,3,,3,11,,1787,1969,,1055,715,1519,.471,186,484,.384,353,462,.764,227,927,334,167,88,308,477
207,North Dakota State,27,15,12,.556,-0.65,-2.72,,11,5,,6,2,,5,7,,1883,1827,,1085,674,1541,.437,191,566,.337,288,405,.711,182,819,324,136,73,249,448
208,North Florida,23,8,15,.348,-11.48,-4.62,,6,6,,5,3,,3,10,,1601,1725,,920,629,1405,.448,139,417,.333,328,445,.737,288,849,352,183,68,251,357
209,North Texas NCAA,28,18,10,.643,7.58,1.02,,9,5,,8,3,,5,6,,1954,1745,,1130,619,1501,.412,178,533,.334,329,455,.723,253,862,267,175,81,387,422
210,Northeastern,19,10,9,.526,-1.09,0.02,,8,2,,5,1,,4,7,,1277,1298,,765,479,1108,.432,113,350,.323,227,325,.698,177,675,220,129,41,226,294
211,Northern Arizona,22,6,16,.273,-12.97,-1.61,,4,10,,1,7,,4,7,,1390,1640,,885,583,1164,.501,190,513,.370,284,386,.736,174,745,331,118,66,266,384
212,Northern Colorado,22,11,11,.500,-6.70,-4.22,,6,8,,6,5,,4,5,,1551,1519,,885,562,1261,.446,87,293,.297,308,409,.753,155,694,199,137,55,233,367
213,Northern Illinois,19,3,16,.158,-17.90,-2.80,,2,12,,2,7,,1,9,,1184,1471,,765,511,1096,.466,177,454,.390,272,370,.735,201,704,300,115,58,217,300
214,Northern Iowa,25,10,15,.400,-1.75,2.43,,7,11,,6,5,,3,7,,1738,1779,,1010,651,1437,.453,200,609,.328,277,376,.737,178,836,342,183,71,303,390
215,Northern Kentucky,25,14,11,.560,-6.78,-6.90,,11,7,,9,4,,5,6,,1784,1781,,1015,641,1421,.451,188,530,.355,311,462,.673,275,843,345,154,54,317,413
216,Northwestern,24,9,15,.375,9.71,11.76,,6,13,,7,6,,2,8,,1686,1681,,970,586,1369,.428,193,584,.330,316,446,.709,212,861,357,143,78,308,390
217,Northwestern State,29,11,18,.379,-13.48,-4.94,,9,7,,6,4,,4,12,,2106,2312,,1170,843,1783,.473,201,623,.323,425,620,.685,335,1148,467,215,90,391,485
218,Notre Dame,26,11,15,.423,7.73,9.38,,7,11,,6,5,,4,8,,1890,1933,,1040,737,1665,.443,219,598,.366,240,328,.732,288,952,363,158,99,223,394
219,Oakland,30,12,18,.400,-9.33,-2.80,,10,10,,5,4,,6,11,,2240,2436,,1240,919,1937,.474,309,828,.373,289,412,.701,358,1167,630,189,110,410,542
220,Ohio NCAA,25,17,8,.680,5.48,-0.57,,9,5,,8,3,,4,4,,1980,1815,,1000,646,1468,.440,197,583,.338,326,429,.760,228,840,345,141,65,344,441
221,Ohio State NCAA,31,21,10,.677,18.25,12.19,,12,8,,10,4,,7,4,,2392,2204,,1255,767,1821,.421,238,700,.340,432,610,.708,307,1041,424,149,82,312,588
222,Oklahoma NCAA,27,16,11,.593,13.52,8.86,,9,8,,10,3,,4,7,,2012,1886,,1095,687,1627,.422,223,625,.357,289,386,.749,266,977,327,152,82,349,444
223,Oklahoma State NCAA,30,21,9,.700,13.65,9.78,,11,7,,10,3,,8,4,,2297,2181,,1225,768,1869,.411,223,698,.319,422,586,.720,348,1082,371,241,135,440,552
224,Old Dominion,23,15,8,.652,-1.10,-0.87,,11,5,,9,1,,6,6,,1571,1556,,925,547,1305,.419,196,559,.351,266,382,.696,205,779,303,147,77,300,375
225,Omaha,25,5,20,.200,-12.73,-2.09,,3,11,,1,5,,3,12,,1683,1949,,1000,698,1500,.465,209,544,.384,344,467,.737,232,942,346,159,70,303,436
226,Oral Roberts NCAA,29,18,11,.621,1.73,-0.04,,10,5,,8,3,,5,7,,2352,2192,,1165,797,1839,.433,198,585,.338,400,573,.698,348,1145,352,163,86,393,490
227,Oregon NCAA,29,21,7,.750,16.15,9.65,,14,4,,11,2,,7,2,,2097,1915,,1160,693,1570,.441,209,611,.342,320,419,.764,249,898,379,138,78,385,439
228,Oregon State NCAA,33,20,13,.606,11.48,10.82,,10,10,,10,6,,4,6,,2325,2232,,1330,763,1806,.422,210,699,.300,496,687,.722,328,1110,414,175,92,400,600
229,Pacific,18,9,9,.500,2.64,5.23,,6,7,,6,2,,3,6,,1256,1272,,735,444,1017,.437,145,424,.342,239,328,.729,134,582,223,83,52,230,308
230,Penn State,25,11,14,.440,13.53,13.89,,7,12,,7,5,,3,8,,1816,1825,,1010,649,1398,.464,185,537,.345,342,469,.729,200,851,363,139,106,347,432
231,Pennsylvania,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Pepperdine,27,15,12,.556,5.65,5.01,,7,6,,7,5,,3,5,,2076,1988,,1100,707,1616,.438,171,608,.281,403,549,.734,257,948,373,180,53,366,518
233,Pittsburgh,22,10,12,.455,7.80,6.75,,6,10,,7,6,,3,5,,1566,1543,,880,543,1249,.435,163,505,.323,294,415,.708,199,729,348,130,93,263,386
234,Portland,21,6,15,.286,-12.58,5.08,,0,11,,5,8,,1,6,,1459,1748,,845,661,1315,.503,204,544,.375,222,298,.745,213,814,405,137,91,299,402
235,Portland State,22,9,13,.409,-6.33,-4.66,,6,8,,7,6,,2,6,,1512,1463,,885,498,1140,.437,139,383,.363,328,475,.691,163,762,273,125,64,360,418
236,Prairie View,21,16,5,.762,-8.02,-15.07,,13,0,,8,0,,5,3,,1497,1349,,840,461,1097,.420,117,368,.318,310,505,.614,231,757,230,144,66,382,323
237,Presbyterian,22,7,15,.318,-13.96,-9.00,,5,12,,5,6,,2,9,,1411,1476,,885,506,1106,.458,138,399,.346,326,465,.701,184,703,254,156,81,331,411
238,Princeton,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Providence,26,13,13,.500,8.94,8.82,,9,10,,8,3,,4,7,,1816,1813,,1060,668,1533,.436,154,518,.297,323,462,.699,278,947,326,165,87,299,459
240,Purdue NCAA,28,18,10,.643,15.55,11.23,,13,6,,11,1,,5,6,,1989,1868,,1130,657,1579,.416,228,716,.318,324,476,.681,235,880,394,155,96,315,515
241,Purdue Fort Wayne,23,8,15,.348,-12.15,-8.63,,6,14,,5,6,,3,9,,1728,1809,,955,650,1416,.459,187,557,.336,322,431,.747,242,741,325,179,54,282,364
242,Quinnipiac,22,9,13,.409,-9.10,-7.60,,7,10,,8,5,,1,5,,1485,1518,,895,531,1362,.390,141,469,.301,315,445,.708,240,873,270,158,87,277,403
243,Radford,27,15,12,.556,-6.20,-6.60,,12,6,,9,5,,6,6,,1826,1745,,1100,628,1501,.418,222,603,.368,267,366,.730,224,789,311,169,72,330,513
244,Rhode Island,25,10,15,.400,5.29,4.93,,7,10,,6,3,,2,9,,1786,1777,,1020,622,1494,.416,186,563,.330,347,500,.694,247,877,341,173,95,314,475
245,Rice,28,15,13,.536,-3.73,-1.49,,6,10,,9,3,,3,9,,2068,2062,,1120,790,1767,.447,217,613,.354,265,378,.701,265,982,411,216,97,350,447
246,Richmond,23,14,9,.609,9.04,5.00,,6,5,,6,4,,5,3,,1717,1587,,920,592,1284,.461,148,468,.316,255,366,.697,211,806,276,120,61,353,352
247,Rider,23,6,17,.261,-12.24,-5.76,,5,13,,1,8,,4,8,,1553,1702,,925,601,1299,.463,184,521,.353,316,468,.675,204,785,322,148,73,273,395
248,Robert Morris,19,4,15,.211,-13.20,-5.53,,3,12,,3,6,,1,9,,1374,1494,,790,527,1125,.468,162,421,.385,278,385,.722,220,715,276,122,50,261,291
249,Rutgers NCAA,28,16,12,.571,14.14,12.50,,10,10,,10,4,,4,6,,1939,1893,,1125,670,1612,.416,185,573,.323,368,523,.704,296,1019,377,190,92,362,450
250,Sacramento State,20,8,12,.400,-7.76,-3.65,,5,9,,5,3,,3,8,,1443,1442,,815,527,1090,.483,137,383,.358,251,337,.745,155,654,268,90,42,256,343
251,Sacred Heart,18,9,9,.500,-12.19,-7.47,,9,7,,4,3,,5,6,,1265,1350,,735,506,1119,.452,122,371,.329,216,309,.699,210,676,233,106,74,191,325
252,Saint Francis (PA),22,6,16,.273,-10.30,-5.80,,5,13,,4,6,,2,10,,1515,1614,,890,591,1302,.454,157,501,.313,275,383,.718,221,785,294,152,80,288,394
253,Saint Joseph's,20,5,15,.250,-4.56,5.89,,3,9,,3,3,,1,9,,1443,1652,,825,602,1278,.471,165,470,.351,283,401,.706,226,830,331,145,69,259,322
254,Saint Louis,21,14,7,.667,11.76,2.19,,6,4,,12,1,,1,4,,1575,1374,,840,467,1114,.419,143,425,.336,297,409,.726,155,624,241,139,84,286,341
255,Saint Mary's (CA),24,14,10,.583,8.05,6.43,,4,6,,9,3,,2,3,,1542,1503,,960,558,1300,.429,124,352,.352,263,364,.723,174,760,214,125,84,290,378
256,Saint Peter's,25,14,11,.560,-5.48,-7.20,,10,8,,8,3,,4,7,,1580,1537,,1000,511,1323,.386,166,494,.336,349,523,.667,250,879,281,168,103,382,435
257,Sam Houston,28,19,9,.679,-3.29,-4.87,,13,3,,12,1,,7,6,,2229,1969,,1120,680,1612,.422,176,604,.291,433,615,.704,315,1044,378,181,84,495,500
258,Samford,19,6,13,.316,-8.93,-1.63,,2,9,,4,5,,2,7,,1460,1510,,775,501,1145,.438,196,563,.348,312,439,.711,178,686,300,152,55,271,320
259,San Diego,14,3,11,.214,-5.22,5.64,,2,7,,0,5,,3,5,,927,1079,,565,388,822,.472,100,260,.385,203,278,.730,123,547,190,98,44,186,229
260,San Diego State NCAA,28,23,5,.821,14.36,2.99,,14,3,,13,2,,6,2,,2062,1713,,1125,573,1461,.392,225,670,.336,342,465,.735,224,895,349,127,81,421,513
261,San Francisco,25,11,14,.440,6.00,3.84,,4,9,,3,5,,4,6,,1786,1732,,1000,605,1339,.452,122,374,.326,400,535,.748,197,879,279,139,78,345,372
262,San Jose State,21,5,16,.238,-17.50,0.98,,2,12,,4,6,,0,8,,1381,1708,,840,631,1398,.451,173,553,.313,273,380,.718,275,941,328,135,76,215,356
263,Santa Clara,20,12,8,.600,-0.05,2.16,,4,5,,6,3,,4,3,,1393,1412,,800,503,1212,.415,142,439,.323,264,362,.729,180,723,262,121,55,246,430
264,Seattle,23,12,11,.522,-5.24,-3.51,,4,5,,6,3,,3,6,,1677,1578,,925,531,1265,.420,151,458,.330,365,490,.745,230,867,282,118,66,362,439
265,Seton Hall,27,14,13,.519,11.12,9.53,,10,9,,7,4,,6,7,,1924,1881,,1095,680,1576,.431,198,541,.366,323,430,.751,282,936,329,177,93,356,480
266,Siena,17,12,5,.706,-3.99,-8.58,,12,4,,6,2,,6,2,,1149,1071,,680,400,979,.409,100,309,.324,171,242,.707,164,555,166,107,46,200,310
267,South Alabama,28,17,11,.607,-6.03,-5.86,,10,7,,10,5,,6,5,,2075,1985,,1135,700,1706,.410,292,880,.332,293,394,.744,342,1062,413,168,111,388,451
268,South Carolina,21,6,15,.286,3.39,10.01,,4,12,,3,6,,2,7,,1523,1662,,840,566,1222,.463,167,454,.368,363,477,.761,219,796,310,162,93,348,369
269,South Carolina State,18,1,17,.056,-24.90,-7.56,,1,7,,1,6,,0,11,,1102,1414,,720,504,1030,.489,134,376,.356,272,371,.733,195,699,279,135,60,295,298
270,South Carolina Upstate,23,5,18,.217,-13.70,-5.20,,5,11,,3,8,,2,10,,1515,1712,,920,609,1289,.472,169,483,.350,325,465,.699,225,824,321,162,65,301,371
271,South Dakota,25,14,11,.560,-1.25,-3.50,,11,4,,7,2,,5,4,,1899,1805,,1000,616,1465,.420,202,580,.348,371,504,.736,218,854,262,117,58,277,467
272,South Dakota State,23,16,7,.696,3.27,-2.05,,9,3,,8,1,,4,2,,1850,1690,,920,606,1390,.436,195,557,.350,283,357,.793,161,714,296,146,69,252,438
273,South Florida,22,9,13,.409,-0.02,6.27,,4,10,,4,6,,3,4,,1449,1571,,885,553,1238,.447,179,519,.345,286,402,.711,190,743,330,143,86,265,398
274,Southeast Missouri State,27,11,16,.407,-10.18,-7.51,,9,11,,7,6,,3,9,,1864,1936,,1110,672,1478,.455,191,528,.362,401,575,.697,214,890,368,185,90,377,512
275,Southeastern Louisiana,26,8,18,.308,-17.40,-8.02,,5,11,,3,4,,4,13,,1775,2019,,1055,700,1452,.482,204,570,.358,415,552,.752,246,940,404,174,85,417,562
276,Southern,19,8,11,.421,-13.49,-13.07,,8,6,,5,2,,3,7,,1327,1335,,775,457,1088,.420,115,348,.330,306,444,.689,176,651,216,145,79,291,353
277,Southern California NCAA,33,25,8,.758,20.50,10.65,,15,5,,13,2,,7,3,,2473,2148,,1340,780,2000,.390,234,702,.333,354,482,.734,344,1076,420,185,91,382,618
278,Southern Illinois,26,12,14,.462,-3.56,0.72,,5,13,,8,5,,3,8,,1704,1770,,1050,662,1447,.457,200,588,.340,246,342,.719,208,889,377,166,83,328,399
279,SIU Edwardsville,26,9,17,.346,-14.94,-6.02,,7,12,,2,8,,6,7,,1709,1897,,1040,680,1504,.452,195,578,.337,342,501,.683,281,909,401,207,60,357,450
280,Southern Methodist,17,11,6,.647,10.97,4.44,,7,4,,6,2,,5,2,,1269,1158,,680,395,976,.405,134,381,.352,234,344,.680,185,594,237,121,68,243,309
281,Southern Mississippi,25,8,17,.320,-6.88,-2.10,,4,13,,6,7,,2,9,,1605,1668,,1005,590,1395,.423,207,620,.334,281,403,.697,206,852,311,176,55,336,382
282,Southern Utah,24,20,4,.833,0.63,-5.69,,12,2,,14,0,,5,3,,2021,1669,,965,607,1428,.425,182,555,.328,273,409,.667,190,757,311,119,70,329,476
283,St. Bonaventure NCAA,21,16,5,.762,13.44,4.49,,11,4,,8,1,,4,3,,1471,1283,,840,454,1166,.389,154,502,.307,221,334,.662,219,708,258,103,67,263,328
284,St. Francis (NY),19,9,10,.474,-10.23,-8.38,,9,9,,4,6,,5,4,,1476,1511,,765,520,1125,.462,146,383,.381,325,440,.739,205,704,271,116,79,280,338
285,St. John's (NY),27,16,11,.593,9.41,7.19,,10,9,,11,3,,4,6,,2132,2072,,1095,756,1634,.463,206,603,.342,354,520,.681,287,1023,395,186,108,443,452
286,Stanford,27,14,13,.519,10.15,10.01,,10,10,,5,4,,6,6,,1883,1879,,1100,669,1609,.416,215,640,.336,326,435,.749,280,905,342,189,97,388,494
287,Stephen F. Austin,21,16,5,.762,-1.63,-8.46,,13,3,,10,1,,6,4,,1686,1484,,850,500,1134,.441,136,405,.336,348,466,.747,186,603,272,160,67,381,428
288,Stetson,27,12,15,.444,-7.26,-4.51,,7,9,,7,5,,3,8,,1925,1896,,1090,691,1545,.447,198,573,.346,316,454,.696,242,920,394,154,86,341,411
289,Stony Brook,23,9,14,.391,-6.14,-4.73,,7,9,,5,5,,4,8,,1522,1509,,930,533,1308,.407,173,521,.332,270,386,.699,227,816,290,150,67,305,413
290,Syracuse NCAA,28,18,10,.643,13.27,8.59,,9,7,,13,1,,2,7,,2095,1964,,1125,707,1724,.410,242,762,.318,308,415,.742,355,1060,484,166,89,391,438
291,Tarleton State,20,10,10,.500,-7.28,-3.02,,5,7,,6,3,,4,7,,1467,1246,,800,398,985,.404,157,455,.345,293,409,.716,187,672,282,69,75,389,374
292,TCU,26,12,14,.462,2.61,6.99,,5,11,,6,7,,3,6,,1738,1852,,1045,684,1523,.449,177,528,.335,307,447,.687,267,893,402,182,93,301,420
293,Temple,16,5,11,.313,2.57,5.57,,4,10,,3,5,,2,5,,1053,1101,,640,385,944,.408,123,359,.343,208,299,.696,169,592,213,90,55,175,290
294,Tennessee NCAA,27,18,9,.667,16.87,8.46,,10,7,,13,3,,4,4,,1941,1714,,1080,599,1492,.401,184,568,.324,332,456,.728,272,917,278,175,73,424,521
295,Tennessee State,23,4,19,.174,-14.10,-7.23,,3,17,,4,8,,0,11,,1573,1702,,930,575,1292,.445,161,474,.340,391,559,.699,250,878,299,140,96,374,400
296,Tennessee Tech,27,5,22,.185,-14.13,-3.84,,5,15,,5,6,,0,16,,1797,2075,,1085,776,1615,.480,219,620,.353,304,431,.705,255,930,490,197,78,345,391
297,Tennessee-Martin,24,8,16,.333,-19.41,-5.89,,6,14,,6,7,,2,9,,1571,1847,,970,650,1341,.485,207,562,.368,340,486,.700,257,886,413,164,79,348,402
298,Texas NCAA,27,19,8,.704,15.51,9.36,,11,6,,8,5,,6,2,,2008,1842,,1095,644,1579,.408,166,523,.317,388,567,.684,278,928,267,169,84,339,481
299,Texas A&M,18,8,10,.444,2.20,4.86,,2,8,,6,4,,2,4,,1157,1205,,720,432,959,.450,155,455,.341,186,284,.655,174,580,293,120,68,271,307
300,Texas A&M-Corpus Christi,24,5,19,.208,-16.77,-6.10,,2,13,,4,8,,1,10,,1554,1716,,960,616,1402,.439,158,487,.324,326,441,.739,239,871,360,205,68,338,426
301,Texas Southern NCAA,26,17,9,.654,-6.15,-9.03,,10,3,,8,2,,5,6,,1921,1806,,1045,626,1563,.401,189,610,.310,365,522,.699,261,928,314,165,94,378,501
302,Texas State,25,18,7,.720,-3.85,-7.37,,12,3,,8,3,,9,3,,1660,1543,,1015,537,1274,.422,179,513,.349,290,416,.697,201,744,283,148,72,374,404
303,Texas Tech NCAA,29,18,11,.621,16.59,7.28,,9,8,,11,4,,5,4,,2103,1833,,1170,631,1533,.412,200,585,.342,371,545,.681,284,965,284,159,87,465,576
304,Texas-Rio Grande Valley,19,9,10,.474,-9.63,-5.23,,2,5,,8,3,,1,6,,1376,1287,,760,436,1073,.406,105,351,.299,310,453,.684,224,757,259,126,59,355,419
305,The Citadel,25,13,12,.520,-6.07,-1.45,,5,11,,11,3,,1,8,,2019,1959,,1000,727,1626,.447,175,562,.311,330,435,.759,236,931,324,175,74,281,462
306,Toledo,30,21,9,.700,6.59,-1.88,,15,4,,12,1,,7,5,,2433,2179,,1215,811,1905,.426,228,766,.298,329,451,.729,358,1120,368,162,87,374,530
307,Towson,18,4,14,.222,-9.83,-2.33,,3,9,,4,4,,0,6,,1214,1349,,730,478,1067,.448,167,436,.383,226,313,.722,192,626,232,98,59,195,318
308,Troy,28,11,17,.393,-12.06,-4.06,,4,12,,7,4,,2,11,,1829,1942,,1125,696,1627,.428,221,622,.355,329,490,.671,262,1008,372,224,110,375,516
309,Tulane,23,10,13,.435,1.03,3.59,,4,12,,6,6,,3,6,,1470,1529,,920,538,1281,.420,197,551,.358,256,384,.667,247,890,367,122,78,344,388
310,Tulsa,23,11,12,.478,4.19,5.43,,7,9,,7,5,,4,4,,1573,1509,,920,520,1272,.409,181,540,.335,288,441,.653,252,806,287,172,58,338,394
311,UAB,29,22,7,.759,5.80,-3.83,,13,5,,15,2,,6,4,,2105,1748,,1160,633,1566,.404,181,569,.318,301,434,.694,252,994,310,122,105,478,477
312,UC Davis,18,10,8,.556,-5.83,-4.24,,7,5,,4,3,,4,3,,1295,1289,,735,448,962,.466,118,337,.350,275,385,.714,155,597,238,112,61,307,358
313,UC Irvine,27,18,9,.667,3.46,-0.86,,13,4,,10,1,,6,6,,1950,1712,,1090,603,1559,.387,204,624,.327,302,430,.702,236,862,333,190,64,358,459
