Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
142,Lamar,31,9,22,.290,-17.40,-7.65,,5,13,,6,9,,2,12,,2104,2311,,67.9,109.0,.305,.442,.545,49.8,64.2,11.8,9.7,.522,15.3,33.2,.204
143,Lehigh,30,16,14,.533,-9.08,-6.04,,11,7,,9,6,,7,8,,2094,2082,,69.7,99.5,.284,.349,.516,51.9,47.7,8.4,8.1,.489,14.9,25.8,.193
144,Liberty,36,27,9,.750,8.36,-1.91,,15,3,,19,1,,6,7,,2689,2194,,65.7,92.8,.274,.364,.513,47.2,41.3,8.7,9.0,.480,18.0,20.6,.201
145,Lindenwood,32,11,21,.344,-14.80,-6.35,,6,12,,9,4,,2,14,,2226,2362,,69.2,104.7,.297,.417,.540,52.3,54.0,9.8,8.2,.513,15.8,29.7,.206
146,Lipscomb,33,20,13,.606,-1.95,-4.02,,11,7,,13,2,,7,11,,2521,2343,,69.7,100.4,.230,.392,.522,47.7,41.2,8.7,7.3,.493,14.6,24.1,.171
147,Little Rock,31,10,21,.323,-12.62,-6.97,,6,12,,8,5,,2,16,,2337,2461,,72.9,108.0,.371,.377,.572,50.4,52.6,8.5,8.7,.549,17.0,29.5,.247
148,Long Beach State,33,17,16,.515,-0.58,-0.42,,11,9,,9,5,,6,9,,2524,2455,,72.6,99.8,.296,.399,.523,46.1,55.0,10.1,6.5,.489,16.5,27.7,.216
149,Long Island University,29,3,26,.103,-24.46,-6.61,,1,15,,2,10,,1,14,,1935,2319,,73.6,108.7,.315,.352,.562,51.9,59.0,11.9,8.9,.539,15.2,29.5,.213
150,Longwood,32,20,12,.625,-1.75,-6.35,,12,6,,12,3,,8,8,,2341,2119,,67.1,98.7,.324,.426,.542,47.6,52.8,8.8,9.2,.509,19.1,26.4,.233
151,Louisiana NCAA,34,26,8,.765,4.27,-0.51,,13,5,,14,0,,7,7,,2630,2362,,69.2,100.0,.326,.305,.526,45.5,42.1,9.5,8.0,.493,16.0,25.9,.229
152,Louisiana State,33,14,19,.424,3.32,6.44,,2,16,,10,8,,0,9,,2231,2334,,66.7,106.1,.303,.416,.549,49.3,52.0,9.0,10.4,.518,15.3,28.8,.219
153,Louisiana Tech,33,15,18,.455,0.10,1.90,,7,13,,9,6,,4,11,,2383,2320,,67.7,101.6,.373,.425,.556,48.5,59.1,9.9,10.4,.524,19.4,27.7,.261
154,Louisiana-Monroe,32,11,21,.344,-8.64,-0.57,,7,11,,7,8,,4,10,,2157,2235,,67.2,102.7,.277,.393,.537,50.2,54.0,9.4,10.0,.505,16.3,28.9,.205
155,Louisville,32,4,28,.125,-5.39,6.45,,2,18,,4,13,,0,11,,2046,2425,,67.0,113.1,.306,.397,.569,50.8,56.1,10.4,10.3,.541,13.2,30.0,.221
156,Loyola (IL),31,10,21,.323,-4.65,0.44,,4,14,,6,8,,3,8,,2089,2247,,67.0,106.8,.375,.381,.559,51.2,51.2,11.8,9.9,.516,15.8,28.5,.285
157,Loyola (MD),33,13,20,.394,-12.05,-6.14,,7,11,,9,6,,3,13,,2222,2331,,66.8,105.3,.288,.365,.568,51.1,54.3,10.1,7.9,.544,18.1,28.0,.204
158,Loyola Marymount,31,19,12,.613,4.98,4.32,,9,7,,13,3,,4,7,,2335,2265,,69.1,104.4,.347,.339,.548,46.8,45.9,7.4,8.3,.513,14.6,24.1,.251
159,Maine,30,13,17,.433,-8.88,-4.66,,7,9,,8,4,,5,12,,2054,2091,,67.0,102.8,.280,.366,.552,52.7,52.0,8.6,8.4,.525,18.1,28.7,.200
160,Manhattan,30,12,18,.400,-9.87,-4.94,,10,10,,5,9,,6,7,,2016,2112,,67.2,102.6,.300,.364,.536,53.3,55.7,11.0,8.6,.507,17.8,33.4,.211
161,Marist,33,13,20,.394,-8.44,-5.68,,6,14,,5,10,,4,9,,2110,2201,,65.5,101.4,.284,.376,.512,51.1,48.7,8.8,8.4,.479,14.5,28.9,.204
162,Marquette NCAA,36,29,7,.806,17.07,8.01,,17,3,,17,1,,8,4,,2856,2530,,69.3,100.0,.291,.375,.538,52.7,58.1,8.1,9.4,.510,19.5,31.7,.205
163,Marshall,32,24,8,.750,7.13,-2.84,,13,5,,15,2,,9,5,,2616,2281,,72.7,96.9,.277,.344,.500,49.7,46.9,8.8,4.0,.478,17.3,32.4,.176
164,Maryland NCAA,35,22,13,.629,14.58,8.35,,11,9,,16,1,,2,9,,2440,2222,,64.5,98.1,.284,.319,.512,48.9,47.2,7.4,9.8,.477,16.1,28.1,.208
165,Maryland-Baltimore County,32,18,14,.563,-6.22,-6.96,,8,8,,13,4,,5,10,,2378,2328,,68.4,106.0,.259,.383,.551,50.5,50.8,7.6,7.8,.525,14.9,26.6,.188
166,Maryland-Eastern Shore,31,18,13,.581,-7.63,-5.48,,9,5,,10,3,,7,9,,2162,2054,,71.4,92.4,.334,.365,.530,51.7,53.1,9.3,9.1,.494,23.3,30.2,.238
167,Massachusetts,31,15,16,.484,-1.34,0.30,,6,12,,8,6,,3,8,,2163,2214,,70.7,101.1,.324,.407,.535,47.4,59.2,11.0,8.2,.502,16.9,27.9,.231
168,Massachusetts-Lowell,34,26,8,.765,0.63,-8.53,,11,5,,17,0,,9,8,,2653,2243,,69.7,94.3,.321,.327,.502,43.9,46.5,10.8,7.7,.462,17.4,26.1,.232
169,McNeese State,34,11,23,.324,-13.63,-5.48,,6,12,,7,9,,4,14,,2352,2565,,67.9,109.9,.344,.389,.574,49.4,62.3,10.2,7.1,.545,16.6,30.9,.245
170,Memphis NCAA,35,26,9,.743,14.50,6.90,,13,5,,13,2,,7,5,,2778,2512,,72.2,98.3,.344,.429,.511,49.6,55.4,9.9,9.5,.467,17.8,32.6,.254
171,Mercer,33,14,19,.424,-5.11,-3.98,,6,12,,7,7,,4,10,,2268,2211,,65.5,101.1,.354,.339,.526,48.2,45.7,8.6,5.9,.486,15.7,27.4,.257
172,Merrimack,34,18,16,.529,-11.18,-9.12,,12,4,,10,6,,8,8,,2128,2119,,67.1,92.8,.257,.334,.507,56.6,59.4,9.9,10.8,.477,22.1,34.8,.183
173,Miami (FL) NCAA,37,29,8,.784,13.98,6.84,,15,5,,16,1,,7,4,,2925,2661,,68.9,103.9,.240,.385,.539,48.0,54.4,8.5,8.6,.512,15.8,28.8,.178
174,Miami (OH),32,12,20,.375,-7.46,-2.43,,6,12,,9,9,,3,9,,2357,2385,,69.4,107.0,.360,.365,.560,51.5,49.8,11.1,8.3,.525,16.7,31.1,.262
175,Michigan,34,18,16,.529,12.43,8.69,,11,9,,13,4,,3,8,,2494,2367,,67.4,101.0,.258,.338,.507,49.0,45.2,7.7,7.1,.479,12.6,25.8,.180
176,Michigan State NCAA,34,21,13,.618,14.25,11.25,,11,8,,12,2,,5,7,,2411,2309,,65.4,102.3,.279,.385,.518,47.8,53.6,8.5,9.0,.486,13.0,25.2,.201
177,Middle Tennessee,33,19,14,.576,2.95,2.08,,11,9,,12,2,,3,11,,2313,2236,,67.0,100.4,.334,.341,.548,48.6,45.6,10.1,8.0,.508,19.4,29.0,.253
178,Milwaukee,34,22,12,.647,-4.69,-3.98,,14,6,,15,3,,6,7,,2659,2522,,72.3,100.7,.288,.417,.507,48.2,49.9,10.7,9.1,.472,15.8,32.1,.209
179,Minnesota,31,9,22,.290,-0.30,7.86,,2,17,,6,11,,1,9,,1949,2202,,65.4,107.7,.248,.313,.531,52.5,51.9,10.1,10.3,.505,12.7,30.8,.176
180,Mississippi,33,12,21,.364,5.73,7.30,,3,15,,7,10,,2,9,,2227,2279,,66.6,103.3,.303,.344,.532,48.9,56.0,10.6,7.4,.495,15.7,29.9,.226
181,Mississippi State NCAA,34,21,13,.618,11.43,6.69,,8,10,,12,4,,4,6,,2234,2073,,64.9,92.6,.276,.438,.496,46.9,58.2,9.6,8.1,.462,18.9,28.6,.197
182,Mississippi Valley State,32,5,27,.156,-18.28,-4.56,,4,14,,4,6,,1,19,,1953,2392,,68.2,108.7,.398,.395,.563,52.4,53.5,13.1,9.1,.533,16.8,32.4,.272
183,Missouri NCAA,35,25,10,.714,11.41,6.89,,11,7,,16,3,,5,5,,2762,2604,,70.0,105.6,.342,.442,.561,55.3,57.2,8.8,6.8,.523,20.3,37.2,.257
184,Missouri State,32,17,15,.531,0.35,-1.00,,12,8,,10,4,,5,8,,2098,2021,,63.0,99.1,.296,.388,.521,47.0,48.9,9.9,10.1,.487,16.4,26.6,.213
185,Monmouth,33,7,26,.212,-15.64,-2.61,,5,13,,3,10,,3,15,,2036,2466,,68.4,109.3,.388,.460,.577,52.4,55.9,10.1,9.4,.544,18.2,32.9,.279
186,Montana,31,17,14,.548,-1.15,-1.85,,10,7,,9,4,,6,9,,2147,2114,,64.1,106.0,.368,.354,.553,49.9,46.9,7.9,7.1,.508,14.3,24.9,.285
187,Montana State NCAA,35,25,10,.714,2.18,-1.43,,15,3,,12,1,,10,5,,2588,2342,,67.9,97.8,.347,.347,.533,48.2,39.5,8.2,5.7,.491,17.9,24.0,.260
188,Morehead State,34,22,12,.647,-7.10,-5.07,,14,4,,14,2,,8,9,,2374,2266,,66.9,99.3,.273,.320,.519,47.5,43.1,8.5,9.5,.488,14.9,23.6,.197
189,Morgan State,31,15,16,.484,-11.58,-6.10,,8,7,,10,2,,3,12,,2323,2242,,73.8,96.8,.395,.335,.526,52.4,55.6,11.2,8.9,.492,21.6,36.1,.267
190,Mount St. Mary's,33,13,20,.394,-8.18,-4.02,,8,12,,5,9,,7,10,,2101,2212,,65.8,101.1,.291,.361,.517,50.6,48.9,11.6,8.3,.484,15.5,29.6,.209
191,Murray State,32,17,15,.531,-4.45,-1.61,,11,9,,11,2,,3,11,,2254,2305,,66.9,106.4,.242,.416,.541,49.6,52.8,8.5,7.5,.517,14.0,27.2,.174
192,Navy,31,18,13,.581,-2.79,-6.12,,11,7,,9,6,,9,7,,2152,2013,,64.9,99.2,.295,.387,.524,48.6,55.0,8.8,8.5,.501,17.3,27.7,.193
193,NC State NCAA,34,23,11,.676,12.50,5.58,,12,8,,15,2,,4,6,,2643,2408,,69.8,101.0,.340,.336,.537,48.8,45.8,7.2,6.9,.498,16.7,26.1,.251
194,Nebraska,32,16,16,.500,7.12,9.02,,9,11,,11,4,,4,9,,2175,2236,,67.2,102.3,.219,.436,.521,50.7,59.6,9.8,12.1,.499,15.3,28.3,.152
195,Nevada NCAA,33,22,11,.667,10.01,6.41,,12,6,,14,1,,6,7,,2397,2238,,66.4,100.2,.314,.424,.530,50.1,53.9,7.5,8.4,.495,16.4,24.6,.229
196,Nevada-Las Vegas,32,19,13,.594,7.20,5.17,,7,11,,10,7,,5,6,,2376,2241,,69.6,98.7,.308,.445,.549,51.9,58.2,8.6,8.3,.517,21.6,30.5,.225
197,New Hampshire,30,15,15,.500,-9.05,-5.70,,9,7,,11,4,,4,11,,1992,2011,,65.7,101.2,.297,.333,.518,50.8,40.4,8.4,8.1,.487,14.5,26.4,.208
198,New Mexico,34,22,12,.647,10.82,5.22,,8,10,,15,5,,5,6,,2749,2525,,72.0,102.0,.289,.386,.529,48.6,52.6,8.1,6.7,.501,15.3,27.0,.201
199,New Mexico State,24,9,15,.375,-1.56,2.45,,2,10,,6,4,,1,9,,1769,1720,,71.6,100.1,.348,.451,.539,48.6,50.9,7.6,7.3,.504,17.3,25.1,.248
200,New Orleans,32,12,20,.375,-14.23,-7.36,,7,11,,6,9,,4,10,,2340,2536,,72.5,108.5,.383,.364,.577,51.3,49.4,12.0,6.4,.540,18.1,32.6,.285
201,Niagara,31,16,15,.516,-6.78,-4.58,,10,10,,9,4,,4,10,,2016,2044,,63.7,102.8,.332,.306,.530,50.1,43.9,8.3,10.3,.494,14.8,28.0,.240
202,Nicholls State,31,16,15,.516,-8.54,-5.46,,11,7,,11,2,,4,12,,2344,2253,,72.7,99.9,.456,.386,.555,50.9,59.1,8.5,7.7,.510,21.3,30.9,.329
203,NJIT,30,7,23,.233,-12.57,-5.61,,4,12,,5,8,,2,15,,2008,2182,,66.6,107.4,.278,.386,.539,52.2,49.1,7.7,8.8,.516,13.0,28.7,.187
204,Norfolk State,33,22,11,.667,-3.72,-6.62,,9,5,,10,2,,6,8,,2501,2264,,68.1,100.0,.374,.473,.525,46.5,62.0,9.6,7.3,.490,17.5,29.5,.256
205,North Alabama,33,18,15,.545,-8.65,-3.95,,10,8,,9,4,,8,10,,2446,2452,,69.5,105.8,.305,.363,.539,50.8,50.3,8.2,9.9,.508,14.0,27.4,.217
206,North Carolina,33,20,13,.606,12.94,7.66,,11,9,,12,3,,4,7,,2514,2340,,69.3,100.3,.263,.320,.516,46.4,42.0,8.1,9.1,.487,13.2,23.3,.186
207,North Carolina A&T,32,13,19,.406,-11.40,-3.95,,8,10,,8,5,,4,10,,2264,2362,,70.7,103.6,.289,.374,.528,52.5,48.9,7.1,7.9,.496,15.0,30.0,.210
208,North Carolina Central,30,18,12,.600,-2.91,-6.10,,10,4,,13,1,,4,10,,2268,1977,,70.2,92.4,.340,.368,.514,47.4,54.5,9.5,10.4,.481,20.7,28.6,.232
209,North Dakota,33,13,20,.394,-7.60,-3.09,,6,12,,8,8,,4,11,,2380,2438,,68.2,107.5,.268,.317,.555,51.3,39.7,8.8,8.7,.526,14.1,26.7,.200
210,North Dakota State,33,16,17,.485,-4.56,-2.11,,11,7,,9,4,,5,10,,2404,2414,,69.3,105.6,.267,.358,.534,47.9,42.8,9.4,7.4,.501,11.5,22.9,.201
211,North Florida,31,14,17,.452,-6.75,-2.54,,9,9,,11,2,,3,14,,2363,2405,,69.1,110.5,.234,.290,.540,52.2,52.3,10.0,9.5,.515,12.4,32.0,.171
212,North Texas,38,31,7,.816,10.71,2.51,,16,4,,14,2,,10,3,,2452,2121,,59.5,92.6,.402,.353,.489,46.5,42.0,9.0,7.1,.444,17.6,28.2,.276
213,Northeastern,30,10,20,.333,-10.33,-3.96,,6,12,,6,6,,3,12,,1959,2150,,67.1,105.9,.317,.295,.534,47.8,45.5,11.2,8.9,.501,12.7,26.9,.226
214,Northern Arizona,35,12,23,.343,-3.87,-0.20,,5,13,,6,8,,3,13,,2581,2615,,68.0,108.3,.383,.385,.577,50.0,52.4,7.1,8.6,.540,15.8,25.1,.284
215,Northern Colorado,32,12,20,.375,-4.65,-0.65,,6,12,,6,7,,3,12,,2355,2480,,69.3,110.9,.320,.332,.560,51.1,48.3,7.6,10.5,.529,12.4,26.9,.233
216,Northern Illinois,32,13,19,.406,-6.55,-2.65,,9,9,,5,7,,7,10,,2304,2401,,70.9,105.4,.357,.368,.542,53.2,48.5,9.4,8.5,.510,16.3,32.5,.247
217,Northern Iowa,32,14,18,.438,-2.68,-1.07,,9,11,,8,8,,4,7,,2244,2238,,67.8,102.3,.264,.469,.558,50.1,52.1,9.8,7.1,.532,16.9,22.5,.192
218,Northern Kentucky NCAA,35,22,13,.629,-0.83,-2.89,,14,6,,14,3,,6,6,,2372,2224,,63.5,98.3,.300,.389,.538,50.9,61.0,8.8,7.2,.509,21.0,32.1,.212
219,Northwestern NCAA,34,22,12,.647,13.68,8.71,,12,8,,13,5,,7,4,,2303,2134,,65.0,95.9,.316,.419,.515,50.4,61.3,6.9,9.7,.484,18.6,27.7,.216
220,Northwestern State,33,22,11,.667,-4.72,-7.04,,13,5,,10,3,,10,7,,2463,2378,,68.4,104.5,.382,.338,.553,51.4,52.2,8.0,8.5,.510,18.5,33.8,.287
221,Notre Dame,32,11,21,.344,2.09,4.59,,3,17,,11,8,,0,10,,2227,2307,,65.4,109.8,.265,.361,.550,53.6,50.7,7.3,9.9,.521,12.0,26.5,.198
222,Oakland,32,13,19,.406,-8.06,-2.90,,11,9,,8,6,,5,10,,2347,2442,,69.0,108.5,.227,.395,.566,54.6,61.7,8.1,8.3,.541,16.9,32.7,.172
223,Ohio,33,19,14,.576,1.07,-2.68,,10,8,,14,1,,4,11,,2602,2413,,69.7,104.5,.335,.387,.539,47.8,47.0,8.4,8.3,.511,15.5,28.5,.227
224,Ohio State,35,16,19,.457,12.99,9.45,,5,15,,10,6,,1,10,,2538,2414,,65.9,103.9,.281,.367,.521,48.0,49.1,7.1,7.1,.489,13.7,28.6,.203
225,Oklahoma,32,15,17,.469,11.38,11.25,,5,13,,9,7,,2,8,,2165,2161,,66.4,100.9,.301,.307,.512,50.0,42.9,10.6,9.9,.480,13.6,27.2,.211
226,Oklahoma State,36,20,16,.556,12.62,10.18,,8,10,,12,6,,5,7,,2458,2370,,68.0,96.1,.304,.389,.499,47.4,52.2,11.2,7.5,.456,16.3,28.2,.229
227,Old Dominion,31,19,12,.613,-0.41,-0.64,,11,7,,12,4,,6,5,,2073,2052,,65.6,100.5,.343,.423,.510,48.1,55.7,8.9,9.9,.479,15.0,28.7,.228
228,Omaha,32,9,23,.281,-10.80,-1.83,,4,14,,5,7,,1,15,,2192,2438,,68.3,111.1,.331,.409,.567,51.9,52.1,10.4,8.0,.532,14.0,28.6,.248
229,Oral Roberts NCAA,35,30,5,.857,8.55,-2.84,,18,0,,16,0,,11,4,,2915,2458,,71.5,98.2,.203,.393,.508,50.0,45.5,7.3,7.9,.484,15.5,27.4,.145
230,Oregon,36,21,15,.583,13.83,9.50,,12,8,,15,6,,4,6,,2542,2386,,66.5,99.3,.239,.371,.506,46.2,50.9,9.1,7.2,.471,14.3,26.4,.184
231,Oregon State,32,11,21,.344,0.08,6.60,,5,15,,10,7,,1,10,,1959,2144,,65.1,102.9,.340,.382,.529,51.9,58.0,10.0,9.9,.492,15.7,30.1,.246
232,Pacific,33,15,18,.455,-0.56,2.05,,7,9,,7,10,,7,7,,2502,2565,,70.8,109.0,.363,.403,.565,53.9,49.3,7.6,8.9,.539,15.9,30.7,.247
233,Penn State NCAA,37,23,14,.622,13.04,9.02,,10,10,,13,4,,4,7,,2673,2524,,64.4,104.2,.255,.376,.518,51.8,55.1,7.1,9.4,.491,11.5,25.6,.180
234,Pennsylvania,30,17,13,.567,0.85,-1.11,,9,5,,11,4,,6,9,,2249,2160,,67.9,104.2,.311,.442,.520,47.3,52.2,9.4,8.2,.490,12.9,27.7,.213
235,Pepperdine,31,9,22,.290,-0.12,4.71,,2,14,,8,8,,0,12,,2417,2520,,73.9,108.2,.320,.340,.549,50.9,48.0,9.6,5.4,.521,14.1,29.3,.225
236,Pittsburgh NCAA,36,24,12,.667,10.59,5.20,,14,6,,14,3,,7,5,,2704,2510,,68.1,102.4,.304,.394,.517,48.9,53.7,7.4,10.1,.485,14.3,28.6,.213
237,Portland,33,14,19,.424,1.68,4.13,,5,11,,10,7,,2,10,,2566,2594,,71.1,109.7,.280,.436,.560,51.9,50.9,8.7,6.0,.538,14.8,30.0,.192
238,Portland State,31,12,19,.387,-5.17,-0.58,,6,11,,6,7,,5,9,,2363,2340,,72.3,104.4,.455,.339,.576,53.3,54.0,7.1,5.9,.532,19.6,29.9,.338
239,Prairie View,32,13,19,.406,-8.92,-6.58,,9,9,,9,3,,4,14,,2168,2196,,69.7,96.6,.417,.336,.532,49.0,48.4,8.1,10.3,.488,19.3,27.7,.299
240,Presbyterian,32,5,27,.156,-13.55,-5.02,,1,17,,5,9,,0,15,,2021,2223,,65.1,105.9,.388,.351,.557,50.1,47.6,10.6,11.8,.532,16.5,29.3,.254
241,Princeton NCAA,32,23,9,.719,4.76,-0.97,,10,4,,11,3,,8,4,,2416,2192,,69.0,98.1,.280,.332,.508,45.8,43.7,8.8,9.5,.479,13.5,22.2,.193
242,Providence NCAA,33,21,12,.636,12.89,6.55,,13,7,,15,2,,6,6,,2552,2343,,68.2,102.1,.254,.336,.528,46.0,48.1,8.7,9.7,.497,14.9,27.2,.189
243,Purdue NCAA,35,29,6,.829,18.23,8.31,,15,5,,14,2,,8,3,,2543,2196,,64.2,97.4,.192,.354,.497,41.9,51.3,9.5,8.6,.472,13.6,23.5,.142
244,Purdue Fort Wayne,32,17,15,.531,-5.46,-4.96,,9,11,,9,6,,7,8,,2364,2234,,70.4,98.8,.227,.395,.528,49.3,46.6,9.4,10.2,.503,16.4,25.0,.163
245,Queens (NC),33,18,15,.545,-4.16,-4.26,,7,11,,8,5,,7,10,,2564,2463,,71.0,105.2,.251,.362,.546,47.5,47.9,9.0,12.0,.521,14.2,25.4,.180
246,Quinnipiac,32,20,12,.625,-2.43,-5.20,,11,9,,9,4,,9,6,,2335,2231,,69.3,99.4,.266,.366,.510,47.7,47.7,9.3,10.9,.481,14.7,27.8,.187
247,Radford,36,21,15,.583,-1.86,-3.86,,12,6,,10,3,,7,10,,2496,2332,,64.9,99.5,.311,.371,.538,48.4,47.6,8.6,7.0,.511,18.2,27.5,.212
248,Rhode Island,31,9,22,.290,-4.16,0.49,,5,13,,7,9,,1,10,,2046,2190,,68.3,102.1,.317,.347,.522,49.3,51.2,9.9,13.6,.491,15.0,29.5,.220
249,Rice,35,19,16,.543,-1.95,1.40,,8,12,,11,7,,6,7,,2693,2680,,70.8,106.6,.249,.374,.555,49.8,46.0,9.6,7.6,.534,14.7,25.6,.173
250,Richmond,33,15,18,.455,1.43,0.34,,7,11,,12,4,,1,11,,2273,2237,,66.4,100.5,.262,.403,.525,51.6,49.8,8.9,9.4,.496,15.2,25.4,.190
251,Rider,30,16,14,.533,-3.49,-4.90,,13,7,,8,5,,8,6,,2105,2027,,65.1,102.5,.380,.430,.528,46.6,52.8,9.1,7.5,.501,14.8,28.0,.245
252,Robert Morris,33,16,17,.485,-5.83,-5.57,,10,10,,11,4,,5,10,,2287,2205,,67.4,98.8,.306,.323,.526,49.2,44.0,10.0,7.4,.490,17.2,27.7,.224
253,Rutgers,34,19,15,.559,14.58,7.31,,10,10,,14,6,,4,7,,2326,2079,,66.1,91.7,.274,.429,.496,48.2,56.2,8.8,9.5,.466,19.0,28.0,.189
254,Sacramento State,32,14,18,.438,-4.63,-1.60,,7,11,,9,4,,5,10,,2114,2169,,63.3,105.0,.250,.305,.538,45.4,46.1,10.3,7.6,.510,13.0,23.8,.184
255,Sacred Heart,33,16,17,.485,-12.78,-10.91,,8,8,,9,6,,7,11,,2332,2351,,70.4,100.5,.270,.369,.528,51.0,53.2,10.5,7.9,.501,17.2,30.3,.189
256,Saint Francis (PA),31,13,18,.419,-13.41,-9.27,,9,7,,10,5,,3,13,,2263,2286,,69.2,106.1,.296,.353,.537,50.6,50.1,9.7,7.5,.510,13.4,28.3,.204
257,Saint Joseph's,33,16,17,.485,-0.33,-0.30,,8,10,,10,6,,4,7,,2388,2389,,69.4,103.5,.328,.421,.538,51.1,58.9,9.8,11.6,.505,16.4,30.7,.231
258,Saint Louis,33,21,12,.636,6.04,2.85,,12,6,,15,3,,4,7,,2493,2348,,69.9,101.8,.320,.381,.515,47.0,52.9,9.2,8.2,.479,13.4,26.2,.231
259,Saint Mary's (CA) NCAA,35,27,8,.771,17.41,7.18,,14,2,,16,2,,6,2,,2473,2105,,63.8,93.3,.304,.319,.509,44.7,37.2,7.4,10.4,.470,17.4,21.9,.226
260,Saint Peter's,32,14,18,.438,-9.90,-5.25,,7,13,,8,6,,4,11,,1986,2083,,63.2,102.3,.509,.359,.541,48.1,50.0,7.2,11.8,.489,17.3,30.0,.365
261,Sam Houston,34,26,8,.765,7.15,1.08,,14,4,,12,1,,11,6,,2454,2015,,66.7,88.2,.351,.467,.507,45.4,56.1,8.5,8.3,.468,22.1,24.3,.246
262,Samford,32,21,11,.656,0.50,-4.36,,15,3,,13,3,,8,7,,2519,2290,,69.9,100.8,.367,.439,.547,48.4,57.1,9.1,7.1,.512,18.3,26.6,.260
263,San Diego,31,11,20,.355,-2.06,3.28,,4,12,,8,9,,3,8,,2391,2495,,70.4,113.4,.323,.416,.595,51.2,60.2,7.6,7.8,.578,16.0,29.3,.216
264,San Diego State NCAA,39,32,7,.821,15.81,8.92,,15,3,,15,1,,8,2,,2775,2475,,66.6,94.6,.295,.399,.506,47.0,47.0,9.3,7.9,.466,17.1,25.8,.222
265,San Francisco,34,20,14,.588,6.00,3.63,,7,9,,11,5,,5,6,,2591,2496,,70.4,103.4,.374,.348,.546,48.7,45.0,9.4,8.4,.499,15.9,26.9,.287
266,San Jose State,35,21,14,.600,5.17,4.52,,10,8,,12,3,,5,8,,2362,2318,,63.2,103.7,.284,.355,.518,44.4,50.7,8.1,7.7,.480,11.5,24.4,.216
267,Santa Clara,33,23,10,.697,8.55,5.05,,11,5,,14,5,,6,3,,2538,2413,,71.2,101.5,.246,.386,.531,46.7,50.5,8.9,6.9,.503,14.7,24.0,.180
268,Seattle,32,20,12,.625,0.91,0.67,,11,7,,12,2,,7,7,,2303,2209,,70.8,97.1,.325,.348,.518,48.7,52.1,8.7,10.2,.484,16.5,25.6,.227
269,Seton Hall,33,17,16,.515,11.00,8.50,,10,10,,10,6,,6,7,,2256,2149,,67.8,96.1,.310,.368,.510,49.2,54.5,10.4,12.0,.474,18.4,29.7,.223
270,Siena,32,17,15,.531,-3.44,-4.82,,11,9,,8,5,,7,8,,2195,2151,,66.6,99.8,.330,.280,.527,48.1,43.0,11.3,8.7,.496,16.3,26.8,.226
271,South Alabama,35,19,16,.543,3.58,-0.49,,9,9,,10,4,,4,10,,2483,2282,,66.7,97.4,.278,.286,.496,52.3,41.0,7.9,8.1,.462,14.3,27.7,.199
272,South Carolina,32,11,21,.344,-2.28,6.00,,4,14,,7,8,,4,8,,2059,2324,,65.1,109.8,.294,.363,.549,50.7,54.4,11.1,10.3,.526,13.7,32.5,.198
273,South Carolina State,31,5,26,.161,-16.73,-4.13,,2,12,,4,6,,1,19,,2274,2599,,73.7,112.9,.435,.365,.603,51.2,58.5,10.1,10.1,.571,18.4,33.9,.314
274,South Carolina Upstate,32,16,16,.500,-7.44,-3.81,,10,8,,11,2,,4,12,,2198,2225,,68.4,101.2,.421,.365,.535,52.6,47.1,9.2,7.1,.494,18.1,31.3,.297
275,South Dakota,31,12,19,.387,-9.87,-3.32,,7,11,,8,6,,2,11,,2149,2282,,67.0,110.0,.304,.399,.554,50.5,46.9,9.4,11.0,.523,12.9,26.8,.222
276,South Dakota State,32,19,13,.594,-1.82,-2.07,,13,5,,10,2,,6,9,,2270,2233,,67.9,101.9,.229,.409,.536,51.2,49.4,9.2,9.1,.507,15.5,25.3,.174
277,South Florida,32,14,18,.438,1.95,1.95,,7,11,,9,9,,4,7,,2303,2303,,69.6,103.0,.371,.386,.538,47.6,54.9,9.8,8.1,.498,16.3,27.8,.271
278,Southeast Missouri State NCAA,36,19,17,.528,-7.40,-6.81,,10,8,,9,4,,5,11,,2789,2734,,73.8,101.2,.431,.357,.544,50.8,50.6,9.1,7.5,.506,17.3,27.3,.298
279,Southeastern Louisiana,32,18,14,.563,-8.00,-6.73,,12,6,,10,4,,7,8,,2483,2432,,70.4,105.9,.322,.412,.563,50.6,54.8,8.4,6.9,.539,17.7,29.6,.222
280,Southern,32,15,17,.469,-8.57,-6.50,,11,7,,9,2,,5,12,,2300,2280,,72.9,97.0,.420,.415,.546,52.3,59.7,9.0,10.9,.509,20.9,28.1,.292
281,Southern California NCAA,33,22,11,.667,13.06,8.00,,14,6,,15,2,,5,5,,2391,2224,,68.3,98.3,.302,.371,.492,50.4,55.8,9.9,7.8,.454,15.2,32.7,.216
282,Southern Illinois,33,23,10,.697,1.15,-2.14,,14,6,,13,2,,8,6,,2168,2026,,64.8,94.4,.295,.344,.502,50.6,49.1,9.7,10.3,.477,17.5,26.9,.192
283,SIU Edwardsville,33,19,14,.576,-6.45,-7.52,,9,9,,9,5,,7,8,,2463,2353,,70.7,100.8,.334,.361,.525,48.9,47.4,8.4,7.6,.486,16.8,29.6,.244
