Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
153,Louisiana Tech,33,15,18,.455,0.10,1.90,,7,13,,9,6,,4,11,,2383,2320,,1350,789,1771,.446,279,752,.371,463,661,.700,301,1077,466,226,116,502,530
154,Louisiana-Monroe,32,11,21,.344,-8.64,-0.57,,7,11,,7,8,,4,10,,2157,2235,,1295,804,1838,.437,250,722,.346,377,510,.739,317,1134,434,204,117,405,515
155,Louisville,32,4,28,.125,-5.39,6.45,,2,18,,4,13,,0,11,,2046,2425,,1280,877,1862,.471,260,739,.352,411,569,.722,316,1064,492,224,112,325,536
156,Loyola (IL),31,10,21,.323,-4.65,0.44,,4,14,,6,8,,3,8,,2089,2247,,1255,769,1705,.451,223,649,.344,486,640,.759,290,1007,394,249,97,376,526
157,Loyola (MD),33,13,20,.394,-12.05,-6.14,,7,11,,9,6,,3,13,,2222,2331,,1325,862,1804,.478,239,658,.363,368,520,.708,285,1082,468,224,89,452,536
158,Loyola Marymount,31,19,12,.613,4.98,4.32,,9,7,,13,3,,4,7,,2335,2265,,1255,809,1773,.456,202,601,.336,445,616,.722,251,983,371,160,86,354,577
159,Maine,30,13,17,.433,-8.88,-4.66,,7,9,,8,4,,5,12,,2054,2091,,1215,773,1671,.463,210,612,.343,335,468,.716,279,1029,402,176,94,418,383
160,Manhattan,30,12,18,.400,-9.87,-4.94,,10,10,,5,9,,6,7,,2016,2112,,1225,759,1723,.441,228,628,.363,364,517,.704,340,1085,423,227,92,426,476
161,Marist,33,13,20,.394,-8.44,-5.68,,6,14,,5,10,,4,9,,2110,2201,,1325,782,1893,.413,249,711,.350,386,538,.717,341,1184,381,190,88,365,508
162,Marquette NCAA,36,29,7,.806,17.07,8.01,,17,3,,17,1,,8,4,,2856,2530,,1460,919,2067,.445,269,776,.347,423,602,.703,385,1276,534,204,119,570,550
163,Marshall,32,24,8,.750,7.13,-2.84,,13,5,,15,2,,9,5,,2616,2281,,1295,852,2016,.423,222,693,.320,355,558,.636,408,1233,400,206,54,478,464
164,Maryland NCAA,35,22,13,.629,14.58,8.35,,11,9,,16,1,,2,9,,2440,2222,,1405,814,1912,.426,197,610,.323,397,543,.731,326,1124,384,167,119,417,642
165,Maryland-Baltimore County,32,18,14,.563,-6.22,-6.96,,8,8,,13,4,,5,10,,2378,2328,,1285,851,1881,.452,272,721,.377,354,487,.727,288,1113,432,168,92,370,499
166,Maryland-Eastern Shore,31,18,13,.581,-7.63,-5.48,,9,5,,10,3,,7,9,,2162,2054,,1245,729,1674,.435,197,611,.322,399,559,.714,295,1057,387,207,99,589,494
167,Massachusetts,31,15,16,.484,-1.34,0.30,,6,12,,8,6,,3,8,,2163,2214,,1240,779,1794,.434,242,731,.331,414,581,.713,303,1071,461,240,108,421,579
168,Massachusetts-Lowell,34,26,8,.765,0.63,-8.53,,11,5,,17,0,,9,8,,2653,2243,,1365,790,1940,.407,212,634,.334,451,622,.725,320,1029,367,257,106,471,595
169,McNeese State,34,11,23,.324,-13.63,-5.48,,6,12,,7,9,,4,14,,2352,2565,,1375,902,1920,.470,290,747,.388,471,660,.714,347,1169,562,238,85,443,530
170,Memphis NCAA,35,26,9,.743,14.50,6.90,,13,5,,13,2,,7,5,,2778,2512,,1415,848,2114,.401,279,907,.308,537,727,.739,432,1234,470,253,141,531,649
171,Mercer,33,14,19,.424,-5.11,-3.98,,6,12,,7,7,,4,10,,2268,2211,,1335,774,1798,.430,201,609,.330,462,637,.725,302,1065,354,187,76,391,514
172,Merrimack,34,18,16,.529,-11.18,-9.12,,12,4,,10,6,,8,8,,2128,2119,,1360,791,1862,.425,196,621,.316,341,478,.713,397,1271,470,227,106,594,556
173,Miami (FL) NCAA,37,29,8,.784,13.98,6.84,,15,5,,16,1,,7,4,,2925,2661,,1485,991,2214,.448,285,852,.335,394,532,.741,364,1188,539,218,125,463,565
174,Miami (OH),32,12,20,.375,-7.46,-2.43,,6,12,,9,9,,3,9,,2357,2385,,1285,840,1819,.462,229,664,.345,476,655,.727,332,1086,418,247,90,426,557
175,Michigan,34,18,16,.529,12.43,8.69,,11,9,,13,4,,3,8,,2494,2367,,1390,885,2081,.425,223,703,.317,374,536,.698,329,1200,400,180,89,338,579
176,Michigan State NCAA,34,21,13,.618,14.25,11.25,,11,8,,12,2,,5,7,,2411,2309,,1380,834,1968,.424,245,757,.324,396,550,.720,305,1110,447,193,117,333,556
177,Middle Tennessee,33,19,14,.576,2.95,2.08,,11,9,,12,2,,3,11,,2313,2236,,1330,789,1762,.448,213,600,.355,445,588,.757,303,1047,360,225,98,492,509
178,Milwaukee,34,22,12,.647,-4.69,-3.98,,14,6,,15,3,,6,7,,2659,2522,,1385,893,2187,.408,280,912,.307,456,629,.725,438,1237,446,269,117,465,605
179,Minnesota,31,9,22,.290,-0.30,7.86,,2,17,,6,11,,1,9,,1949,2202,,1250,834,1856,.449,208,580,.359,326,461,.707,336,1122,433,207,110,302,524
180,Mississippi,33,12,21,.364,5.73,7.30,,3,15,,7,10,,2,9,,2227,2279,,1330,819,1873,.437,218,645,.338,423,568,.745,334,1127,459,234,93,398,506
181,Mississippi State NCAA,34,21,13,.618,11.43,6.69,,8,10,,12,4,,4,6,,2234,2073,,1380,728,1849,.394,252,809,.311,365,510,.716,340,1138,424,214,102,486,582
182,Mississippi Valley State,32,5,27,.156,-18.28,-4.56,,4,14,,4,6,,1,19,,1953,2392,,1290,826,1788,.462,253,706,.358,487,711,.685,341,1129,442,288,111,430,557
183,Missouri NCAA,35,25,10,.714,11.41,6.89,,11,7,,16,3,,5,5,,2762,2604,,1410,891,1998,.446,309,884,.350,513,683,.751,443,1310,510,216,81,592,570
184,Missouri State,32,17,15,.531,0.35,-1.00,,12,8,,10,4,,5,8,,2098,2021,,1295,722,1701,.424,214,660,.324,363,504,.720,276,997,353,202,102,380,449
185,Monmouth,33,7,26,.212,-15.64,-2.61,,5,13,,3,10,,3,15,,2036,2466,,1320,828,1804,.459,307,829,.370,503,700,.719,355,1196,463,228,130,474,593
186,Montana,31,17,14,.548,-1.15,-1.85,,10,7,,9,4,,6,9,,2147,2114,,1245,733,1626,.451,185,575,.322,463,598,.774,236,940,344,158,71,320,504
187,Montana State NCAA,35,25,10,.714,2.18,-1.43,,15,3,,12,1,,10,5,,2588,2342,,1410,815,1885,.432,222,654,.339,490,654,.749,272,1074,322,196,70,479,716
188,Morehead State,34,22,12,.647,-7.10,-5.07,,14,4,,14,2,,8,9,,2374,2266,,1365,846,1932,.438,194,618,.314,380,527,.721,274,1098,365,195,110,381,582
189,Morgan State,31,15,16,.484,-11.58,-6.10,,8,7,,10,2,,3,12,,2323,2242,,1255,789,1793,.440,186,601,.309,478,709,.674,402,1181,439,259,120,586,519
190,Mount St. Mary's,33,13,20,.394,-8.18,-4.02,,8,12,,5,9,,7,10,,2101,2212,,1330,797,1880,.424,226,678,.333,392,548,.715,337,1136,390,253,99,392,507
191,Murray State,32,17,15,.531,-4.45,-1.61,,11,9,,11,2,,3,11,,2254,2305,,1296,854,1909,.447,265,794,.334,332,462,.719,303,1093,451,185,92,347,537
192,Navy,31,18,13,.581,-2.79,-6.12,,11,7,,9,6,,9,7,,2152,2013,,1250,733,1684,.435,222,651,.341,325,497,.654,290,1010,403,179,96,402,474
193,NC State NCAA,34,23,11,.676,12.50,5.58,,12,8,,15,2,,4,6,,2643,2408,,1365,859,1931,.445,205,648,.316,485,657,.738,304,1185,393,172,94,449,534
194,Nebraska,32,16,16,.500,7.12,9.02,,9,11,,11,4,,4,9,,2175,2236,,1300,826,1943,.425,289,848,.341,295,425,.694,332,1137,492,215,137,386,538
195,Nevada NCAA,33,22,11,.667,10.01,6.41,,12,6,,14,1,,6,7,,2397,2238,,1345,781,1836,.425,255,779,.327,421,577,.730,280,1107,421,168,94,413,637
196,Nevada-Las Vegas,32,19,13,.594,7.20,5.17,,7,11,,10,7,,5,6,,2376,2241,,1305,779,1781,.437,283,792,.357,400,548,.730,328,1167,453,196,95,562,612
197,New Hampshire,30,15,15,.500,-9.05,-5.70,,9,7,,11,4,,4,11,,1992,2011,,1210,741,1701,.436,176,566,.311,353,505,.699,274,1105,299,166,83,329,480
198,New Mexico,34,22,12,.647,10.82,5.22,,8,10,,15,5,,5,6,,2749,2525,,1375,916,2100,.436,271,810,.335,422,607,.695,344,1193,482,200,101,433,679
199,New Mexico State,24,9,15,.375,-1.56,2.45,,2,10,,6,4,,1,9,,1769,1720,,960,584,1369,.427,213,618,.345,339,477,.711,203,806,297,131,65,333,449
200,New Orleans,32,12,20,.375,-14.23,-7.36,,7,11,,6,9,,4,10,,2340,2536,,1286,881,1858,.474,245,677,.362,529,712,.743,350,1086,435,280,81,486,612
201,Niagara,31,16,15,.516,-6.78,-4.58,,10,10,,9,4,,4,10,,2016,2044,,1250,731,1664,.439,182,509,.358,400,553,.723,270,949,321,166,110,336,501
202,Nicholls State,31,16,15,.516,-8.54,-5.46,,11,7,,11,2,,4,12,,2344,2253,,1240,743,1670,.445,218,644,.339,549,761,.721,321,1114,439,191,95,549,531
203,NJIT,30,7,23,.233,-12.57,-5.61,,4,12,,5,8,,2,15,,2008,2182,,1220,808,1789,.452,232,691,.336,334,498,.671,306,1118,397,156,103,303,487
204,Norfolk State,33,22,11,.667,-3.72,-6.62,,9,5,,10,2,,6,8,,2501,2264,,1332,747,1832,.408,301,867,.347,469,685,.685,345,1032,463,218,87,458,637
205,North Alabama,33,18,15,.545,-8.65,-3.95,,10,8,,9,4,,8,10,,2446,2452,,1335,878,1988,.442,264,722,.366,432,606,.713,326,1184,442,191,125,372,513
206,North Carolina,33,20,13,.606,12.94,7.66,,11,9,,12,3,,4,7,,2514,2340,,1345,876,2017,.434,213,646,.330,375,530,.708,284,1127,368,188,113,345,617
207,North Carolina A&T,32,13,19,.406,-11.40,-3.95,,8,10,,8,5,,4,10,,2264,2362,,1290,853,1965,.434,243,734,.331,413,568,.727,358,1258,417,162,91,393,489
208,North Carolina Central,30,18,12,.600,-2.91,-6.10,,10,4,,13,1,,4,10,,2268,1977,,1220,704,1657,.425,185,609,.304,384,564,.681,298,966,384,203,117,503,548
209,North Dakota,33,13,20,.394,-7.60,-3.09,,6,12,,8,8,,4,11,,2380,2438,,1330,916,1948,.470,217,618,.351,389,522,.745,291,1160,364,200,94,360,568
210,North Dakota State,33,16,17,.485,-4.56,-2.11,,11,7,,9,4,,5,10,,2404,2414,,1320,884,2006,.441,243,719,.338,403,535,.753,270,1095,378,214,86,295,552
211,North Florida,31,14,17,.452,-6.75,-2.54,,9,9,,11,2,,3,14,,2363,2405,,1260,929,2004,.464,205,582,.352,342,468,.731,367,1157,486,218,91,316,497
212,North Texas,38,31,7,.816,10.71,2.51,,16,4,,14,2,,10,3,,2452,2121,,1540,712,1822,.391,194,643,.302,503,733,.686,346,1122,299,206,81,465,616
213,Northeastern,30,10,20,.333,-10.33,-3.96,,6,12,,6,6,,3,12,,1959,2150,,1210,787,1750,.450,180,516,.349,396,554,.715,276,988,358,227,95,293,462
214,Northern Arizona,35,12,23,.343,-3.87,-0.20,,5,13,,6,8,,3,13,,2581,2615,,1420,905,1917,.472,261,739,.353,544,734,.741,280,1190,474,172,112,424,608
215,Northern Colorado,32,12,20,.375,-4.65,-0.65,,6,12,,6,7,,3,12,,2355,2480,,1290,911,1922,.474,211,639,.330,447,615,.727,296,1118,440,170,116,313,552
216,Northern Illinois,32,13,19,.406,-6.55,-2.65,,9,9,,5,7,,7,10,,2304,2401,,1285,852,1895,.450,229,698,.328,468,676,.692,376,1203,413,215,97,433,549
217,Northern Iowa,32,14,18,.438,-2.68,-1.07,,9,11,,8,8,,4,7,,2244,2238,,1290,800,1783,.449,296,837,.354,342,471,.726,234,1054,417,215,77,409,514
218,Northern Kentucky NCAA,35,22,13,.629,-0.83,-2.89,,14,6,,14,3,,6,6,,2372,2224,,1425,793,1808,.439,255,704,.362,383,543,.705,351,1180,484,199,84,549,554
219,Northwestern NCAA,34,22,12,.647,13.68,8.71,,12,8,,13,5,,7,4,,2303,2134,,1370,745,1801,.414,255,755,.338,389,570,.682,316,1193,457,154,113,473,561
220,Northwestern State,33,22,11,.667,-4.72,-7.04,,13,5,,10,3,,10,7,,2463,2378,,1330,826,1819,.454,204,614,.332,522,695,.751,364,1180,431,183,107,489,551
221,Notre Dame,32,11,21,.344,2.09,4.59,,3,17,,11,8,,0,10,,2227,2307,,1285,854,1862,.459,231,673,.343,368,494,.745,283,1146,433,154,103,286,463
222,Oakland,32,13,19,.406,-8.06,-2.90,,11,9,,8,6,,5,10,,2347,2442,,1305,912,1949,.468,283,769,.368,335,442,.758,345,1174,563,183,94,438,536
223,Ohio,33,19,14,.576,1.07,-2.68,,10,8,,14,1,,4,11,,2602,2413,,1325,860,1932,.445,254,747,.340,439,647,.679,335,1135,404,193,106,410,535
224,Ohio State,35,16,19,.457,12.99,9.45,,5,15,,10,6,,1,10,,2538,2414,,1410,879,2046,.430,241,751,.321,415,574,.723,355,1159,432,164,99,369,545
225,Oklahoma,32,15,17,.469,11.38,11.25,,5,13,,9,7,,2,8,,2165,2161,,1290,797,1845,.432,177,567,.312,390,555,.703,305,1050,342,228,106,332,502
226,Oklahoma State,36,20,16,.556,12.62,10.18,,8,10,,12,6,,5,7,,2458,2370,,1450,820,2076,.395,255,808,.316,475,632,.752,367,1213,428,275,94,464,623
227,Old Dominion,31,19,12,.613,-0.41,-0.64,,11,7,,12,4,,6,5,,2073,2052,,1245,714,1730,.413,229,731,.313,395,593,.666,322,1089,398,182,122,355,556
228,Omaha,32,9,23,.281,-10.80,-1.83,,4,14,,5,7,,1,15,,2192,2438,,1285,851,1859,.458,275,760,.362,461,616,.748,311,1120,443,228,101,349,503
229,Oral Roberts NCAA,35,30,5,.857,8.55,-2.84,,18,0,,16,0,,11,4,,2915,2458,,1400,918,2207,.416,301,868,.347,321,448,.717,368,1287,418,182,95,445,526
230,Oregon,36,21,15,.583,13.83,9.50,,12,8,,15,6,,4,6,,2542,2386,,1445,866,2119,.409,265,787,.337,389,507,.767,343,1165,441,219,89,395,627
231,Oregon State,32,11,21,.344,0.08,6.60,,5,15,,10,7,,1,10,,1959,2144,,1280,745,1743,.427,225,665,.338,429,593,.723,320,1075,432,208,103,377,531
232,Pacific,33,15,18,.455,-0.56,2.05,,7,9,,7,10,,7,7,,2502,2565,,1330,906,1937,.468,275,780,.353,478,704,.679,345,1219,447,180,103,428,598
233,Penn State NCAA,37,23,14,.622,13.04,9.02,,10,10,,13,4,,4,7,,2673,2524,,1505,933,2171,.430,267,816,.327,391,554,.706,336,1293,514,173,105,317,500
234,Pennsylvania,30,17,13,.567,0.85,-1.11,,9,5,,11,4,,6,9,,2249,2160,,1220,757,1811,.418,260,800,.325,386,564,.684,315,1014,395,194,88,309,452
235,Pepperdine,31,9,22,.290,-0.12,4.71,,2,14,,8,8,,0,12,,2417,2520,,1260,915,1991,.460,243,676,.359,447,638,.701,341,1149,439,224,67,378,519
236,Pittsburgh NCAA,36,24,12,.667,10.59,5.20,,14,6,,14,3,,7,5,,2704,2510,,1440,892,2122,.420,273,836,.327,453,645,.702,376,1246,479,182,119,406,647
237,Portland,33,14,19,.424,1.68,4.13,,5,11,,10,7,,2,10,,2566,2594,,1330,932,2045,.456,337,891,.378,393,573,.686,349,1169,474,206,60,403,707
238,Portland State,31,12,19,.387,-5.17,-0.58,,6,11,,6,7,,5,9,,2363,2340,,1240,787,1669,.472,202,566,.357,564,760,.742,292,1113,425,159,69,495,593
239,Prairie View,32,13,19,.406,-8.92,-6.58,,9,9,,9,3,,4,14,,2168,2196,,1305,742,1723,.431,197,579,.340,515,718,.717,285,1079,359,184,132,494,575
240,Presbyterian,32,5,27,.156,-13.55,-5.02,,1,17,,5,9,,0,15,,2021,2223,,1294,786,1686,.466,222,592,.375,429,655,.655,295,1052,374,222,129,396,555
241,Princeton NCAA,32,23,9,.719,4.76,-0.97,,10,4,,11,3,,8,4,,2416,2192,,1295,810,1904,.425,204,633,.322,368,534,.689,263,1055,354,196,106,336,572
242,Providence NCAA,33,21,12,.636,12.89,6.55,,13,7,,15,2,,6,6,,2552,2343,,1345,872,1980,.440,225,665,.338,374,502,.745,320,1069,419,199,130,387,597
243,Purdue NCAA,35,29,6,.829,18.23,8.31,,15,5,,14,2,,8,3,,2543,2196,,1405,842,2024,.416,225,717,.314,287,389,.738,284,975,432,215,103,348,660
244,Purdue Fort Wayne,32,17,15,.531,-5.46,-4.96,,9,11,,9,6,,7,8,,2364,2234,,1286,847,1909,.444,228,754,.302,312,433,.721,274,1107,395,212,104,414,517
245,Queens (NC),33,18,15,.545,-4.16,-4.26,,7,11,,8,5,,7,10,,2564,2463,,1320,924,2015,.459,253,730,.347,362,506,.715,293,1114,443,211,132,372,577
246,Quinnipiac,32,20,12,.625,-2.43,-5.20,,11,9,,9,4,,9,6,,2335,2231,,1295,822,1941,.423,225,710,.317,362,517,.700,320,1092,392,208,129,377,550
247,Radford,36,21,15,.583,-1.86,-3.86,,12,6,,10,3,,7,10,,2496,2332,,1445,849,1889,.449,233,701,.332,401,587,.683,316,1128,404,201,96,483,585
248,Rhode Island,31,9,22,.290,-4.16,0.49,,5,13,,7,9,,1,10,,2046,2190,,1255,793,1822,.435,203,633,.321,401,577,.695,328,1115,406,213,165,370,558
249,Rice,35,19,16,.543,-1.95,1.40,,8,12,,11,7,,6,7,,2693,2680,,1420,1006,2161,.466,294,809,.363,374,538,.695,318,1211,463,242,90,417,607
250,Richmond,33,15,18,.455,1.43,0.34,,7,11,,12,4,,1,11,,2273,2237,,1340,813,1893,.429,251,762,.329,360,496,.726,286,1137,405,198,94,381,578
251,Rider,30,16,14,.533,-3.49,-4.90,,13,7,,8,5,,8,6,,2105,2027,,1215,690,1625,.425,249,699,.356,398,618,.644,290,947,364,179,97,334,472
252,Robert Morris,33,16,17,.485,-5.83,-5.57,,10,10,,11,4,,5,10,,2287,2205,,1325,793,1831,.433,209,591,.354,410,561,.731,309,1110,349,224,89,435,509
253,Rutgers,34,19,15,.559,14.58,7.31,,10,10,,14,6,,4,7,,2326,2079,,1370,742,1855,.400,245,796,.308,350,509,.688,333,1166,417,200,133,492,543
254,Sacramento State,32,14,18,.438,-4.63,-1.60,,7,11,,9,4,,5,10,,2114,2169,,1305,822,1801,.456,193,549,.352,332,451,.736,248,950,379,213,85,302,496
255,Sacred Heart,33,16,17,.485,-12.78,-10.91,,8,8,,9,6,,7,11,,2332,2351,,1330,866,1973,.439,246,729,.337,373,533,.700,362,1226,461,245,101,463,501
256,Saint Francis (PA),31,13,18,.419,-13.41,-9.27,,9,7,,10,5,,3,13,,2263,2286,,1245,843,1868,.451,218,660,.330,382,552,.692,304,1062,422,209,84,329,534
257,Saint Joseph's,33,16,17,.485,-0.33,-0.30,,8,10,,10,6,,4,7,,2388,2389,,1330,834,1923,.434,276,810,.341,445,630,.706,355,1195,491,226,120,437,574
258,Saint Louis,33,21,12,.636,6.04,2.85,,12,6,,15,3,,4,7,,2493,2348,,1320,819,1977,.414,254,754,.337,456,633,.720,327,1110,433,211,109,353,561
259,Saint Mary's (CA) NCAA,35,27,8,.771,17.41,7.18,,14,2,,16,2,,6,2,,2473,2105,,1415,753,1806,.417,191,577,.331,408,549,.743,242,1000,280,166,128,436,596
260,Saint Peter's,32,14,18,.438,-9.90,-5.25,,7,13,,8,6,,4,11,,1986,2083,,1290,664,1551,.428,189,557,.339,566,789,.717,294,1037,332,147,140,402,516
261,Sam Houston,34,26,8,.765,7.15,1.08,,14,4,,12,1,,11,6,,2454,2015,,1370,667,1704,.391,262,795,.330,419,598,.701,276,1040,374,193,102,564,554
262,Samford,32,21,11,.656,0.50,-4.36,,15,3,,13,3,,8,7,,2519,2290,,1300,770,1783,.432,287,782,.367,463,654,.708,296,1066,440,207,72,468,649
263,San Diego,31,11,20,.355,-2.06,3.28,,4,12,,8,9,,3,8,,2391,2495,,1250,897,1818,.493,309,757,.408,392,587,.668,296,1077,540,168,93,399,546
264,San Diego State NCAA,39,32,7,.821,15.81,8.92,,15,3,,15,1,,8,2,,2775,2475,,1570,878,2146,.409,243,857,.284,476,633,.752,345,1255,413,243,116,503,697
265,San Francisco,34,20,14,.588,6.00,3.63,,7,9,,11,5,,5,6,,2591,2496,,1370,854,1941,.440,230,675,.341,558,726,.769,311,1113,384,228,85,431,590
266,San Jose State,35,21,14,.600,5.17,4.52,,10,8,,12,3,,5,8,,2362,2318,,1415,826,1970,.419,240,700,.343,426,559,.762,294,1067,419,180,91,291,518
267,Santa Clara,33,23,10,.697,8.55,5.05,,11,5,,14,5,,6,3,,2538,2413,,1335,883,2035,.434,281,785,.358,366,501,.731,287,1106,446,211,88,392,582
268,Seattle,32,20,12,.625,0.91,0.67,,11,7,,12,2,,7,7,,2303,2209,,1285,791,1847,.428,207,643,.322,420,600,.700,284,1125,412,197,111,422,592
269,Seton Hall,33,17,16,.515,11.00,8.50,,10,10,,10,6,,6,7,,2256,2149,,1320,762,1835,.415,215,676,.318,410,568,.722,342,1121,415,233,144,475,598
270,Siena,32,17,15,.531,-3.44,-4.82,,11,9,,8,5,,7,8,,2195,2151,,1295,793,1765,.449,166,495,.335,399,582,.686,284,1019,341,244,101,398,555
271,South Alabama,35,19,16,.543,3.58,-0.49,,9,9,,10,4,,4,10,,2483,2282,,1405,853,2032,.420,171,581,.294,405,565,.717,346,1253,350,185,102,384,452
272,South Carolina,32,11,21,.344,-2.28,6.00,,4,14,,7,8,,4,8,,2059,2324,,1300,864,1858,.465,228,674,.338,368,546,.674,343,1122,470,234,112,336,478
273,South Carolina State,31,5,26,.161,-16.73,-4.13,,2,12,,4,6,,1,19,,2274,2599,,1250,890,1785,.499,259,652,.397,560,777,.721,343,1152,521,233,132,485,536
274,South Carolina Upstate,32,16,16,.500,-7.44,-3.81,,10,8,,11,2,,4,12,,2198,2225,,1285,750,1732,.433,211,632,.334,514,729,.705,340,1127,353,202,82,460,564
275,South Dakota,31,12,19,.387,-9.87,-3.32,,7,11,,8,6,,2,11,,2149,2282,,1240,813,1800,.452,256,718,.357,400,547,.731,283,1060,381,196,115,305,506
276,South Dakota State,32,19,13,.594,-1.82,-2.07,,13,5,,10,2,,6,9,,2270,2233,,1290,826,1880,.439,254,768,.331,327,431,.759,276,1092,408,202,101,381,532
277,South Florida,32,14,18,.438,1.95,1.95,,7,11,,9,9,,4,7,,2303,2303,,1285,783,1818,.431,245,702,.349,492,675,.729,314,1087,430,219,97,418,536
278,Southeast Missouri State NCAA,36,19,17,.528,-7.40,-6.81,,10,8,,9,4,,5,11,,2789,2734,,1465,928,2085,.445,256,744,.344,622,899,.692,343,1305,470,247,99,527,716
279,Southeastern Louisiana,32,18,14,.563,-8.00,-6.73,,12,6,,10,4,,7,8,,2483,2432,,1305,861,1872,.460,295,772,.382,415,603,.688,327,1135,472,193,87,465,550
280,Southern,32,15,17,.469,-8.57,-6.50,,11,7,,9,2,,5,12,,2300,2280,,1290,766,1741,.440,239,722,.331,509,731,.696,296,1136,457,211,124,552,560
281,Southern California NCAA,33,22,11,.667,13.06,8.00,,14,6,,15,2,,5,5,,2391,2224,,1325,776,1977,.393,245,733,.334,427,598,.714,415,1181,433,224,98,406,576
282,Southern Illinois,33,23,10,.697,1.15,-2.14,,14,6,,13,2,,8,6,,2168,2026,,1325,743,1769,.420,201,609,.330,339,521,.651,299,1067,365,208,95,428,527
283,SIU Edwardsville,33,19,14,.576,-6.45,-7.52,,9,9,,9,5,,7,8,,2463,2353,,1320,823,1936,.425,235,699,.336,472,646,.731,357,1171,390,197,91,452,633
284,Southern Indiana,33,16,17,.485,-8.87,-7.13,,9,9,,10,4,,5,11,,2500,2447,,1335,829,1903,.436,263,761,.346,526,731,.720,310,1144,402,204,133,418,602
285,Southern Methodist,32,10,22,.313,-0.12,5.20,,5,13,,7,9,,1,11,,2248,2418,,1300,864,1908,.453,247,708,.349,443,625,.709,343,1201,495,225,152,428,561
286,Southern Mississippi,33,25,8,.758,3.31,-1.56,,14,4,,15,0,,8,7,,2436,2182,,1320,778,1874,.415,225,709,.317,401,566,.708,343,1119,408,221,83,481,550
287,Southern Utah,37,24,13,.649,3.39,1.42,,12,6,,13,2,,5,8,,3064,2764,,1510,999,2270,.440,288,829,.347,478,675,.708,344,1292,473,252,128,527,760
288,St. Bonaventure,32,14,18,.438,-1.32,-0.41,,8,10,,11,4,,2,11,,2136,2165,,1290,735,1713,.429,194,675,.287,501,700,.716,311,1104,414,191,88,418,508
289,St. Francis (NY),30,14,16,.467,-16.49,-11.17,,7,9,,10,5,,4,11,,1946,2034,,1205,749,1677,.447,177,454,.390,359,516,.696,311,1053,401,192,92,409,493
290,St. John's (NY),33,18,15,.545,8.64,6.49,,7,13,,12,6,,3,9,,2552,2481,,1340,885,2037,.434,277,802,.345,434,603,.720,339,1178,509,271,108,486,533
291,St. Thomas,33,19,14,.576,-3.10,-4.65,,9,9,,12,2,,4,11,,2447,2316,,1320,839,1845,.455,222,661,.336,416,561,.742,305,1134,390,140,118,390,563
292,Stanford,33,14,19,.424,9.64,7.67,,7,13,,9,6,,2,8,,2321,2256,,1320,806,1819,.443,263,742,.354,381,521,.731,285,1041,415,196,90,400,535
293,Stephen F. Austin,32,19,13,.594,0.73,-0.69,,11,7,,12,4,,6,5,,2427,2238,,1305,764,1740,.439,214,645,.332,496,714,.695,341,1067,459,197,108,578,670
294,Stetson,31,17,14,.548,-2.83,-2.69,,12,6,,9,3,,7,9,,2381,2287,,1270,826,1821,.454,244,692,.353,391,524,.746,295,1034,421,163,74,317,463
295,Stonehill,31,14,17,.452,-12.86,-8.59,,10,6,,7,4,,6,12,,2076,2157,,1255,779,1822,.428,253,735,.344,346,493,.702,344,1127,425,217,91,419,509
296,Stony Brook,33,11,22,.333,-12.45,-4.13,,6,12,,7,7,,3,13,,2083,2279,,1325,824,1935,.426,289,846,.342,342,489,.699,317,1161,442,239,71,303,522
297,Syracuse,32,17,15,.531,5.39,4.17,,10,10,,11,7,,5,6,,2372,2333,,1290,851,1984,.429,329,958,.343,302,430,.702,400,1159,619,210,88,412,524
298,Tarleton State,34,17,17,.500,-0.76,1.71,,8,9,,12,2,,2,12,,2446,2308,,1370,758,1707,.444,264,739,.357,528,731,.722,305,1132,432,169,120,617,714
299,TCU NCAA,35,22,13,.629,15.61,8.78,,9,9,,13,4,,3,7,,2634,2395,,1405,871,2038,.427,220,714,.308,433,613,.706,374,1221,480,222,154,539,584
300,Temple,32,16,16,.500,4.68,5.30,,10,8,,9,7,,6,6,,2227,2247,,1305,810,1881,.431,213,634,.336,414,592,.699,333,1108,419,237,93,360,559
301,Tennessee NCAA,36,25,11,.694,20.84,7.98,,11,7,,14,2,,4,6,,2547,2084,,1445,707,1895,.373,210,792,.265,460,640,.719,337,1147,356,236,104,528,639
302,Tennessee State,32,18,14,.563,-9.01,-8.94,,10,8,,13,4,,4,8,,2499,2401,,1281,809,1845,.438,233,675,.345,550,738,.745,303,1148,394,202,102,436,615
303,Tennessee Tech,33,16,17,.485,-9.40,-6.37,,11,7,,11,5,,4,11,,2432,2421,,1355,888,2026,.438,260,793,.328,385,519,.742,356,1237,504,227,107,437,561
304,Tennessee-Martin,33,19,14,.576,-8.67,-7.91,,10,8,,14,2,,4,11,,2658,2489,,1335,877,2076,.422,270,838,.322,465,679,.685,361,1226,474,208,128,426,590
305,Texas NCAA,38,29,9,.763,20.56,10.43,,12,6,,17,1,,4,6,,2963,2578,,1535,906,2132,.425,240,741,.324,526,719,.732,380,1307,421,220,120,595,663
