Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
151,Louisiana,0.765,4.27,-0.51,0.0399999999999999,43,0.0399999999999999,-0.0209999999999999,7,0,0,0,0,0,0,0,0.7222222222222222,1.0,0.5,1.1764705882352942,1.2647058823529411,2.676470588235294,0.8235294117647058,1.3529411764705883,2.5588235294117645,2.2058823529411766,6.0588235294117645,3.735294117647059,0.5588235294117647,-0.14705882352941177,-0.38235294117647056,-1.2941176470588236
152,Louisiana State,0.424,3.32,6.44,-0.037,-43,-0.016,0.0,-4,0,0,0,1,0,0,0,0.1111111111111111,0.5555555555555556,0.0,-0.7878787878787878,-1.303030303030303,-1.9090909090909092,0.48484848484848486,1.4848484848484849,2.0606060606060606,1.8181818181818181,0.9393939393939394,-0.7878787878787878,0.7272727272727273,-0.9393939393939394,0.6363636363636364,0.5757575757575758
153,Louisiana Tech,0.455,0.1,1.9,-0.004,62,-0.026,0.022,1,0,0,0,0,0,0,0,0.35,0.6,0.26666666666666666,0.06060606060606061,1.878787878787879,1.9696969696969697,4.818181818181818,-2.090909090909091,-3.484848484848485,1.7575757575757576,2.0606060606060606,-1.7575757575757576,1.0303030303030303,-0.8787878787878788,-1.5454545454545454,1.2121212121212122
154,Louisiana-Monroe,0.344,-8.64,-0.57,-0.029,-32,0.005,-0.026,-3,0,0,0,0,0,0,0,0.3888888888888889,0.4666666666666667,0.2857142857142857,-0.25,-1.0,-1.40625,0.6875,0.625,1.46875,0.875,-0.3125,-0.96875,0.5,-0.09375,0.0,-0.96875
155,Louisville,0.125,-5.39,6.45,-0.0499999999999999,-131,-0.0229999999999999,0.019,-12,0,0,1,0,0,0,2,0.1,0.23529411764705882,0.0,-1.875,-4.09375,-5.03125,-5.0625,0.09375,-0.3125,-0.6875,-1.03125,-6.03125,-2.46875,-0.6875,4.78125,-0.28125
156,Loyola (IL),0.323,-4.65,0.44,0.011,9,-0.0099999999999999,-0.062,-6,0,0,0,0,0,0,1,0.2222222222222222,0.42857142857142855,0.2727272727272727,-0.0967741935483871,0.2903225806451613,-0.3870967741935484,-2.161290322580645,-4.225806451612903,-4.225806451612903,-1.8387096774193548,-1.5161290322580645,1.096774193548387,-2.3870967741935485,-0.0967741935483871,2.838709677419355,2.4193548387096775
157,Loyola (MD),0.394,-12.05,-6.14,-0.0269999999999999,43,-0.006,-0.0639999999999999,-4,0,0,0,0,0,0,0,0.3888888888888889,0.6,0.1875,0.3333333333333333,1.303030303030303,-1.2121212121212122,0.5151515151515151,-1.2121212121212122,-0.3333333333333333,0.48484848484848486,-1.4242424242424243,-0.2727272727272727,0.696969696969697,-0.3333333333333333,-0.18181818181818182,-0.5757575757575758
158,Loyola Marymount,0.613,4.98,4.32,-0.002,191,0.0289999999999999,-0.0509999999999999,2,0,0,0,0,0,0,0,0.5625,0.8125,0.36363636363636365,2.806451612903226,6.161290322580645,0.7419354838709677,1.8709677419354838,-2.032258064516129,-1.5161290322580645,2.4838709677419355,4.387096774193548,-0.16129032258064516,0.2903225806451613,0.0,1.3870967741935485,0.8064516129032258
159,Maine,0.433,-8.88,-4.66,-0.005,-17,-0.01,0.011,-2,0,0,0,0,0,0,0,0.4375,0.6666666666666666,0.29411764705882354,-0.4,-0.5666666666666667,0.36666666666666664,1.3333333333333333,-1.5666666666666667,-2.4,-1.5666666666666667,-3.5,0.43333333333333335,3.6,-1.0666666666666667,-1.5666666666666667,2.1
160,Manhattan,0.4,-9.87,-4.94,-0.005,-12,-0.0299999999999999,-0.0439999999999999,-4,0,0,0,0,0,0,0,0.5,0.35714285714285715,0.46153846153846156,-0.7666666666666667,-0.4,-0.8666666666666667,-1.3666666666666667,-0.7,0.1,-2.2,-4.433333333333334,-1.7666666666666666,0.0,0.43333333333333335,-0.6666666666666666,0.5333333333333333
161,Marist,0.394,-8.44,-5.68,-0.003,60,-0.0219999999999999,-0.019,-3,0,0,0,0,0,0,0,0.3,0.3333333333333333,0.3076923076923077,0.12121212121212122,1.8181818181818181,-1.121212121212121,-2.242424242424242,-0.5757575757575758,-0.36363636363636365,-1.4242424242424243,-1.606060606060606,-0.7272727272727273,0.15151515151515152,1.0909090909090908,0.8181818181818182,0.030303030303030304
162,Marquette,0.806,17.07,8.01,0.0409999999999999,136,0.006,0.015,9,0,0,0,0,1,0,1,0.85,0.9444444444444444,0.6666666666666666,1.4722222222222223,3.7777777777777777,3.8055555555555554,2.9722222222222223,-0.027777777777777776,-0.3888888888888889,-1.8888888888888888,-3.611111111111111,2.5,3.5,-0.3055555555555556,-5.111111111111111,0.8888888888888888
163,Marshall,0.75,7.13,-2.84,0.042,88,0.018,0.0569999999999999,10,0,0,0,0,0,0,0,0.7222222222222222,0.8823529411764706,0.6428571428571429,1.3125,2.75,4.1875,3.25,0.78125,-0.3125,-0.40625,0.4375,5.03125,2.5625,3.59375,-3.3125,1.9375
164,Maryland,0.629,14.58,8.35,0.022,100,0.005,0.001,6,1,0,0,0,0,0,1,0.55,0.9411764705882353,0.18181818181818182,1.0285714285714285,2.857142857142857,1.3714285714285714,0.37142857142857144,2.4571428571428573,3.342857142857143,0.45714285714285713,1.457142857142857,0.4,0.6857142857142857,0.34285714285714286,-1.2571428571428571,-2.342857142857143
165,Maryland-Baltimore County,0.563,-6.22,-6.96,-0.002,33,-0.0359999999999999,0.023,1,0,0,0,0,0,0,0,0.5,0.7647058823529411,0.3333333333333333,-0.46875,1.03125,0.5625,1.5625,0.90625,0.75,0.28125,-0.625,0.75,0.375,-0.34375,-1.46875,-1.0
