Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
306,UC Santa Barbara,31,20,11,.645,4.00,-1.38,,12,4,,11,3,,7,7,,2262,2059,,1260,717,1780,.403,219,632,.347,406,599,.678,375,1048,407,139,63,352,515
307,UCLA,33,19,14,.576,10.53,5.28,,11,7,,10,4,,4,7,,2263,2063,,1320,723,1734,.417,196,538,.364,421,601,.700,322,1044,378,188,76,452,533
308,UNC Asheville NCAA,34,24,10,.706,3.06,-2.72,,16,2,,15,2,,8,5,,2745,2426,,1365,865,1949,.444,234,671,.349,462,695,.665,415,1133,501,223,107,539,734
309,UNC Greensboro,32,13,19,.406,-9.67,-1.96,,10,8,,7,5,,4,13,,2231,2457,,1290,824,1784,.462,234,630,.371,575,800,.719,363,1176,398,243,104,515,578
310,UNC Wilmington,31,10,21,.323,-5.50,0.18,,5,13,,5,8,,4,12,,2013,2189,,1240,782,1787,.438,181,583,.310,444,665,.668,375,1125,401,238,101,345,543
311,UT Arlington,33,24,9,.727,3.35,-5.09,,15,1,,12,1,,9,7,,2537,2232,,1325,767,1869,.410,255,764,.334,443,662,.669,377,1128,480,234,111,580,722
312,Utah,31,6,25,.194,-9.31,5.49,,3,15,,6,9,,0,12,,1720,2161,,1245,780,1661,.470,222,569,.390,379,554,.684,312,1063,460,217,100,336,508
313,Utah State,37,21,16,.568,3.49,-0.37,,8,6,,17,5,,4,10,,2551,2400,,1485,863,2078,.415,231,701,.330,443,664,.667,442,1210,457,211,84,400,686
314,Utah Valley,33,20,13,.606,-6.53,-7.11,,9,1,,14,2,,5,10,,2305,2190,,1335,797,1923,.414,197,656,.300,399,579,.689,354,1156,399,226,129,398,612
315,UTEP,32,15,17,.469,2.92,2.85,,7,9,,11,5,,1,11,,2021,2019,,1310,718,1702,.422,188,565,.333,395,594,.665,340,1033,418,189,96,389,557
316,UTSA,32,18,14,.563,-1.83,-4.40,,10,6,,8,5,,8,8,,2339,2168,,1304,759,1810,.419,252,779,.323,398,595,.669,380,1139,477,214,99,517,574
317,Valparaiso,34,22,12,.647,0.61,0.02,,14,4,,14,3,,8,8,,2323,2223,,1370,787,1860,.423,194,594,.327,455,661,.688,343,1073,433,233,96,394,661
318,Vanderbilt NCAA,36,25,11,.694,15.71,8.04,,10,6,,13,5,,6,5,,2615,2339,,1455,861,2055,.419,206,667,.309,411,587,.700,407,1189,405,251,128,451,658
319,Vermont NCAA,36,24,12,.667,0.98,-5.19,,13,3,,10,4,,10,6,,2415,2193,,1455,783,1930,.406,191,602,.317,436,643,.678,387,1155,358,209,118,452,665
320,Villanova,32,13,19,.406,7.89,7.64,,5,13,,9,6,,2,9,,2266,2258,,1300,781,1886,.414,230,676,.340,466,654,.713,381,1114,443,217,124,377,634
321,Virginia NCAA,32,22,10,.688,12.51,4.23,,9,7,,13,3,,7,4,,2000,1735,,1285,636,1589,.400,149,515,.289,314,495,.634,266,946,270,192,75,413,527
322,Virginia Commonwealth NCAA,36,29,7,.806,8.79,0.63,,15,3,,13,1,,10,3,,2448,2154,,1450,762,1796,.424,174,542,.321,456,660,.691,393,1268,359,210,147,644,661
323,VMI,33,17,16,.515,-9.43,-5.16,,8,10,,13,2,,1,13,,2631,2660,,1325,979,2027,.483,201,585,.344,501,718,.698,414,1305,525,221,81,536,650
324,Virginia Tech,33,16,17,.485,8.93,6.21,,4,12,,11,7,,3,8,,2147,2057,,1330,733,1757,.417,155,554,.280,436,627,.695,381,1124,339,169,129,415,545
325,Wagner,31,25,6,.806,3.60,-5.50,,15,3,,12,3,,12,3,,2275,1993,,1240,649,1592,.408,137,444,.309,558,767,.728,357,1054,325,187,117,532,639
326,Wake Forest,31,13,18,.419,-0.75,4.19,,4,12,,9,7,,3,8,,2029,2182,,1240,791,1795,.441,219,617,.355,381,552,.690,371,1125,417,201,144,375,592
327,Washington,35,24,11,.686,10.79,5.27,,14,4,,18,2,,6,5,,2646,2453,,1410,866,2053,.422,203,620,.327,518,789,.657,412,1223,440,196,128,482,631
328,Washington State,37,19,18,.514,6.17,4.06,,7,11,,12,4,,6,10,,2521,2421,,1485,839,1969,.426,257,735,.350,486,723,.672,385,1142,502,226,105,435,704
329,Weber State,32,25,7,.781,1.51,-3.65,,14,2,,16,0,,7,7,,2473,2210,,1295,780,1824,.428,229,640,.358,421,605,.696,326,1079,394,146,87,395,573
330,West Virginia NCAA,33,19,14,.576,12.13,7.53,,9,9,,11,5,,4,6,,2346,2194,,1355,815,1816,.449,179,554,.323,385,567,.679,331,1043,412,236,110,444,680
331,Western Carolina,35,17,18,.486,-6.57,-3.42,,8,10,,9,4,,4,12,,2503,2459,,1420,852,1883,.452,224,623,.360,531,799,.665,387,1240,445,218,121,531,609
332,Western Illinois,33,18,15,.545,-2.84,-1.39,,9,9,,10,4,,6,10,,2031,1985,,1345,707,1612,.439,198,563,.352,373,516,.723,270,1017,409,181,67,435,548
333,Western Kentucky NCAA,35,16,19,.457,-2.66,0.51,,7,9,,8,7,,3,8,,2272,2383,,1410,839,1940,.432,163,500,.326,542,755,.718,395,1264,412,224,148,510,678
334,Western Michigan,34,14,20,.412,-1.80,0.17,,6,10,,11,3,,2,12,,2332,2375,,1375,837,1965,.426,230,690,.333,471,674,.699,376,1112,457,250,124,364,664
335,Wichita State NCAA,33,27,6,.818,17.42,3.80,,16,2,,14,1,,10,1,,2545,2060,,1340,729,1856,.393,186,605,.307,416,603,.690,321,1034,357,188,97,422,594
336,William & Mary,32,6,26,.188,-10.79,-0.72,,4,14,,4,9,,2,14,,1931,2220,,1285,799,1764,.453,205,588,.349,417,604,.690,330,1113,410,248,124,312,530
337,Winthrop,32,12,20,.375,-7.64,-3.47,,8,10,,7,5,,4,11,,2035,2112,,1295,704,1583,.445,217,576,.377,487,686,.710,283,1051,411,173,109,447,545
338,Wisconsin NCAA,36,26,10,.722,19.04,8.24,,12,6,,14,4,,7,4,,2304,1915,,1450,708,1819,.389,129,439,.294,370,542,.683,331,1122,286,154,84,388,604
339,Wofford,33,19,14,.576,-3.62,-3.79,,12,6,,11,2,,7,10,,2110,2087,,1330,752,1726,.436,195,562,.347,388,564,.688,284,1037,355,184,88,373,506
340,Wright State,32,13,19,.406,-4.07,0.25,,7,11,,9,7,,4,11,,1857,1967,,1290,659,1452,.454,203,598,.339,446,661,.675,265,1045,389,177,116,520,586
341,Wyoming,33,21,12,.636,6.79,1.43,,6,8,,16,3,,5,9,,2068,1855,,1325,642,1564,.410,161,526,.306,410,580,.707,274,1000,299,179,76,471,600
342,Xavier NCAA,36,23,13,.639,9.59,6.22,,10,6,,13,3,,5,6,,2543,2422,,1455,828,2062,.402,224,734,.305,542,732,.740,397,1228,482,232,126,452,692
343,Yale,29,19,10,.655,-1.37,-2.63,,9,5,,11,1,,7,9,,1991,1878,,1165,676,1619,.418,162,488,.332,364,527,.691,278,946,349,187,102,370,588
344,Youngstown State,31,16,15,.516,-1.78,-1.65,,10,8,,10,4,,6,10,,2095,2047,,1250,739,1718,.430,200,555,.360,369,549,.672,364,1129,414,166,73,404,504
