Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
142,Liberty,32,8,24,.250,-16.01,-6.44,,2,16,,8,8,,0,13,,2045,2222,,66.7,103.7,.394,.417,.526,48.7,50.9,12.3,7.3,.490,15.5,31.5,.267
143,Lipscomb,31,14,17,.452,-10.82,-5.15,,7,7,,10,3,,4,14,,2232,2322,,69.2,107.0,.467,.411,.559,50.4,58.1,9.1,12.3,.526,16.3,29.5,.313
144,Little Rock,31,13,18,.419,-5.38,-3.81,,8,12,,9,7,,3,9,,2146,2180,,65.5,104.5,.402,.357,.542,51.8,52.1,6.9,7.5,.510,17.2,31.1,.272
145,Long Beach State,33,16,17,.485,1.64,4.16,,10,6,,10,2,,4,13,,2188,2221,,65.8,101.6,.368,.379,.525,51.1,54.9,10.0,10.8,.487,17.9,34.1,.259
146,Long Island University,30,12,18,.400,-9.09,-5.32,,8,10,,5,6,,6,9,,2022,2135,,68.1,101.9,.356,.333,.520,50.5,51.6,8.7,11.6,.484,15.7,31.0,.249
147,Longwood,34,11,23,.324,-12.96,-5.53,,5,13,,6,7,,2,14,,2311,2491,,67.7,106.6,.450,.366,.556,54.3,55.7,12.1,10.4,.522,18.4,35.4,.306
148,Louisiana,36,22,14,.611,0.82,-3.61,,13,7,,12,4,,8,8,,2789,2520,,71.6,97.1,.364,.298,.510,45.6,42.9,9.5,8.9,.474,16.4,27.5,.249
149,Louisiana State NCAA,33,22,11,.667,11.39,5.63,,11,7,,13,4,,8,3,,2423,2233,,69.6,95.0,.294,.292,.477,48.5,46.8,11.2,8.8,.447,16.1,32.9,.195
150,Louisiana Tech,36,27,9,.750,5.75,-1.34,,15,3,,17,0,,9,8,,2632,2362,,67.9,95.9,.312,.291,.503,53.1,49.9,8.9,8.9,.470,19.3,35.0,.215
151,Louisiana-Monroe,38,24,14,.632,-1.99,-2.88,,14,6,,14,4,,9,7,,2454,2299,,63.5,94.1,.288,.353,.478,47.7,51.2,8.3,7.9,.440,15.5,29.4,.207
152,Louisville NCAA,36,27,9,.750,18.12,8.98,,12,6,,15,4,,7,3,,2483,2154,,65.5,90.7,.333,.318,.475,48.2,55.3,8.7,7.1,.440,18.2,30.8,.220
153,Loyola (IL),37,24,13,.649,2.35,0.46,,8,10,,13,6,,8,6,,2324,2235,,60.4,99.7,.291,.372,.519,51.0,54.0,10.5,10.1,.492,17.7,32.2,.197
154,Loyola (MD),30,11,19,.367,-10.75,-3.38,,7,11,,7,6,,3,13,,1764,1985,,62.2,103.7,.449,.330,.536,49.1,53.0,9.5,13.9,.497,15.4,28.5,.306
155,Loyola Marymount,31,8,23,.258,-4.13,5.28,,4,14,,5,9,,2,11,,1928,2188,,62.9,111.3,.342,.387,.563,50.4,67.2,11.5,9.0,.533,15.5,33.8,.242
156,Maine,30,3,27,.100,-17.80,-3.40,,2,14,,2,9,,1,17,,1812,2244,,66.3,111.9,.367,.365,.583,55.1,57.0,11.6,10.0,.559,16.6,31.8,.251
157,Manhattan NCAA,33,19,14,.576,-1.34,-3.34,,13,7,,9,2,,5,9,,2300,2234,,68.2,97.9,.523,.272,.532,51.4,59.8,9.9,11.5,.481,20.6,33.1,.365
158,Marist,32,7,25,.219,-10.55,-2.93,,5,15,,3,9,,2,13,,1957,2201,,66.4,103.5,.367,.345,.532,57.1,57.1,10.8,10.0,.496,17.6,35.5,.257
159,Marquette,32,13,19,.406,7.08,9.02,,4,14,,9,8,,1,9,,2083,2145,,64.6,102.9,.303,.364,.525,53.4,62.7,9.6,11.3,.492,17.6,36.4,.217
160,Marshall,32,11,21,.344,-6.45,-0.22,,7,11,,10,7,,1,12,,2137,2288,,71.0,100.3,.358,.355,.510,51.4,53.8,11.3,8.6,.484,16.2,32.1,.227
161,Maryland NCAA,35,28,7,.800,13.32,7.63,,14,4,,18,1,,6,4,,2417,2218,,64.7,97.3,.281,.375,.483,48.9,48.1,8.8,9.6,.455,14.5,30.5,.186
162,Maryland-Baltimore County,30,4,26,.133,-16.17,-5.14,,2,14,,2,11,,2,15,,1682,2013,,64.4,103.8,.330,.350,.542,53.5,56.7,13.5,9.5,.512,17.1,30.5,.231
163,Maryland-Eastern Shore,33,18,15,.545,-6.55,-6.94,,11,5,,7,3,,11,9,,2229,2216,,65.1,102.7,.411,.389,.544,48.3,52.7,10.6,9.5,.511,18.4,31.9,.279
164,Massachusetts,32,17,15,.531,3.59,4.69,,10,8,,10,5,,5,8,,2220,2255,,68.3,102.3,.352,.294,.519,48.5,56.3,10.5,10.7,.487,15.1,31.2,.239
165,Massachusetts-Lowell,29,12,17,.414,-11.21,-4.32,,6,10,,6,5,,6,12,,1780,1928,,64.5,101.7,.332,.394,.559,54.9,57.9,9.0,10.9,.534,20.2,29.6,.227
166,McNeese State,31,15,16,.484,-10.05,-5.42,,8,10,,11,5,,3,10,,2154,2210,,66.0,107.1,.339,.346,.540,50.9,57.0,8.7,8.9,.511,15.9,34.8,.231
167,Memphis,32,18,14,.563,7.15,2.90,,10,8,,12,6,,4,5,,2155,2019,,65.6,95.4,.387,.309,.488,47.0,54.2,11.2,8.6,.444,16.4,31.6,.267
168,Mercer,35,19,16,.543,-2.01,-4.10,,12,6,,12,4,,5,9,,2334,2196,,61.2,100.4,.318,.405,.510,49.2,57.2,8.6,10.0,.483,16.5,32.2,.210
169,Miami (FL),38,25,13,.658,12.00,7.05,,10,8,,12,6,,8,4,,2592,2404,,62.5,99.5,.285,.340,.501,49.4,50.2,7.9,10.3,.476,14.8,29.3,.188
170,Miami (OH),32,13,19,.406,-3.75,0.31,,8,10,,10,7,,3,10,,2123,2226,,65.4,104.7,.421,.409,.561,51.9,52.6,9.1,8.3,.528,18.1,29.3,.291
171,Michigan,32,16,16,.500,9.56,9.59,,8,10,,12,6,,2,8,,2071,2048,,60.7,103.0,.261,.356,.535,53.0,53.7,7.1,9.2,.510,16.8,30.7,.182
172,Michigan State NCAA,39,27,12,.692,17.46,10.00,,12,6,,12,4,,7,4,,2773,2482,,63.0,98.2,.390,.338,.498,46.1,49.1,8.6,7.8,.449,14.3,27.0,.281
173,Middle Tennessee,36,19,17,.528,0.21,-0.39,,9,9,,12,4,,4,10,,2285,2247,,62.1,98.2,.415,.324,.533,47.9,54.1,9.7,11.7,.496,18.3,25.8,.284
174,Milwaukee,30,14,16,.467,-4.85,0.15,,9,7,,10,4,,3,11,,1963,2077,,65.4,105.9,.311,.282,.538,50.6,48.1,10.7,10.4,.506,14.2,28.8,.222
175,Minnesota,33,18,15,.545,12.34,7.21,,6,12,,13,5,,3,8,,2449,2233,,68.2,98.5,.339,.368,.536,51.9,62.3,9.3,11.5,.503,21.0,33.7,.238
176,Mississippi NCAA,34,21,13,.618,11.39,7.01,,11,7,,9,7,,8,4,,2475,2326,,67.0,101.4,.412,.401,.516,48.2,63.5,7.3,9.1,.476,16.0,31.4,.282
177,Mississippi State,32,13,19,.406,2.53,4.72,,6,12,,9,8,,3,8,,1977,2032,,64.1,99.1,.363,.374,.506,48.1,52.3,10.7,10.4,.478,16.2,30.9,.231
178,Mississippi Valley State,32,6,26,.188,-23.94,-7.78,,5,13,,3,6,,2,17,,2045,2562,,71.0,111.4,.367,.341,.569,55.8,51.8,10.5,9.7,.545,17.5,39.6,.247
179,Missouri,32,9,23,.281,1.13,9.26,,3,15,,8,8,,1,10,,1935,2173,,63.4,106.3,.435,.355,.533,51.8,51.9,9.3,10.1,.490,14.8,32.9,.305
180,Missouri State,31,11,20,.355,-4.92,1.67,,5,13,,8,6,,3,11,,1850,1989,,61.1,103.3,.366,.341,.525,49.6,55.4,10.1,8.2,.487,14.7,29.8,.259
181,Monmouth,33,18,15,.545,-2.18,-2.91,,13,7,,8,7,,9,7,,2134,2110,,64.1,98.6,.372,.424,.510,51.2,58.0,9.6,10.7,.472,18.1,33.6,.255
182,Montana,33,20,13,.606,-1.75,-3.78,,14,4,,13,4,,7,9,,2347,2219,,63.2,102.5,.425,.378,.546,49.9,52.5,8.9,9.0,.504,17.8,28.3,.305
183,Montana State,30,7,23,.233,-12.91,-3.50,,4,14,,5,9,,2,14,,1917,2152,,66.4,108.1,.441,.295,.560,50.7,54.3,10.5,13.2,.520,15.3,28.3,.315
184,Morehead State,34,17,17,.500,-0.66,-3.31,,10,6,,7,6,,7,9,,2420,2255,,67.0,98.3,.551,.325,.541,46.6,56.3,8.5,12.7,.489,19.6,27.4,.387
185,Morgan State,31,7,24,.226,-16.19,-6.48,,5,11,,5,5,,1,17,,1898,2199,,65.6,107.6,.432,.304,.569,52.2,49.9,7.0,9.2,.533,18.6,34.0,.305
186,Mount St. Mary's,30,15,15,.500,-6.14,-4.40,,11,7,,9,4,,5,11,,1893,1945,,63.1,100.6,.356,.295,.527,51.7,48.7,9.8,8.6,.496,18.2,32.4,.240
187,Murray State,35,29,6,.829,7.13,-2.81,,16,0,,15,1,,12,2,,2764,2367,,67.5,99.5,.367,.343,.509,47.3,51.5,8.2,7.8,.467,16.6,32.0,.262
188,Navy,32,13,19,.406,-7.87,-3.61,,8,10,,8,8,,4,10,,1952,2059,,61.5,104.6,.356,.378,.558,50.4,60.6,9.6,8.9,.527,18.0,29.2,.252
189,NC State NCAA,36,22,14,.611,14.11,9.72,,10,8,,14,6,,5,5,,2525,2367,,64.5,101.2,.347,.313,.495,47.7,51.5,8.2,10.1,.455,12.7,30.1,.244
190,Nebraska,31,13,18,.419,5.90,7.58,,5,13,,10,6,,1,11,,1905,1957,,63.8,97.3,.385,.382,.508,51.5,49.3,9.1,9.2,.468,17.7,30.2,.267
191,Nevada,31,9,22,.290,-6.03,1.08,,5,13,,7,8,,2,11,,1874,2061,,63.8,103.8,.395,.341,.507,46.0,56.2,9.6,10.7,.471,13.3,32.0,.262
192,Nevada-Las Vegas,33,18,15,.545,5.41,3.38,,8,10,,13,4,,4,8,,2250,2125,,65.1,97.8,.291,.305,.478,51.0,51.2,8.0,8.8,.447,13.8,31.9,.194
193,New Hampshire,32,19,13,.594,-3.76,-6.29,,11,5,,12,3,,7,10,,2148,1973,,64.5,93.7,.400,.330,.497,46.6,41.4,8.5,6.8,.454,16.0,22.4,.276
194,New Mexico,31,15,16,.484,2.80,1.03,,7,11,,10,5,,4,8,,1921,1866,,61.9,96.1,.329,.417,.504,46.3,59.7,9.7,9.3,.467,16.3,26.3,.231
195,New Mexico State NCAA,34,23,11,.676,3.71,-3.67,,13,1,,15,2,,6,8,,2316,2033,,62.9,94.3,.322,.237,.497,45.1,49.1,8.6,5.9,.461,18.0,30.5,.223
196,New Orleans,29,11,18,.379,-11.86,-6.36,,6,12,,8,4,,2,13,,2062,2133,,70.0,104.3,.440,.309,.564,48.6,49.7,10.7,10.3,.539,19.1,31.8,.285
197,Niagara,30,8,22,.267,-9.27,-1.80,,7,13,,4,10,,4,10,,1930,2154,,65.5,108.8,.363,.351,.568,49.9,58.1,9.6,11.6,.537,15.9,29.5,.256
198,Nicholls State,29,10,19,.345,-15.84,-5.30,,7,11,,7,6,,3,12,,1885,2117,,68.4,105.8,.498,.318,.544,51.0,48.6,12.2,9.5,.494,17.2,33.9,.356
199,NJIT,33,21,12,.636,-3.21,-4.07,,,,,15,2,,6,10,,2368,2229,,67.3,100.4,.425,.356,.515,50.4,50.4,10.1,9.7,.462,16.8,32.6,.314
200,Norfolk State,34,20,14,.588,-4.66,-6.35,,12,4,,10,3,,7,10,,2385,2254,,65.4,99.9,.391,.402,.510,46.3,54.5,8.6,9.3,.477,16.1,30.1,.256
201,North Carolina NCAA,38,26,12,.684,20.63,11.76,,11,7,,10,5,,7,4,,2953,2616,,69.2,98.9,.378,.368,.497,44.8,52.4,9.6,8.2,.454,15.1,31.2,.265
202,North Carolina A&T,32,9,23,.281,-16.76,-8.02,,6,10,,7,5,,2,15,,1884,2112,,63.3,103.8,.406,.362,.526,50.2,56.7,11.6,7.4,.489,16.3,34.7,.277
203,North Carolina Central,33,25,8,.758,0.66,-8.67,,16,0,,12,0,,9,7,,2278,1821,,62.6,87.8,.422,.350,.460,46.9,46.1,8.3,8.6,.410,18.2,29.7,.285
204,North Dakota,30,8,22,.267,-12.16,-3.73,,4,14,,3,9,,4,12,,2032,2201,,68.2,106.7,.414,.299,.559,52.6,51.9,9.4,9.4,.522,16.9,29.2,.294
205,North Dakota State NCAA,33,23,10,.697,-1.72,-3.63,,12,4,,14,0,,5,8,,2141,2057,,61.9,99.6,.304,.335,.521,48.7,51.3,7.3,7.2,.483,14.9,23.1,.225
206,North Florida NCAA,35,23,12,.657,-0.82,-5.94,,12,2,,12,2,,9,9,,2651,2385,,67.7,100.7,.328,.278,.508,49.3,47.0,9.7,8.6,.476,15.3,31.3,.222
207,North Texas,31,14,17,.452,-4.95,-0.71,,8,10,,11,6,,3,10,,2025,2113,,67.0,101.3,.366,.398,.521,50.5,50.8,10.3,8.5,.488,17.3,32.5,.247
208,Northeastern NCAA,35,23,12,.657,2.03,-1.34,,12,6,,9,3,,8,7,,2397,2279,,63.5,101.5,.250,.287,.522,45.8,49.9,11.1,9.8,.498,13.8,25.2,.172
209,Northern Arizona,38,23,15,.605,-3.48,-4.13,,13,5,,13,2,,8,12,,2606,2556,,65.3,102.0,.381,.330,.524,46.0,45.5,8.2,9.2,.482,14.6,26.3,.274
210,Northern Colorado,30,15,15,.500,-6.82,-6.21,,10,8,,12,3,,3,11,,2242,2203,,64.1,112.7,.407,.391,.583,50.5,55.1,6.7,9.5,.552,17.4,34.1,.286
211,Northern Illinois,30,14,16,.467,-1.79,-0.14,,8,10,,10,5,,4,11,,1971,1989,,64.0,102.3,.401,.432,.548,47.3,54.5,10.5,10.4,.513,18.7,30.3,.278
212,Northern Iowa NCAA,35,31,4,.886,12.54,2.00,,16,2,,16,0,,9,3,,2281,1912,,57.4,93.8,.270,.379,.489,48.1,48.5,8.2,8.5,.456,16.7,26.9,.192
213,Northern Kentucky,30,13,17,.433,-6.85,-4.49,,7,7,,9,6,,4,11,,2117,2079,,65.1,105.6,.450,.365,.539,49.9,49.7,8.4,9.8,.493,14.4,29.3,.324
214,Northwestern,32,15,17,.469,6.11,7.20,,6,12,,11,7,,3,8,,2031,2066,,60.5,104.8,.328,.361,.514,50.5,59.5,8.5,7.8,.484,13.2,30.9,.219
215,Northwestern State,32,19,13,.594,-5.48,-4.52,,13,5,,11,4,,7,8,,2687,2656,,75.1,110.5,.356,.307,.562,53.8,53.7,7.9,8.2,.532,17.3,38.4,.250
216,Notre Dame NCAA,38,32,6,.842,19.23,7.02,,14,4,,17,2,,7,2,,2963,2499,,63.7,101.5,.241,.315,.506,50.2,50.0,8.0,7.2,.479,14.7,32.2,.172
217,Oakland,33,16,17,.485,-1.28,1.27,,11,5,,12,4,,4,12,,2450,2482,,66.7,110.3,.341,.357,.563,49.9,57.5,11.2,8.3,.534,14.2,29.9,.242
218,Ohio,30,10,20,.333,-4.15,0.45,,5,13,,8,7,,1,11,,2028,2166,,67.2,106.9,.322,.346,.529,51.7,46.6,9.3,8.2,.493,13.3,30.5,.235
219,Ohio State NCAA,35,24,11,.686,19.68,7.37,,11,7,,18,2,,4,6,,2635,2204,,66.0,94.7,.278,.377,.497,48.5,57.5,7.7,7.4,.464,18.5,32.0,.196
220,Oklahoma NCAA,35,24,11,.686,18.65,9.94,,12,6,,14,1,,5,6,,2501,2196,,67.4,92.4,.284,.345,.470,48.9,49.4,9.4,9.7,.441,16.7,31.4,.186
221,Oklahoma State NCAA,32,18,14,.563,12.95,9.63,,8,10,,12,4,,3,8,,2160,2011,,64.6,96.5,.417,.322,.502,51.4,52.4,9.3,11.0,.458,17.9,31.9,.286
222,Old Dominion,35,27,8,.771,7.68,-0.15,,13,5,,20,0,,5,5,,2273,1999,,61.1,92.9,.408,.390,.499,46.1,50.3,7.7,7.4,.461,18.4,26.9,.269
223,Omaha,29,12,17,.414,-7.18,-5.14,,5,11,,7,6,,5,11,,2226,2256,,73.4,105.1,.388,.345,.567,49.9,57.0,8.6,9.0,.530,18.1,28.9,.284
224,Oral Roberts,34,19,15,.559,-3.83,-1.99,,10,6,,12,2,,5,11,,2377,2343,,66.4,102.9,.363,.307,.537,50.3,46.2,8.7,8.9,.502,16.9,30.3,.257
225,Oregon NCAA,36,26,10,.722,11.43,7.65,,13,5,,17,2,,6,4,,2713,2550,,68.0,102.7,.346,.330,.513,49.1,47.6,8.1,6.8,.477,14.2,31.1,.241
226,Oregon State,31,17,14,.548,5.93,4.97,,8,10,,15,2,,2,9,,1887,1834,,62.1,94.9,.450,.408,.506,51.8,60.4,9.8,9.0,.447,20.1,32.4,.333
227,Pacific,31,12,19,.387,-3.19,3.31,,4,14,,6,8,,5,8,,1996,2115,,62.0,108.6,.437,.365,.551,48.0,59.3,8.2,12.0,.510,14.2,30.1,.312
228,Penn State,34,18,16,.529,7.77,7.10,,4,14,,10,6,,3,8,,2273,2250,,65.8,99.1,.415,.333,.500,50.3,52.5,8.4,10.1,.453,15.3,31.0,.291
229,Pennsylvania,28,9,19,.321,-8.32,-1.36,,4,10,,4,9,,5,10,,1687,1882,,63.2,106.0,.398,.371,.549,49.6,58.2,10.8,12.0,.512,15.8,29.1,.282
230,Pepperdine,32,18,14,.563,3.86,2.80,,10,8,,10,5,,7,7,,2020,1972,,64.2,95.9,.338,.302,.488,50.9,54.9,10.4,8.8,.454,16.2,32.2,.225
231,Pittsburgh,34,19,15,.559,8.45,7.36,,8,10,,14,4,,2,8,,2279,2230,,61.2,106.1,.375,.314,.540,48.5,54.6,7.8,8.3,.503,15.1,31.2,.266
232,Portland,33,17,16,.515,3.06,2.67,,7,11,,9,7,,5,7,,2315,2253,,64.6,104.1,.360,.325,.529,47.2,48.8,10.0,8.0,.488,15.0,29.7,.263
233,Portland State,29,15,14,.517,-7.75,-4.86,,9,9,,9,4,,6,9,,2083,2098,,67.2,107.1,.309,.339,.552,52.3,57.2,8.4,7.9,.520,15.9,32.1,.226
234,Prairie View,33,15,18,.455,-10.86,-8.20,,12,6,,7,3,,7,12,,2211,2280,,69.2,99.8,.510,.305,.524,54.2,50.6,9.5,9.6,.482,20.3,39.7,.339
235,Presbyterian,32,10,22,.313,-16.26,-4.51,,6,12,,7,8,,3,11,,1978,2214,,63.3,109.4,.280,.426,.547,50.9,58.5,10.9,7.4,.523,14.7,32.8,.194
236,Princeton,31,16,14,.533,-1.34,-2.92,,9,5,,11,3,,4,9,,2066,1972,,62.9,101.1,.411,.300,.533,51.2,47.5,9.1,13.3,.492,16.3,26.0,.291
237,Providence NCAA,34,22,12,.647,13.71,9.50,,11,7,,13,4,,5,6,,2370,2227,,65.7,99.0,.393,.363,.520,47.1,54.1,8.7,8.0,.482,17.1,29.0,.271
238,Purdue NCAA,34,21,13,.618,12.93,7.64,,12,6,,14,3,,4,6,,2375,2195,,65.0,98.3,.384,.305,.497,46.5,51.0,10.6,8.8,.454,15.1,30.9,.266
239,Purdue Fort Wayne,31,16,15,.516,-3.13,-3.41,,9,7,,10,5,,6,9,,2171,2081,,65.4,102.6,.264,.341,.534,49.7,47.9,8.1,9.2,.506,15.0,26.4,.189
240,Quinnipiac,30,15,15,.500,-1.46,-3.66,,9,11,,10,7,,5,7,,2092,2026,,66.5,99.1,.334,.308,.489,42.1,51.2,9.7,7.8,.452,12.1,26.5,.230
241,Radford,34,22,12,.647,-3.89,-5.53,,12,6,,12,3,,8,8,,2476,2301,,66.1,100.8,.349,.286,.513,47.9,44.8,9.8,8.8,.476,16.1,31.7,.244
242,Rhode Island,33,23,10,.697,9.31,2.87,,13,5,,14,2,,7,5,,2232,1986,,66.5,90.1,.457,.268,.483,47.8,48.8,9.9,10.6,.437,19.0,29.0,.302
243,Rice,32,12,20,.375,-2.86,-0.79,,8,10,,7,7,,4,10,,2052,2107,,62.8,102.1,.398,.330,.526,51.2,58.4,10.6,13.6,.494,16.8,31.3,.262
244,Richmond,35,21,14,.600,8.65,3.77,,12,6,,16,4,,4,9,,2313,2142,,61.9,96.8,.335,.293,.501,54.6,42.6,7.4,9.0,.460,17.9,33.3,.239
245,Rider,33,21,12,.636,-1.60,-3.11,,15,5,,10,3,,11,5,,2153,2103,,64.6,97.6,.377,.384,.521,49.7,56.8,10.0,7.9,.475,18.8,29.6,.278
246,Robert Morris NCAA,35,20,15,.571,-3.02,-3.50,,12,6,,10,6,,8,8,,2414,2397,,66.7,101.9,.376,.364,.524,52.1,62.2,9.5,9.1,.493,18.3,35.9,.248
247,Rutgers,32,10,22,.313,0.23,8.11,,2,16,,6,10,,2,10,,1898,2150,,64.9,103.5,.320,.376,.526,51.0,56.4,9.9,8.5,.498,15.6,31.4,.216
248,Sacramento State,33,21,12,.636,-4.62,-5.45,,13,5,,13,2,,7,9,,2342,2250,,63.5,107.3,.323,.370,.560,51.7,59.1,8.5,9.4,.529,17.1,32.1,.232
249,Sacred Heart,32,15,17,.469,-7.36,-5.97,,9,9,,10,5,,4,12,,2360,2367,,69.2,104.0,.336,.346,.526,49.0,48.2,10.7,8.0,.490,15.8,32.5,.240
250,Saint Francis (PA),32,16,16,.500,-5.68,-4.97,,9,9,,10,3,,6,13,,2061,2050,,63.8,99.7,.301,.357,.522,52.2,48.1,9.2,9.5,.490,17.5,30.7,.214
251,Saint Joseph's,31,13,18,.419,-0.23,2.58,,7,11,,10,5,,3,11,,1912,1999,,64.1,99.1,.313,.336,.511,49.9,57.3,9.5,9.2,.483,16.4,30.4,.209
252,Saint Louis,32,11,21,.344,-5.38,2.43,,3,15,,9,9,,1,10,,1912,2122,,63.7,103.3,.436,.331,.547,52.8,57.6,10.7,13.2,.513,18.4,31.8,.295
253,Saint Mary's (CA),31,21,10,.677,8.68,3.78,,13,5,,14,5,,7,4,,2141,1984,,62.5,100.9,.330,.319,.517,44.7,55.4,9.6,8.9,.481,13.6,24.4,.234
254,Saint Peter's,34,16,18,.471,-2.95,-3.92,,8,12,,7,6,,7,10,,2081,2048,,61.4,96.7,.458,.363,.508,49.9,52.0,9.5,10.2,.452,18.0,30.5,.334
255,Sam Houston,35,26,9,.743,2.97,-6.03,,15,3,,16,2,,8,5,,2592,2101,,67.3,88.3,.402,.291,.475,45.0,57.0,8.8,9.4,.436,18.5,26.6,.260
256,Samford,32,13,19,.406,-9.41,-5.57,,6,12,,8,6,,4,11,,2216,2301,,67.2,106.6,.459,.314,.563,52.0,58.8,9.7,11.6,.531,18.4,33.4,.309
257,San Diego,31,15,16,.484,5.03,3.47,,8,10,,9,4,,4,8,,2006,1949,,63.3,98.5,.416,.278,.520,50.8,51.3,8.4,10.2,.478,18.2,31.3,.289
258,San Diego State NCAA,36,27,9,.750,11.81,4.24,,14,4,,16,1,,6,5,,2226,1939,,60.8,87.7,.252,.321,.465,47.6,46.4,9.0,10.5,.433,18.4,29.7,.175
259,San Francisco,32,14,18,.438,3.08,2.83,,7,11,,8,8,,4,8,,2215,2167,,65.6,102.5,.384,.365,.527,49.5,52.9,7.8,8.3,.490,16.4,30.4,.267
260,San Jose State,30,2,28,.067,-16.22,1.92,,0,18,,2,13,,0,12,,1612,2086,,64.3,107.6,.417,.342,.553,54.2,61.1,11.4,9.5,.526,15.4,30.5,.274
261,Santa Clara,32,14,18,.438,-0.38,4.12,,7,11,,9,6,,3,9,,2027,2136,,61.3,108.5,.414,.343,.550,53.1,59.5,8.4,10.9,.514,16.0,33.9,.290
262,Savannah State,31,9,22,.290,-18.17,-6.27,,5,11,,7,5,,2,16,,1758,2072,,65.1,102.3,.502,.289,.581,53.4,52.7,13.8,13.3,.524,21.8,34.1,.348
263,Seattle,34,18,16,.529,-5.85,-4.69,,7,7,,13,5,,2,10,,2123,2095,,62.1,98.8,.329,.404,.503,47.0,63.2,11.8,9.1,.463,15.1,27.9,.238
264,Seton Hall,31,16,15,.516,7.95,7.56,,6,12,,10,5,,3,9,,2119,2107,,66.0,102.1,.379,.318,.510,49.5,54.7,10.0,10.2,.478,15.2,33.2,.249
265,Siena,31,11,20,.355,-6.93,-2.90,,7,13,,6,9,,5,10,,2164,2289,,66.9,109.9,.510,.342,.567,51.0,50.8,9.6,10.4,.514,17.9,37.1,.382
266,South Alabama,33,12,21,.364,-9.46,-3.04,,9,11,,7,8,,4,12,,2275,2438,,68.5,106.6,.345,.289,.525,50.7,47.8,9.3,9.0,.490,13.4,32.7,.242
267,South Carolina,33,17,16,.515,10.55,8.24,,6,12,,10,6,,3,7,,2146,2046,,65.3,94.9,.438,.363,.498,48.4,51.4,9.1,11.1,.445,18.2,31.5,.314
268,South Carolina State,33,11,22,.333,-17.37,-7.46,,7,9,,6,5,,4,14,,1965,2203,,65.0,102.4,.352,.368,.531,52.0,53.6,9.0,10.9,.506,17.4,32.6,.229
269,South Carolina Upstate,36,24,12,.667,-2.28,-7.50,,8,6,,14,5,,9,7,,2579,2198,,64.9,94.1,.292,.402,.485,47.3,53.8,8.0,7.3,.455,17.8,32.0,.194
270,South Dakota,33,17,16,.515,-4.90,-3.48,,9,7,,8,6,,8,7,,2309,2312,,65.8,104.1,.347,.352,.545,48.7,52.8,7.8,8.4,.506,15.4,27.0,.256
271,South Dakota State,35,24,11,.686,3.32,-3.23,,12,4,,13,0,,7,9,,2572,2277,,66.6,96.9,.403,.322,.500,48.8,50.0,9.4,8.8,.463,15.9,28.2,.265
272,South Florida,32,9,23,.281,-4.96,2.56,,3,15,,8,9,,1,13,,1970,2189,,64.4,105.0,.423,.338,.523,51.2,55.3,10.3,10.3,.485,15.8,34.7,.288
273,Southeast Missouri State,30,13,17,.433,-5.23,-3.73,,7,9,,9,5,,4,9,,2087,2064,,67.2,101.9,.410,.318,.536,49.7,51.4,8.7,6.6,.500,17.7,30.9,.282
274,Southeastern Louisiana,32,9,23,.281,-10.97,-6.14,,6,12,,6,6,,3,16,,2186,2324,,68.4,104.9,.344,.360,.542,51.2,50.9,9.6,10.7,.505,16.7,32.4,.249
275,Southern,35,18,17,.514,-9.95,-8.23,,13,5,,9,4,,7,10,,2259,2226,,66.3,95.3,.437,.317,.483,50.3,46.1,9.0,8.5,.437,17.4,33.7,.292
276,Southern California,32,12,20,.375,2.15,6.15,,3,15,,8,8,,2,9,,2143,2271,,68.8,101.7,.312,.353,.514,51.2,53.0,9.8,8.8,.480,16.2,34.3,.221
277,Southern Illinois,33,12,21,.364,-3.48,-0.60,,4,14,,8,7,,2,12,,1968,2044,,61.7,100.4,.400,.359,.553,48.7,58.0,9.7,8.7,.512,19.1,26.3,.292
278,SIU Edwardsville,28,12,16,.429,-7.28,-4.54,,8,8,,11,3,,1,12,,1909,1884,,67.3,99.5,.373,.327,.517,50.5,57.5,8.8,10.1,.483,17.3,31.2,.253
279,Southern Methodist NCAA,34,27,7,.794,12.94,3.57,,15,3,,16,2,,8,4,,2350,2032,,63.3,94.1,.310,.453,.488,45.0,60.9,10.4,9.2,.455,17.5,29.4,.210
280,Southern Mississippi,29,9,20,.310,-10.03,-0.06,,4,14,,8,7,,1,13,,1742,1978,,63.0,107.4,.316,.407,.554,53.4,57.7,11.2,10.9,.528,17.3,34.1,.218
281,Southern Utah,29,10,19,.345,-11.98,-5.48,,7,11,,5,7,,4,11,,2011,2146,,68.0,107.9,.503,.305,.552,52.1,50.1,9.4,8.3,.509,14.2,28.8,.351
282,St. Bonaventure,31,18,13,.581,3.93,1.34,,10,8,,8,6,,7,6,,2085,2005,,65.1,98.6,.339,.344,.515,47.1,57.6,9.0,9.2,.484,17.1,29.0,.228
283,St. Francis (NY),35,23,12,.657,-2.14,-6.20,,15,3,,12,4,,9,7,,2418,2262,,65.7,97.2,.402,.265,.516,45.3,47.8,9.5,7.8,.474,17.7,28.6,.281
